,TimeSec,Sensor,Quatx,Quaty,Quatz,Quat0,Heading,Pitch,Roll,LinAccx,LinAccy,LinAccz,Vbat,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,activity
0,0.0226,1,-0.064,0.45,-0.03,0.89,207.58,-53.34,-10.54,-0.04,0.02,0.15,4.09,-2.9,-41.05,1.53,0.95,-0.11,0.64,14
1,0.0255,6,0.9329999999999999,0.09,0.34,0.09,30.95,37.6,17.14,0.3,-0.0,0.26,4.09,-0.76,4.73,9.46,-0.54,0.28,1.15,14
2,0.0312,2,-0.8109999999999999,-0.12,-0.09,0.57,305.02,16.11,5.79,-0.05,0.05,0.18,4.09,28.69,-18.01,-50.96,-0.31,0.05,1.14,14
3,0.033,7,-0.976,-0.09,-0.11,0.16,356.1,14.42,8.54,0.24,0.07,0.26,0.0,-12.21,-1.53,-10.68,-0.08,0.2,1.27,14
4,0.0985,0,0.051,-0.46,0.04,0.89,189.03,54.42,3.06,0.1,0.02,0.15,4.09,8.54,-28.53,2.44,-0.99,0.04,0.58,14
5,0.1003,5,-0.6940000000000001,-0.14,-0.25,-0.66,103.98,9.11,31.53,0.39,0.12,0.27,4.09,-33.87,14.8,2.9,-0.43,0.44,1.18,14
6,0.10400000000000001,3,-0.758,0.12,-0.19,-0.61,92.58,25.61,2.57,0.06,0.0,0.05,4.09,-16.33,15.87,23.8,-0.45,0.0,0.95,14
7,0.1056,4,-0.765,0.25,-0.31,0.5,301.83,12.86,-45.68,0.63,-0.19,0.31,4.09,69.73,-46.84,86.52,-0.17,-0.55,1.27,14
8,0.1309,1,-0.061,0.48,-0.03,0.87,208.67,-57.23,-12.01,0.09,0.02,0.2,4.09,-5.34,-31.28,-5.19,0.98,-0.11,0.72,14
9,0.1329,6,0.93,0.09,0.34,0.1,33.1,37.85,18.19,0.19,0.12,0.06,4.09,-11.29,-5.65,35.71,-0.53,0.11,0.93,14
10,0.1374,2,-0.778,-0.13,-0.08,0.61,298.78,16.21,6.81,-0.31,0.09,0.18,4.09,7.48,2.44,-24.72,-0.32,-0.18,1.15,14
11,0.1416,7,-0.975,-0.08,-0.11,0.17,355.14,14.51,6.96,0.13,0.09,0.05,0.0,-13.12,-7.17,1.07,-0.12,0.11,1.05,14
12,0.2017,0,0.055,-0.44,0.05,0.9,188.73,52.13,3.55,0.1,0.02,0.31,4.09,7.17,-5.65,-1.37,-1.12,0.04,0.74,14
13,0.2042,5,-0.706,-0.14,-0.26,-0.64,101.87,10.48,32.95,0.5,-0.0,0.35,4.09,46.54,-26.25,-84.23,-0.2,0.28,1.39,14
14,0.21,3,-0.728,0.14,-0.2,-0.64,97.54,28.13,2.82,-0.17,0.04,0.24,4.09,-9.77,33.87,32.2,-0.65,0.29,1.07,14
15,0.2123,4,-0.8009999999999999,0.25,-0.31,0.45,308.94,15.86,-44.21,0.32,0.15,0.46,4.09,-41.05,-30.36,25.33,-0.09,-0.96,1.2,14
16,0.2337,1,-0.057,0.5,-0.03,0.86,208.72,-59.27,-12.44,0.25,-0.05,0.49,4.09,-0.61,0.92,-0.61,1.17,-0.2,0.97,14
17,0.2356,6,0.929,0.09,0.33,0.15,38.34,35.3,19.31,0.21,-0.07,-0.01,4.09,-26.4,-31.28,48.37,-0.39,0.29,0.89,14
18,0.2399,2,-0.773,-0.12,-0.09,0.62,297.57,16.36,4.84,-0.13,0.04,0.29,4.09,-38.15,-0.76,-18.01,-0.35,-0.03,1.28,14
19,0.2427,7,-0.977,-0.07,-0.11,0.17,355.35,13.5,6.28,0.14,0.05,-0.1,0.0,-1.22,-20.14,5.65,-0.04,0.11,0.89,14
20,0.2985,0,0.059000000000000004,-0.45,0.05,0.89,188.4,53.29,3.8,0.11,0.03,0.45,4.09,-2.75,36.01,0.61,-1.21,0.06,0.76,14
21,0.3003,5,-0.6970000000000001,-0.2,-0.27,-0.63,100.9,6.81,39.15,-0.06,-0.19,0.44,4.09,79.5,-40.74,40.89,0.0,1.0,1.07,14
22,0.3043,3,-0.742,0.14,-0.22,-0.62,94.69,30.05,4.31,-0.08,-0.23,0.15,4.09,51.27,2.44,-53.1,-0.39,0.2,1.09,14
23,0.3059,4,-0.8029999999999999,0.28,-0.33,0.41,312.17,16.8,-49.04,0.08,0.17,0.42,4.09,-73.39,-8.54,2.59,-0.23,-1.14,0.87,14
24,0.3307,1,-0.057999999999999996,0.49,-0.03,0.87,208.37,-57.75,-12.0,0.24,-0.05,0.53,4.09,7.48,42.27,1.07,1.15,-0.21,0.99,14
25,0.3325,6,0.9359999999999999,0.09,0.29,0.18,41.33,30.37,18.5,0.18,-0.09,-0.06,4.09,-32.35,-52.8,17.85,-0.29,0.28,0.86,14
26,0.3365,2,-0.774,-0.09,-0.13,0.61,297.16,18.05,-0.97,-0.31,0.13,0.32,4.09,-46.23,45.93,128.02,-0.32,-0.35,1.24,14
27,0.3381,7,-0.982,-0.07,-0.07,0.16,355.66,9.52,6.06,0.06,-0.05,-0.08,0.0,-4.73,-41.81,10.68,-0.11,0.16,0.9,14
28,0.3965,0,0.053,-0.49,0.05,0.87,189.18,58.35,3.67,0.16,-0.05,0.26,4.09,-11.44,66.38,3.36,-1.16,-0.02,0.53,14
29,0.3983,5,-0.6809999999999999,-0.28,-0.29,-0.61,99.38,3.48,47.62,-0.01,-0.0,0.34,4.09,89.57,-32.81,-5.34,-0.09,0.95,0.89,14
30,0.4022,3,-0.78,0.11,-0.23,-0.57,88.03,28.94,5.4,0.43,0.27,0.63,4.09,8.54,11.9,82.4,-0.92,-0.3,1.38,14
31,0.4038,4,-0.782,0.35,-0.36,0.37,313.5,17.74,-58.7,0.14,0.07,0.24,4.09,-97.2,-2.59,15.72,-0.24,-0.95,0.72,14
32,0.4204,1,-0.067,0.44,-0.02,0.9,206.92,-51.69,-8.98,0.02,-0.02,0.28,4.09,27.77,72.94,4.88,0.98,-0.14,0.8,14
33,0.4222,6,0.951,0.07,0.23,0.19,40.07,24.19,14.62,-0.03,-0.17,-0.1,4.09,-37.08,-84.69,-20.14,-0.35,0.35,0.75,14
34,0.4364,2,-0.841,-0.1,-0.15,0.51,311.89,20.6,1.65,0.25,-0.29,0.5,4.09,15.11,17.4,-106.35,-0.69,0.26,1.36,14
35,0.4381,7,-0.985,-0.05,-0.03,0.16,355.9,4.0,5.48,-0.2,0.03,-0.19,0.0,-8.39,-65.92,17.09,-0.21,-0.02,0.79,14
36,0.4937,0,0.039,-0.53,0.04,0.85,191.44,63.62,4.38,0.2,0.04,0.24,4.09,-12.97,42.42,10.83,-1.2,0.07,0.35,14
37,0.4955,5,-0.669,-0.34,-0.32,-0.58,96.75,1.83,55.61,0.15,0.06,-0.0,4.09,79.5,-23.04,-8.39,-0.04,0.71,0.68,14
38,0.4994,3,-0.7859999999999999,0.14,-0.24,-0.55,85.33,31.95,3.65,0.4,-0.05,0.26,4.09,-33.57,27.31,-85.45,-0.51,-0.32,1.17,14
