,TimeSec,Sensor,Quatx,Quaty,Quatz,Quat0,Heading,Pitch,Roll,LinAccx,LinAccy,LinAccz,Vbat,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,activity
0,0.004,3,0.9359999999999999,-0.06,0.35,0.0,10.95,40.36,-9.0,0.15,0.11,-0.08,3.74,7.32,-14.65,-4.27,-0.48,-0.23,0.78,33
1,0.006,7,0.6940000000000001,-0.08,-0.01,-0.72,282.55,-6.68,-5.49,0.24,0.07,-0.02,0.0,-64.7,-18.77,22.28,0.21,0.1,1.0,33
2,0.01,0,-0.795,0.05,-0.05,-0.6,88.14,8.51,-1.47,0.02,0.06,-0.12,3.86,3.51,-6.71,16.78,-0.18,-0.05,0.86,33
3,0.012,6,-0.541,-0.02,0.13,0.83,259.38,-6.72,13.82,0.21,-0.13,-0.02,3.74,17.4,9.16,-2.29,-0.13,0.28,0.9,33
4,0.017,2,-0.257,0.17,-0.1,-0.95,164.74,22.07,5.75,0.12,0.01,-0.17,3.88,-32.2,5.34,2.14,-0.41,0.02,0.73,33
5,0.018000000000000002,5,0.909,-0.03,0.38,0.17,37.43,44.43,6.18,0.01,0.05,-0.0,3.8,22.43,23.65,19.07,-0.64,0.03,0.71,33
6,0.115,1,-0.8009999999999999,-0.16,0.21,-0.54,81.3,-30.18,1.99,0.01,-0.02,-0.05,3.87,3.81,-27.92,41.35,0.51,0.03,0.8,33
7,0.11599999999999999,4,-0.04,0.14,0.08,-0.99,187.97,16.15,-9.97,-0.05,0.1,0.2,3.74,-73.24,-34.48,38.3,-0.32,-0.11,1.27,33
8,0.122,3,0.9390000000000001,-0.05,0.34,0.01,13.18,39.57,-6.71,0.16,0.07,-0.06,3.74,12.66,-4.58,12.05,-0.48,-0.18,0.83,33
9,0.124,7,0.703,-0.13,0.03,-0.7,285.39,-8.0,-13.76,0.4,-0.09,0.03,0.0,-72.94,-14.8,32.35,0.02,0.27,1.05,33
10,0.13,0,-0.787,0.05,-0.05,-0.61,89.8,8.06,-0.79,0.09,0.11,-0.11,3.86,5.95,-4.88,17.09,-0.21,-0.13,0.87,33
11,0.132,6,-0.556,0.01,0.12,0.82,261.4,-7.98,10.72,-0.14,0.29,0.9,3.74,-114.14,17.85,-13.73,0.65,0.49,1.52,33
12,0.136,2,-0.24100000000000002,0.17,-0.07,-0.95,166.21,21.35,3.12,0.1,0.08,-0.12,3.88,-33.87,-21.06,18.92,-0.44,0.06,0.78,33
13,0.138,5,0.8959999999999999,-0.01,0.41,0.18,42.18,46.76,11.59,-0.18,-0.17,0.14,3.8,13.28,36.32,-0.31,-0.83,0.34,0.57,33
14,0.218,1,-0.7809999999999999,-0.17,0.22,-0.56,84.79,-32.24,1.45,0.33,-0.03,-0.16,3.87,12.51,-18.46,7.93,0.58,-0.29,0.65,33
15,0.22,4,-0.018000000000000002,0.13,0.15,-0.98,189.63,14.82,-17.88,-0.16,0.2,0.32,3.74,-72.48,-1.68,-17.55,-0.2,-0.2,1.36,33
16,0.225,3,0.9390000000000001,-0.04,0.34,0.02,14.27,40.02,-5.23,0.21,0.15,-0.06,3.74,15.26,16.17,29.91,-0.45,-0.21,0.83,33
17,0.22699999999999998,7,0.718,-0.19,0.07,-0.67,289.86,-8.56,-21.28,0.53,-0.28,0.07,0.0,-72.48,-25.79,52.49,-0.06,0.14,1.23,33
18,0.23600000000000002,0,-0.782,0.04,-0.04,-0.62,90.81,6.89,-0.47,0.07,0.06,-0.17,3.86,-3.66,-33.11,6.1,-0.12,-0.09,0.82,33
19,0.239,6,-0.53,0.07,0.06,0.84,258.2,-10.69,1.49,-0.32,0.39,0.75,3.74,-112.15,-93.08,47.3,0.58,0.03,1.74,33
20,0.245,2,-0.213,0.15,-0.04,-0.96,169.29,18.3,0.77,0.04,0.24,-0.06,3.88,-40.59,-39.67,18.16,-0.42,0.2,0.86,33
21,0.248,5,0.8909999999999999,-0.01,0.43,0.15,38.41,49.89,10.05,-0.08,-0.02,0.08,3.8,8.39,4.88,-49.44,-0.95,0.11,0.64,33
22,0.31,1,-0.772,-0.19,0.23,-0.56,85.16,-34.82,2.8,0.19,-0.03,-0.25,3.87,26.25,-18.77,-5.95,0.51,-0.15,0.56,33
23,0.312,7,0.7390000000000001,-0.24,0.12,-0.62,295.85,-6.77,-29.85,1.14,0.34,0.08,0.0,-82.7,30.67,167.08,0.63,0.18,1.24,33
24,0.318,3,0.9309999999999999,-0.02,0.36,0.04,18.35,42.56,-0.81,0.2,-0.05,-0.04,3.74,33.26,27.47,38.6,-0.59,0.06,0.92,33
25,0.319,4,-0.033,0.13,0.19,-0.97,187.19,14.18,-23.14,0.01,0.07,-0.01,3.73,-16.78,-1.83,-4.58,-0.27,-0.32,0.89,33
26,0.324,0,-0.789,0.02,-0.02,-0.61,89.79,3.12,-1.1,-0.24,-0.05,-0.06,3.86,-7.17,-32.2,-43.79,-0.02,0.15,0.93,33
27,0.326,6,-0.5479999999999999,0.13,0.03,0.83,261.89,-14.27,-5.29,-0.37,-0.06,0.09,3.74,-37.38,-35.86,63.48,0.33,-0.45,1.0,33
28,0.33299999999999996,2,-0.20199999999999999,0.13,0.0,-0.97,170.19,14.6,-3.15,-0.13,0.04,0.08,3.88,-48.52,-32.81,13.43,-0.15,0.04,1.1,33
29,0.336,5,0.897,-0.03,0.43,0.1,28.29,50.83,2.69,0.18,0.29,-0.14,3.8,8.54,-1.98,-17.55,-0.66,-0.3,0.63,33
30,0.414,1,-0.762,-0.21,0.25,-0.56,85.61,-37.55,3.31,0.37,-0.02,0.1,3.87,5.8,-16.17,27.92,0.77,-0.3,0.81,33
