0.0085487,7,0.748,-0.11,-0.08,0.65,95.66,2.06,-15.62,-0.05,0.01,-0.01,0
0.010327,0,3.7
0.075403,4,-0.872,0.03,-0.23,0.43,318.34,21.84,-15.97,-0,-0.02,0.01,3.69
0.077228,0,-0.115,0.07,0.02,-0.99,180.65,7.48,-2.95,0.03,0.01,0,3.82
0.081862,1,0.035,0.14,-0,0.99,190,-15.88,0.14,-0.01,-0,-0,3.82
0.083629,5,0.867,0.08,0.13,0.47,72.57,8.14,15.64,-0.07,0,0.02,3.75
0.11325,2,-0.903,-0.03,-0.2,0.38,327.38,22.89,-5.92,-0.03,0,0,3.84
0.1188,3,0.81,-0.05,0.13,0.57,84.92,15.24,3.87,-0.02,0,0,3.71
0.13404,7,0.745,-0.12,-0.08,0.65,96.18,1.93,-15.93,-0.05,0.01,-0.01,0
0.13634,6,0.6,0.07,-0.13,-0.79,268.41,-2.04,16.78,-0.02,-0.03,0,3.7
0.16011,4,-0.87,0.02,-0.23,0.44,317.77,22.32,-14.87,-0.01,0.02,-0.01,3.69
0.16215,0,-0.117,0.07,0.02,-0.99,180.38,7.74,-3.02,0.03,0.01,0,3.82
0.16826,1,0.035,0.14,-0,0.99,189.95,-15.73,0.02,-0,-0,-0.01,3.82
0.17517,5,0.867,0.09,0.13,0.47,72.6,8.31,15.87,-0.06,-0,0.02,3.75
0.20458,2,-0.903,-0.03,-0.2,0.38,327.56,22.94,-5.62,-0.02,0,-0.01,3.84
0.20668,3,0.812,-0.05,0.13,0.57,84.54,15.35,3.9,-0.01,0,0.01,3.71
0.21262,7,0.744,-0.12,-0.08,0.65,96.32,1.73,-16.19,-0.06,0.01,-0,0
0.21411,6,0.598,0.07,-0.12,-0.79,268.15,-1.87,16.53,-0.03,-0.02,-0,3.7
0.27933,4,-0.868,0.02,-0.23,0.44,317.18,22.3,-14.21,-0.02,0.04,0.01,3.69
0.28085,0,-0.119,0.07,0.02,-0.99,180.11,8.05,-2.9,0.03,0.01,-0,3.82
0.2863,1,0.036,0.14,-0.01,0.99,189.9,-15.62,-0.12,-0,0,-0,3.82
0.28871,5,0.868,0.08,0.13,0.47,72.35,8.51,15.88,-0.04,-0.01,0.01,3.75
0.32284,2,-0.904,-0.03,-0.2,0.38,327.59,22.8,-5.53,-0.02,-0.01,0,3.84
0.32467,3,0.814,-0.05,0.13,0.56,83.9,15.56,3.88,0,0,0,3.71
0.33089,7,0.745,-0.11,-0.08,0.65,96.16,1.58,-16.14,-0.05,0.01,0,0
0.33263,6,0.596,0.07,-0.12,-0.79,267.87,-1.77,16.24,0,-0.03,-0.01,3.7
0.38359,4,-0.867,0.02,-0.22,0.44,317.01,22.03,-14.3,-0.02,0.02,0,3.69
0.38516,0,-0.123,0.07,0.01,-0.99,179.69,8.27,-2.7,0.03,0,-0,3.82
0.39282,1,0.037,0.13,-0.01,0.99,189.82,-15.39,-0.16,-0.01,-0,-0,3.82
0.39454,5,0.869,0.08,0.13,0.47,71.99,8.63,15.94,-0.04,-0.01,0,3.75
0.41879,2,-0.904,-0.03,-0.2,0.38,327.64,22.57,-5.43,-0.02,-0,-0,3.84
0.42044,3,0.818,-0.05,0.13,0.56,83.23,15.79,3.73,0,0,-0.01,3.71
0.42573,7,0.746,-0.11,-0.08,0.65,96.12,1.43,-16.08,-0.04,0,-0,0
0.42728,6,0.595,0.07,-0.12,-0.79,267.7,-1.63,16.19,0,-0.02,-0,3.7
0.48473,4,-0.867,0.02,-0.22,0.44,316.94,21.63,-14.96,-0.01,-0,0,3.69
0.48628,0,-0.126,0.07,0.01,-0.99,179.36,8.34,-2.44,0.03,0,0,3.82
0.4909,1,0.039,0.13,-0.01,0.99,189.56,-15.21,-0.25,-0.01,-0,-0.01,3.82
0.49268,5,0.871,0.08,0.13,0.47,71.49,8.65,15.88,-0.03,-0.01,0,3.75
0.49622,2,-0.904,-0.03,-0.2,0.38,327.52,22.3,-5.6,-0.02,-0,-0.01,3.84
0.4976,3,0.82,-0.05,0.13,0.56,82.76,15.95,3.48,0,0,0.01,3.71
0.53128,7,0.746,-0.11,-0.08,0.65,96.01,1.26,-16.17,-0.03,0,0,0
0.53283,6,0.595,0.07,-0.12,-0.79,267.67,-1.53,16.15,-0.02,-0.02,0,3.7
0.56355,4,-0.866,0.03,-0.23,0.44,316.72,21.29,-15.72,0.01,-0.02,0,3.69
0.56531,0,-0.129,0.08,0.01,-0.99,179,8.39,-2.34,0.02,0,0,3.82
0.56877,1,0.041,0.13,-0.01,0.99,189.3,-15.24,-0.3,-0,-0.01,-0,3.82
0.57014,5,0.873,0.08,0.13,0.46,71.17,8.59,15.69,-0.05,-0.01,0.01,3.75
0.61854,2,-0.904,-0.03,-0.19,0.38,327.31,21.96,-5.75,-0.02,-0.01,0,3.84
0.62012,3,0.822,-0.05,0.13,0.55,82.35,15.92,3.45,0,0.01,0.01,3.71
0.62503,7,0.747,-0.11,-0.09,0.65,95.81,1.07,-16.39,-0.03,0,0,0
0.62659,6,0.595,0.07,-0.12,-0.79,267.73,-1.43,16.19,-0.03,-0.03,0,3.7
0.66977,4,-0.866,0.04,-0.23,0.45,316.56,20.95,-16.37,0.01,-0.04,0.01,3.69
0.67196,0,-0.131,0.08,0.01,-0.99,178.74,8.42,-2.28,0.02,-0,0.02,3.82
0.67631,1,0.044,0.13,-0.01,0.99,189,-15.26,-0.31,-0,-0,0,3.82
0.67787,5,0.874,0.09,0.13,0.46,70.78,8.47,15.69,-0.06,0.01,0.01,3.75
0.69843,2,-0.903,-0.03,-0.19,0.38,326.98,21.82,-5.96,-0.02,-0.01,0.01,3.84
0.70018,3,0.823,-0.05,0.13,0.55,82.03,15.86,3.38,-0.01,-0,0.02,3.71
0.71042,7,0.75,-0.11,-0.09,0.65,95.4,0.75,-16.79,-0.01,0.01,0.01,0
0.71222,6,0.596,0.08,-0.12,-0.79,267.92,-1.31,16.09,-0.01,-0.02,0.01,3.7
0.78995,4,-0.867,0.04,-0.22,0.45,316.7,20.81,-16.17,0.01,-0.05,0.01,3.69
0.7916,0,-0.131,0.08,0.01,-0.99,178.71,8.66,-2.4,0.03,0,-0,3.82
0.7952,1,0.047,0.13,-0.01,0.99,188.66,-15.29,-0.37,-0.01,-0.01,0.01,3.82
0.79665,5,0.875,0.09,0.13,0.46,70.57,8.48,15.81,-0.04,-0,0.01,3.75
0.80008,2,-0.902,-0.03,-0.19,0.38,326.69,21.71,-5.98,-0.02,-0.01,0,3.84
0.80144,3,0.825,-0.05,0.13,0.55,81.67,15.84,3.26,0.02,0,-0.01,3.71
0.81715,7,0.751,-0.12,-0.09,0.64,95.13,0.49,-17.29,-0.11,0.02,-0.01,0
0.81872,6,0.596,0.08,-0.12,-0.79,267.82,-1.22,15.98,-0.03,-0.02,0,3.7
0.877,4,-0.865,0.03,-0.22,0.45,316.37,20.88,-15.67,-0.01,-0.02,0.02,3.69
0.87862,0,-0.131,0.08,0.01,-0.99,178.81,8.72,-2.5,0.02,0.01,-0,3.82
0.88214,1,0.048,0.13,-0.01,0.99,188.61,-14.93,-0.49,0,-0.01,-0.01,3.82
0.88349,5,0.874,0.09,0.13,0.46,70.84,8.53,16.13,-0.02,-0,-0,3.75
0.89852,2,-0.9,-0.03,-0.19,0.39,326.14,21.76,-6.08,-0.05,-0.01,0.02,3.84
0.89999,3,0.825,-0.05,0.13,0.55,81.69,15.65,3.2,-0.02,0,0,3.71
0.91265,7,0.754,-0.12,-0.09,0.64,94.68,0.44,-17.13,-0.08,0.02,-0,0
0.91425,6,0.597,0.07,-0.12,-0.79,267.97,-1.18,15.88,-0.01,-0.02,0.01,3.7
0.98984,4,-0.865,0.02,-0.22,0.45,316.31,20.96,-14.88,-0.03,0.01,0.01,3.69
0.99147,0,-0.131,0.08,0.01,-0.99,178.72,8.83,-2.63,0.02,0,0,3.82
0.99502,1,0.047,0.13,-0.01,0.99,188.69,-14.77,-0.5,-0.01,0,-0.01,3.82
0.99645,5,0.873,0.09,0.13,0.46,70.88,8.22,16.06,-0.04,-0,0.01,3.75
0.99993,2,-0.901,-0.03,-0.19,0.39,326.48,21.71,-5.75,-0.02,-0.01,0,3.84
1.0014,3,0.825,-0.05,0.13,0.55,81.6,15.46,3.19,0,0,0,3.71
1.0172,7,0.752,-0.12,-0.09,0.64,94.92,0.5,-16.97,-0.04,0,-0,0
