,TimeSec,Sensor,Quatx,Quaty,Quatz,Quat0,Heading,Pitch,Roll,LinAccx,LinAccy,LinAccz,Vbat,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,activity
0,0.10743,2,-0.665,-0.03,0.0,0.75,277.53,2.68,2.9,-0.01,0.01,0.01,3.92,0.0,0.61,1.07,-0.04,0.04,1.01,4
1,0.11350999999999999,0,0.11800000000000001,-0.04,0.06,0.99,180.83,5.85,6.64,-0.01,-0.0,0.0,3.9,-0.61,-0.61,0.76,-0.09,0.12,0.99,4
2,0.1188,4,0.851,-0.11,0.18,-0.48,312.8,11.97,-21.55,0.0,0.01,0.01,3.76,-1.37,-1.22,1.68,-0.2,-0.37,0.92,4
3,0.12062,7,0.9590000000000001,-0.03,0.02,-0.28,341.25,0.97,-3.36,-0.01,0.02,-0.01,0.0,-0.15,1.07,1.68,-0.01,-0.08,0.99,4
4,0.13579000000000002,1,0.201,-0.22,0.07,0.95,170.76,26.62,2.48,-0.0,-0.0,0.02,3.92,-0.76,1.68,1.53,-0.45,0.05,0.91,4
5,0.13772,3,0.862,-0.03,-0.03,0.51,74.92,-1.01,-4.94,-0.0,0.0,0.01,3.78,0.92,-0.15,1.53,0.01,-0.08,1.0,4
6,0.18867,5,0.92,0.1,0.19,0.33,56.12,16.48,18.35,-0.01,-0.01,0.01,3.83,-0.92,-0.61,-0.15,-0.3,0.32,0.92,4
7,0.19046,6,-0.948,-0.08,0.02,0.31,338.11,0.29,9.71,0.0,-0.01,0.0,3.77,-0.15,0.46,1.68,-0.01,0.17,0.98,4
8,0.21128000000000002,2,-0.667,-0.04,0.0,0.74,277.84,2.67,3.05,0.0,0.01,-0.01,3.92,-0.61,0.31,2.29,-0.03,0.06,1.0,4
9,0.21316999999999997,0,0.11699999999999999,-0.04,0.06,0.99,180.85,5.67,6.6,-0.01,0.01,0.0,3.9,-0.31,-1.07,0.31,-0.09,0.12,0.99,4
10,0.22021,4,0.852,-0.11,0.18,-0.48,313.24,11.93,-21.58,-0.01,-0.03,0.01,3.76,0.46,-0.76,3.2,-0.23,-0.35,0.91,4
11,0.2224,7,0.9590000000000001,-0.03,0.02,-0.28,341.35,1.01,-3.37,0.0,0.0,0.0,0.0,0.46,0.0,-0.15,-0.03,-0.06,1.0,4
12,0.23059000000000002,1,0.2,-0.22,0.07,0.95,170.95,26.71,2.59,-0.01,0.0,0.0,3.92,0.0,0.0,0.31,-0.44,0.05,0.9,4
13,0.23259000000000002,3,0.861,-0.03,-0.03,0.51,74.98,-0.96,-4.78,-0.03,0.01,0.0,3.78,1.22,0.15,-0.92,0.0,-0.07,1.0,4
14,0.2778,5,0.92,0.1,0.19,0.33,56.07,16.51,18.31,-0.02,-0.01,0.02,3.83,-0.61,-0.61,-1.98,-0.29,0.32,0.92,4
15,0.27954,6,-0.948,-0.08,0.02,0.31,338.18,0.32,9.72,-0.0,-0.0,0.01,3.77,-0.15,0.31,0.0,-0.01,0.17,0.99,4
16,0.31033,2,-0.667,-0.03,0.0,0.74,277.91,2.75,2.83,0.0,-0.0,0.01,3.92,-0.92,1.68,0.61,-0.05,0.05,1.01,4
17,0.31874,0,0.11699999999999999,-0.04,0.06,0.99,180.85,5.52,6.59,-0.0,0.0,0.0,3.9,-0.15,-1.68,-1.22,-0.09,0.12,0.99,4
18,0.32806,4,0.8540000000000001,-0.11,0.18,-0.47,313.64,12.1,-21.39,0.0,-0.0,0.01,3.76,-0.31,0.31,1.98,-0.21,-0.36,0.92,4
19,0.33036,7,0.9590000000000001,-0.03,0.02,-0.28,341.33,1.03,-3.38,-0.01,0.01,0.0,0.0,-0.46,1.53,0.15,-0.02,-0.07,0.99,4
20,0.34199,1,0.19899999999999998,-0.22,0.07,0.95,171.02,26.71,2.61,-0.01,-0.0,0.01,3.92,-0.46,-0.76,1.37,-0.45,0.04,0.91,4
21,0.34421,3,0.862,-0.03,-0.03,0.5,74.77,-0.96,-4.63,-0.02,0.0,-0.0,3.78,0.61,0.15,-2.14,0.01,-0.07,1.0,4
22,0.38455,5,0.9209999999999999,0.1,0.19,0.33,55.98,16.52,18.23,-0.0,-0.01,0.02,3.83,1.07,0.46,1.07,-0.29,0.32,0.93,4
23,0.38600999999999996,6,-0.948,-0.08,0.02,0.31,338.35,0.36,9.66,-0.0,-0.01,0.0,3.77,-0.15,-0.31,-1.53,-0.01,0.17,0.99,4
24,0.40946,2,-0.6679999999999999,-0.04,0.0,0.74,277.99,2.91,2.89,-0.01,0.01,-0.0,3.92,-0.15,0.92,0.46,-0.04,0.04,1.0,4
25,0.41098,0,0.11800000000000001,-0.04,0.06,0.99,180.78,5.27,6.65,-0.01,0.0,0.0,3.9,-0.61,-1.07,-1.07,-0.08,0.12,0.99,4
26,0.4152,4,0.855,-0.11,0.18,-0.47,313.74,12.18,-21.46,-0.0,0.0,0.0,3.76,-0.31,0.0,0.76,-0.21,-0.36,0.91,4
27,0.41776,7,0.9590000000000001,-0.03,0.02,-0.28,341.18,1.12,-3.34,-0.0,0.01,0.0,0.0,-0.31,0.31,-1.37,-0.02,-0.06,1.0,4
