0.08312,1,-0.077,0.03,0,1,202.91,-3.69,0,0.03,-0.01,0.01,4.09
0.084991,6,0.45,0.12,-0.02,0.88,139.6,-13.68,4.35,0.22,0.06,-0.01,4.09
0.090174,4,-0.92,0.06,-0.15,0.36,330.09,12.85,-13.13,-0.02,0.02,0.01,4.09
0.091609,7,-0.993,-0.04,0.02,-0.11,27.01,-2.26,4.53,-0.13,0.04,-0.01,0
0.095707,2,-0.817,-0.06,-0.19,0.54,305.71,22.18,-6.7,-0.01,-0.01,0.03,4.09
0.097445,3,-0.853,0.07,-0.14,-0.5,74.49,18.73,1.01,0.02,0.01,0,4.09
0.10139,5,-0.904,-0.13,-0.12,-0.39,61.91,6.55,19.04,-0.02,-0.02,0.01,4.09
0.10283,0,0.046,0.08,0.02,-1,199.23,8.78,-1.92,0.07,-0.01,-0,4.09
0.18588,1,-0.071,0.03,0,1,202.2,-3.8,0.09,0.02,-0.01,0,4.09
0.18762,6,0.454,0.12,-0.02,0.88,139.16,-13.22,4.18,0.18,-0.01,-0.02,4.09
0.19118,4,-0.92,0.06,-0.14,0.36,329.77,12.18,-13.04,-0.07,-0.01,0.02,4.09
0.19412,7,-0.992,-0.04,0.01,-0.12,27.4,-2.09,4.43,-0.14,-0,0,0
0.19812,2,-0.814,-0.06,-0.19,0.55,305.15,21.92,-6.76,-0,-0,-0,4.09
0.19972,3,-0.857,0.08,-0.14,-0.49,73.47,18.84,0.53,0.06,0.01,-0.01,4.09
0.20332,5,-0.903,-0.13,-0.12,-0.39,62.14,6.56,19.4,-0.01,-0.02,0.01,4.09
0.20503,0,0.045,0.08,0.02,-1,199.03,9.1,-2,0.07,-0.02,-0.01,4.09
0.27275,1,-0.067,0.03,0,1,201.68,-3.71,0.21,0.06,-0.02,0.01,4.09
0.27439,6,0.451,0.12,-0.02,0.88,139.6,-13.26,3.96,0.19,0.01,-0.02,4.09
0.279,4,-0.921,0.06,-0.14,0.36,330.11,11.98,-12.9,-0.06,-0.03,0.03,4.09
0.28089,7,-0.992,-0.04,0.01,-0.12,27.54,-1.57,4.48,-0.07,-0,-0.01,0
0.28456,2,-0.814,-0.06,-0.19,0.55,304.93,21.7,-6.65,-0.01,0,0.01,4.09
0.28599,3,-0.857,0.08,-0.14,-0.49,73.46,18.63,0.33,0.02,0.01,0,4.09
0.28939,5,-0.905,-0.13,-0.12,-0.39,61.41,6.51,19.77,0.02,-0,-0,4.09
0.29087,0,0.046,0.08,0.02,-1,199.12,9.41,-2.06,0.07,0,-0.01,4.09
0.37545,4,-0.918,0.06,-0.14,0.36,329.35,12.15,-12.91,-0.04,0.01,-0,4.09
0.37937,6,0.452,0.12,-0.02,0.88,139.39,-13.2,3.98,0.21,0.01,-0.02,4.09
0.38345,2,-0.814,-0.06,-0.19,0.55,304.89,21.54,-6.5,-0.01,-0.01,0.01,4.09
0.38495,7,-0.992,-0.04,0.01,-0.12,27.71,-1.37,4.51,-0.08,-0.02,0,0
0.38836,5,-0.908,-0.14,-0.12,-0.38,60.28,6.77,19.87,0.03,0.02,0.01,4.09
0.38975,3,-0.856,0.08,-0.14,-0.49,73.77,18.63,0.06,0.01,0.01,0.01,4.09
0.39323,4,-0.918,0.06,-0.14,0.37,329.13,12.1,-12.97,-0.03,0.01,-0.01,4.09
0.39597,0,0.047,0.08,0.02,-1,199.27,9.57,-1.93,0.07,0.01,-0,4.09
0.47218,2,-0.814,-0.06,-0.18,0.55,305.1,21.58,-6.22,-0,-0.01,-0,4.09
0.47384,6,0.452,0.12,-0.02,0.88,139.49,-13.12,3.77,0.17,0.01,-0.02,4.09
0.47926,5,-0.911,-0.13,-0.12,-0.37,59.6,7.13,19.55,0.01,0.01,0,4.09
0.48086,7,-0.992,-0.04,0.01,-0.12,27.71,-1.18,4.57,-0.08,0,-0,0
0.4848,4,-0.919,0.06,-0.14,0.36,329.58,11.81,-12.69,-0.03,0,0,4.09
0.48633,3,-0.856,0.08,-0.14,-0.49,73.62,18.81,-0.2,0.04,0.01,-0.01,4.09
0.48984,2,-0.816,-0.06,-0.18,0.54,305.47,21.47,-5.99,0,0,0,4.09
0.49151,0,0.048,0.09,0.02,-1,199.44,9.87,-1.72,0.07,-0.01,-0.01,4.09
0.57268,5,-0.913,-0.13,-0.12,-0.37,59.28,7.16,18.97,-0.01,0.01,0.01,4.09
0.57427,6,0.453,0.12,-0.02,0.88,139.36,-13.09,3.73,0.18,-0,-0.01,4.09
0.57863,4,-0.92,0.06,-0.13,0.36,329.71,11.58,-12.37,-0.06,0.02,-0,4.09
0.58042,7,-0.992,-0.04,0,-0.12,28.11,-1.04,4.52,-0.09,-0.01,0,0
0.58428,2,-0.817,-0.06,-0.18,0.54,305.66,21.24,-5.89,0.01,0,-0.01,4.09
0.58575,3,-0.855,0.09,-0.14,-0.49,73.65,19.03,-0.55,-0,0.01,0,4.09
0.5892,5,-0.914,-0.12,-0.12,-0.37,58.95,7.3,18.41,-0.02,0,0.02,4.09
0.59061,0,0.05,0.09,0.02,-0.99,199.72,10.09,-1.51,0.07,0.01,0,4.09
0.67395,1,-0.07,0.03,0,1,202.12,-3.06,0.13,0.04,0.01,0,4.09
0.67562,6,0.451,0.12,-0.02,0.88,139.61,-13.25,3.76,0.18,0,-0.03,4.09
0.68221,4,-0.921,0.06,-0.13,0.36,329.95,11.34,-12.5,-0.02,0.01,0.01,4.09
0.68374,7,-0.992,-0.04,0,-0.12,28.22,-0.95,4.55,-0.07,-0.01,-0.01,0
0.68723,2,-0.818,-0.06,-0.18,0.54,305.88,21.09,-5.81,-0.02,0.01,0.02,4.09
0.68866,3,-0.854,0.09,-0.14,-0.49,73.85,19.17,-0.57,0.02,0.01,-0.02,4.09
0.69219,5,-0.914,-0.12,-0.12,-0.37,59.28,7.43,18.17,0.01,-0.01,0.01,4.09
0.69366,0,0.052,0.09,0.02,-0.99,199.96,10.26,-1.43,0.08,0.01,-0.01,4.09
0.78088,1,-0.073,0.03,0,1,202.4,-3.01,0.25,0.04,0,0.01,4.09
0.78258,6,0.45,0.12,-0.02,0.88,139.69,-13.26,3.61,0.19,0.01,-0.01,4.09
0.78633,4,-0.922,0.06,-0.13,0.36,330.12,10.95,-12.47,-0.06,0.01,0,4.09
0.78776,7,-0.991,-0.04,0,-0.13,28.51,-1,4.54,-0.1,0,-0,0
