0.060949,0.81,266,-0.67,-5.47,-0,0,-0,0
0.063305,6,0.615,0.1,0.03,0.78,116.94,-7.32,10.16,0.01,-0,0,3.77
0.080969,2,-0.42,0.15,-0.02,-0.9,143.09,16.49,-5.01,0.15,0.01,-0.01,3.92
0.083004,5,-0.565,-0.14,0.11,0.81,265.03,5.37,19.55,0.01,0.01,0.01,3.83
0.11953,4,-0.317,0.19,0.09,-0.92,153.52,17.58,-17.47,-0.06,0,0,3.76
0.12114,0,0.998,-0,0.06,0.02,15.81,7.13,-0.43,-0.01,0,0,3.89
0.12641,1,-0.999,-0,-0.04,0.01,12.43,5.07,0.2,-0,0,0,3.89
0.13027,3,-0.592,-0.14,-0.09,0.79,268.06,18.67,1.71,0,0,0,3.79
0.1551,7,-0.586,0.03,-0.04,0.81,265.87,-0.65,-5.43,0,-0,0,0
0.15747,6,0.616,0.1,0.03,0.78,116.88,-7.29,10.03,0.01,0,0,3.77
0.17618,2,-0.421,0.15,-0.02,-0.89,142.87,16.58,-4.91,0.15,0,-0.01,3.92
0.17852,5,-0.563,-0.14,0.11,0.81,264.72,5.28,19.56,0.01,0,0.01,3.83
0.21157,4,-0.319,0.19,0.09,-0.92,153.33,17.47,-17.17,-0.05,-0.01,0,3.76
0.21349,0,0.998,-0.01,0.06,0.01,15.53,7.16,-0.5,-0.01,0,0,3.89
0.21781,1,-0.999,-0,-0.04,0.01,12.44,5.11,0.15,-0,-0,0,3.89
0.21936,3,-0.589,-0.14,-0.08,0.79,267.66,18.65,1.76,-0.01,0,0.01,3.79
0.25494,7,-0.585,0.03,-0.04,0.81,265.83,-0.67,-5.49,0.01,0,-0,0
0.2566,6,0.617,0.1,0.03,0.78,116.65,-7.35,9.95,0.01,0,0,3.77
0.29013,2,-0.423,0.15,-0.03,-0.89,142.69,16.69,-4.83,0.15,0,-0.01,3.92
0.29174,5,-0.56,-0.13,0.11,0.81,264.31,5.18,19.56,0.02,0,0.01,3.83
0.31479,4,-0.321,0.19,0.08,-0.92,153.15,17.46,-16.98,-0.04,-0,0.01,3.76
0.3164,0,0.998,-0.01,0.06,0.01,15.32,7.21,-0.62,-0.01,0.01,0,3.89
0.32003,1,-0.999,-0,-0.05,0.02,12.31,5.18,0.14,0,-0,0,3.89
0.32154,3,-0.587,-0.14,-0.08,0.79,267.35,18.54,1.82,-0.01,0,0.01,3.79
0.3617,7,-0.584,0.03,-0.04,0.81,265.67,-0.7,-5.55,0,0,-0,0
0.36405,6,0.617,0.1,0.03,0.78,116.67,-7.32,9.79,0.02,0,0,3.77
0.396,2,-0.425,0.15,-0.03,-0.89,142.34,16.79,-4.89,0.15,0.01,-0.01,3.92
0.39765,5,-0.559,-0.13,0.11,0.81,264.1,5.1,19.71,0.01,-0,0.02,3.83
0.4293,4,-0.323,0.19,0.08,-0.92,152.8,17.54,-17.03,-0.04,-0.02,0.01,3.76
0.43096,0,0.998,-0.01,0.06,0.01,15.06,7.25,-0.65,-0.01,0,-0,3.89
0.43464,1,-0.999,-0,-0.05,0.02,12.09,5.17,0.16,-0.01,-0,0.01,3.89
0.43616,3,-0.585,-0.14,-0.08,0.79,267.12,18.44,1.85,-0.01,0,0.01,3.79
0.44614,7,-0.583,0.03,-0.04,0.81,265.49,-0.7,-5.56,0,0,0,0
0.44772,6,0.618,0.1,0.03,0.78,116.6,-7.37,9.79,0.01,0,0,3.77
0.48614,2,-0.429,0.15,-0.03,-0.89,141.92,16.9,-4.91,0.16,0.01,-0.01,3.92
0.48771,5,-0.558,-0.13,0.12,0.81,263.99,5.06,19.7,-0,-0,0.01,3.83
0.52139,4,-0.325,0.19,0.08,-0.92,152.6,17.46,-17.14,-0.04,-0.01,0.01,3.76
0.52305,0,0.998,-0.01,0.06,0.01,14.98,7.41,-0.71,-0.01,0.01,0,3.89
0.52784,1,-0.999,-0,-0.05,0.02,11.87,5.39,0.15,-0,0.01,-0,3.89
0.52944,3,-0.584,-0.14,-0.08,0.8,266.81,18.4,1.65,-0.01,0.01,0.01,3.79
0.55653,7,-0.582,0.03,-0.04,0.81,265.4,-0.81,-5.52,0.01,-0,0,0
0.5584,6,0.619,0.1,0.03,0.78,116.47,-7.4,9.7,0.01,0,0,3.77
0.57668,2,-0.43,0.15,-0.03,-0.89,141.69,16.99,-4.92,0.15,0.01,-0.01,3.92
