0.023846,2,-0.951,0.07,-0.25,0.17,350.24,26.55,-13.89,0.12,-0.08,-0.09,4
0.025735,5,0.896,0.11,0.26,0.34,60.65,23.01,24.3,-0,0.08,-0.11,3.9
0.057343,1,-0.074,-0.06,-0.01,1,202.51,6.78,-0.79,0.01,-0.02,0.03,3.96
0.058977,0,0.201,0.07,0.03,-0.98,217.11,8.19,-2,0.06,0.01,-0.01,3.96
0.063083,7,0.764,-0.03,-0.04,0.64,94.26,-1.05,-5.22,0.07,-0.01,0,0
0.064983,6,0.642,0.03,-0.11,-0.76,274.06,-5.55,12.19,0.04,-0.03,0.01,3.83
0.1043,4,-0.956,0.13,-0.26,0.03,5.7,29.18,-17.72,0.04,-0.1,0.02,3.83
0.10657,3,0.79,-0.06,0.15,0.59,88.34,18,4.47,-0,-0.01,-0.01,3.86
0.14021,2,-0.947,0.04,-0.23,0.22,345.42,24.72,-11.73,-0.03,0.04,-0.01,4
0.14198,5,0.889,0.12,0.18,0.4,65.47,13.33,21.22,-0.15,0.01,0.2,3.9
0.17449,1,-0.077,-0.06,-0.01,1,202.89,7.1,-0.64,0.02,0.01,0,3.96
0.17619,0,0.196,0.07,0.03,-0.98,216.53,8.79,-2.01,0.06,-0.03,-0.02,3.96
0.1826,7,0.762,-0.03,-0.04,0.65,94.73,-1.18,-5.52,-0.02,-0,-0.01,0
0.18447,6,0.638,0.03,-0.11,-0.76,273.42,-5.46,12.01,0.04,0,-0.01,3.83
0.19994,4,-0.951,0.14,-0.27,0.05,2.91,30.28,-19.56,-0.01,-0.19,-0.22,3.82
0.2016,3,0.794,-0.06,0.14,0.59,87.67,17.54,4.12,-0.02,0.01,0.03,3.86
0.22129,2,-0.943,0.02,-0.21,0.26,341.76,23.02,-8.8,-0.07,0.08,0.01,4
0.22334,5,0.903,0.09,0.14,0.4,62.89,10.81,15.95,-0,-0.01,0.05,3.9
0.2863,1,-0.078,-0.06,-0.01,0.99,202.98,7.31,-0.55,0.02,0,-0.01,3.96
0.2882,0,0.188,0.08,0.03,-0.98,215.69,9.29,-2.02,0.05,0.01,0,3.96
0.29276,7,0.761,-0.03,-0.04,0.65,94.78,-1.3,-5.83,0.03,0,-0.01,0
0.29429,6,0.633,0.03,-0.11,-0.77,272.59,-5.58,11.81,0.01,-0.01,0.01,3.83
0.29775,4,-0.96,0.13,-0.24,0.03,5.57,27.22,-17.88,-0.19,0.03,-0.07,3.82
0.29923,3,0.801,-0.07,0.14,0.58,86.22,17.7,3.51,0.05,0.01,0.01,3.86
0.32741,2,-0.944,0,-0.2,0.26,341.42,21.9,-6.68,-0.04,0.05,-0,4
0.32916,5,0.908,0.08,0.14,0.39,61.66,10.98,15.5,-0.08,-0.01,0.07,3.9
0.37462,1,-0.077,-0.06,-0.01,0.99,202.87,7.48,-0.37,-0,0.01,-0.01,3.96
0.37616,0,0.181,0.08,0.03,-0.98,214.84,9.67,-1.87,0.04,-0.01,-0,3.96
0.37958,7,0.762,-0.03,-0.04,0.65,94.61,-1.39,-5.97,-0.03,-0,-0.01,0
0.38102,6,0.63,0.03,-0.11,-0.77,272.11,-5.59,11.82,0.01,0.01,0,3.83
0.40968,4,-0.979,0.11,-0.17,0.04,6.69,18.46,-13.63,-0.02,0.01,0.04,3.82
0.41118,3,0.801,-0.07,0.14,0.58,86.02,18.02,3.25,-0.02,-0.01,-0.01,3.86
0.42491,2,-0.945,0.02,-0.19,0.26,341.54,21.04,-8.04,0.07,-0.05,0,4
0.42638,5,0.904,0.1,0.15,0.39,62.19,11.62,17.21,-0.02,-0,0,3.9
0.48129,1,-0.072,-0.07,-0.01,1,202.27,7.63,-0.33,-0.01,-0.01,0,3.96
0.48296,0,0.177,0.08,0.03,-0.98,214.36,9.63,-1.85,0.03,0,0.01,3.96
0.48658,7,0.764,-0.03,-0.04,0.64,94.25,-1.19,-5.84,-0.03,0.01,0.02,0
0.48813,6,0.629,0.03,-0.11,-0.77,271.96,-5.6,11.67,-0.01,-0,-0,3.83
0.51648,4,-0.985,0.07,-0.13,0.09,2.46,13.67,-9.94,-0.12,0.23,0.14,3.83
0.51804,3,0.804,-0.06,0.15,0.57,85.52,18.23,3.94,-0.01,0,0.01,3.86
0.5238,2,-0.945,0.02,-0.19,0.26,341.23,20.65,-8.81,-0.03,-0,0.03,4
0.52567,5,0.901,0.11,0.16,0.39,62.73,11.92,18.73,0.04,-0,0,3.9
0.57393,1,-0.068,-0.07,-0.01,1,201.85,7.67,-0.39,-0.01,0.01,-0,3.96
0.5755,0,0.175,0.08,0.03,-0.98,214.09,9.45,-1.78,0.03,0,-0,3.96
0.57885,7,0.767,-0.03,-0.04,0.64,93.81,-1.03,-5.69,0.02,0.01,0.02,0
0.58021,6,0.628,0.03,-0.11,-0.77,271.89,-5.56,11.52,0,-0,0,3.83
0.60855,4,-0.984,0.07,-0.13,0.09,2.77,14.58,-9.95,-0.05,-0.02,0.02,3.83
0.61016,3,0.809,-0.06,0.15,0.56,84.54,18.44,4.39,0.04,0.01,0,3.86
0.62569,2,-0.945,0.02,-0.2,0.26,341.55,21.04,-8.9,-0.02,0.02,0,4
0.62728,5,0.901,0.11,0.17,0.38,62.48,12.27,19.9,0.07,0.02,-0.01,3.9
0.66086,1,-0.065,-0.07,-0.01,1,201.5,7.7,-0.35,0,-0,-0.01,3.96
0.6625,0,0.174,0.08,0.03,-0.98,213.99,9.33,-1.74,0.02,0.01,0,3.96
0.70775,7,0.768,-0.03,-0.04,0.64,93.64,-0.9,-5.78,-0.01,0,0.01,0
0.70937,6,0.629,0.03,-0.11,-0.77,272.03,-5.62,11.55,0.01,0,0,3.83
0.71276,4,-0.98,0.1,-0.14,0.1,0.15,14.89,-13.08,-0.03,0.03,-0.01,3.83
0.71414,3,0.809,-0.06,0.16,0.56,84.47,18.62,4.74,0.01,-0,0,3.86
0.74294,2,-0.945,0.03,-0.2,0.26,342.02,21.41,-9.56,-0.02,0.02,-0.01,4
0.74447,5,0.9,0.12,0.17,0.38,62.43,12.12,20.42,0.06,0.05,-0.03,3.9
0.77816,1,-0.065,-0.07,-0.01,1,201.51,7.7,-0.35,-0.01,-0,-0.01,3.96
0.77975,0,0.173,0.08,0.03,-0.98,213.85,9.2,-1.81,0.03,0.01,0.01,3.96
0.78336,7,0.768,-0.03,-0.04,0.64,93.65,-0.82,-5.75,-0.02,-0,-0,0
0.78496,6,0.63,0.03,-0.11,-0.77,272.2,-5.67,11.59,0.02,0,0,3.83
0.79605,4,-0.978,0.11,-0.15,0.1,0.01,15.52,-14.53,0.01,-0.04,-0.01,3.83
0.79769,3,0.807,-0.06,0.16,0.57,84.89,18.55,4.87,-0,0,0,3.86
0.84337,2,-0.947,0.03,-0.2,0.25,342.81,21.52,-10.28,0.01,-0.01,0.01,4
0.84495,5,0.901,0.11,0.16,0.39,62.61,11.76,19.75,0.02,0.02,0,3.9
0.87912,1,-0.066,-0.07,-0.01,1,201.57,7.61,-0.36,-0.01,0,0,3.96
0.88084,0,0.172,0.08,0.03,-0.98,213.83,9.15,-1.86,0.03,0.01,0,3.96
0.8967,7,0.768,-0.03,-0.04,0.64,93.57,-0.77,-5.59,0,-0,0,0
0.89829,6,0.631,0.03,-0.11,-0.77,272.27,-5.69,11.6,0.02,0,0,3.83
0.90172,4,-0.978,0.11,-0.15,0.09,0.93,15.96,-14.65,0.02,-0.04,0,3.83
0.90317,3,0.805,-0.06,0.15,0.57,85.34,18.41,4.84,0.01,0.01,0.01,3.86
0.93387,2,-0.948,0.04,-0.2,0.24,343.37,21.62,-10.38,0.01,-0.01,0,4
0.93538,5,0.902,0.1,0.16,0.39,62.56,11.59,18.52,-0.02,0.01,0.02,3.9
0.99433,1,-0.066,-0.06,-0.01,1,201.64,7.44,-0.36,-0,-0,0,3.96
0.99647,0,0.174,0.07,0.03,-0.98,213.99,8.95,-1.91,0.03,0.01,0,3.96
1.0012,7,0.768,-0.03,-0.04,0.64,93.53,-0.75,-5.59,0,-0,-0,0
1.0028,6,0.631,0.02,-0.11,-0.77,272.32,-5.75,11.52,0.02,-0,0,3.83
1.0268,4,-0.978,0.11,-0.15,0.09,1.22,16.09,-14.46,0.01,-0.03,-0.01,3.83
1.0285,3,0.803,-0.06,0.15,0.57,85.87,18.25,4.57,-0,0,0,3.86
1.0324,2,-0.947,0.04,-0.2,0.24,343.22,21.7,-10.38,-0.01,0.01,0.01,3.99
1.0339,5,0.902,0.1,0.15,0.39,62.86,11.36,17.69,-0.04,-0.01,0.02,3.9
1.0722,1,-0.067,-0.06,-0.01,1,201.76,7.33,-0.37,0,0,0.01,3.96
1.0751,0,0.173,0.07,0.03,-0.98,213.89,9.08,-2.03,0.03,0.01,0,3.96
1.0806,7,0.767,-0.03,-0.04,0.64,93.77,-0.67,-5.55,-0,-0,-0,0
1.0825,6,0.631,0.02,-0.11,-0.77,272.32,-5.77,11.47,0.01,0,0,3.83
1.1077,4,-0.979,0.1,-0.15,0.09,1.15,15.95,-13.81,-0.02,0,0,3.83
1.1099,3,0.801,-0.06,0.15,0.58,86.27,18.14,4.46,-0.02,0,0.01,3.86
1.1489,2,-0.947,0.04,-0.2,0.24,343.11,21.73,-10.37,-0.01,0.01,0,3.99
1.1505,5,0.901,0.1,0.15,0.4,63.11,11.18,17.31,-0.05,-0.02,0.02,3.9
1.1843,1,-0.068,-0.06,-0.01,1,201.81,7.31,-0.36,0,0,0.01,3.96
1.186,0,0.173,0.08,0.03,-0.98,213.83,9.14,-2.11,0.04,0.01,0,3.96
1.1936,7,0.767,-0.03,-0.04,0.64,93.81,-0.62,-5.56,0.01,-0,-0,0
1.1956,6,0.631,0.02,-0.11,-0.77,272.25,-5.77,11.37,0.01,0,0,3.83
1.2011,4,-0.98,0.1,-0.15,0.09,1.29,15.86,-12.89,-0.03,0.03,0.01,3.83
1.2031,3,0.8,-0.06,0.15,0.58,86.5,18.12,4.49,-0,0,0.01,3.86
1.2496,2,-0.947,0.03,-0.2,0.24,343.18,21.66,-10.24,-0.01,0.01,0.01,3.99
1.2513,5,0.901,0.1,0.15,0.4,63.2,11.18,17.55,-0.03,-0,0.02,3.9
1.2849,1,-0.069,-0.06,-0.01,1,201.93,7.36,-0.31,0,0,0,3.96
1.2867,0,0.174,0.08,0.03,-0.98,214,9.19,-2.03,0.03,0.01,-0,3.96
1.2937,7,0.767,-0.03,-0.03,0.64,93.82,-0.58,-5.46,-0,0,-0,0
1.2955,6,0.631,0.02,-0.11,-0.77,272.32,-5.81,11.38,0.02,0,0,3.83
1.2998,4,-0.98,0.09,-0.15,0.1,1.24,15.79,-12.4,-0.04,0.04,0.02,3.83
1.3013,3,0.799,-0.06,0.15,0.58,86.53,18.12,4.44,-0.01,0,0.01,3.86
1.3479,2,-0.948,0.03,-0.2,0.24,343.27,21.63,-10.2,-0.01,0.01,0,4
1.3496,5,0.901,0.1,0.15,0.39,63.06,11.13,18.04,-0.02,0.01,0.01,3.9
1.3831,1,-0.069,-0.06,-0.01,1,201.95,7.33,-0.34,0,0,0.01,3.96
1.3846,0,0.172,0.08,0.03,-0.98,213.75,9.37,-2.04,0.03,0.01,0,3.96
1.389,7,0.767,-0.03,-0.03,0.64,93.84,-0.57,-5.4,-0,0,-0,0
1.3907,6,0.63,0.02,-0.11,-0.77,272.21,-5.8,11.3,0.01,-0,0,3.83
1.3993,4,-0.98,0.09,-0.15,0.1,1.09,15.79,-12.45,-0.03,0.04,0.01,3.83
1.4012,3,0.8,-0.06,0.15,0.58,86.51,18.19,4.56,-0.01,0,0,3.86
1.448,2,-0.948,0.03,-0.2,0.24,343.38,21.68,-10.24,-0,0,-0,3.99
1.4498,5,0.902,0.1,0.15,0.39,62.74,11.26,18.33,-0,0.02,0.01,3.9
1.471,1,-0.07,-0.06,-0.01,1,202.13,7.35,-0.3,-0,0.01,0.01,3.96
1.4726,0,0.17,0.08,0.03,-0.98,213.56,9.43,-2.01,0.03,0.01,0,3.96
1.477,7,0.766,-0.03,-0.03,0.64,93.97,-0.51,-5.33,0.02,0,0,0
1.4784,6,0.631,0.02,-0.11,-0.77,272.26,-5.85,11.22,0.01,0,0,3.83
1.5061,4,-0.98,0.09,-0.15,0.1,1.07,15.78,-12.79,-0.02,0.01,0.01,3.83
1.5078,3,0.8,-0.06,0.15,0.58,86.38,18.25,4.67,0,0,0,3.86
1.5501,2,-0.948,0.04,-0.2,0.24,343.46,21.7,-10.32,0,0,0.01,3.99
1.5517,5,0.902,0.11,0.15,0.39,62.44,11.38,18.42,0,0.02,0,3.9
1.5727,1,-0.07,-0.06,-0.01,1,202.07,7.35,-0.28,-0,0,-0,3.96
1.5749,0,0.169,0.08,0.03,-0.98,213.4,9.45,-1.95,0.03,0,0,3.96
