,TimeSec,Sensor,Quatx,Quaty,Quatz,Quat0,Heading,Pitch,Roll,LinAccx,LinAccy,LinAccz,Vbat,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,activity
0,0.099484,1,-0.055999999999999994,-0.05,0.02,1.0,200.69,5.81,3.19,0.01,-0.0,0.0,3.81,0.0,-0.46,-0.61,-0.11,0.05,1.0,6
1,0.10096000000000001,6,-0.9890000000000001,0.12,0.08,0.0,15.11,-9.07,-14.21,0.01,-0.0,0.0,3.72,0.31,0.0,-0.15,0.17,-0.24,0.96,6
2,0.1225,0,-0.04,0.05,0.02,1.0,198.55,-6.05,2.16,0.04,-0.01,0.0,3.83,-1.07,-0.15,0.0,0.07,0.04,1.0,6
3,0.12394000000000001,3,0.752,0.11,0.13,0.64,95.19,3.19,19.26,0.0,0.0,0.0,3.71,0.15,0.0,1.07,-0.06,0.33,0.94,6
4,0.13355,7,-0.9109999999999999,-0.04,0.13,-0.39,60.51,-15.66,-1.78,0.02,-0.01,-0.01,0.0,0.15,-0.31,0.0,0.28,-0.04,0.95,6
5,0.13497,4,0.9179999999999999,-0.22,0.2,-0.26,338.44,15.23,-32.04,0.0,0.0,0.01,3.7,-0.46,0.31,0.31,-0.26,-0.52,0.83,6
6,0.17352,5,-0.935,-0.32,-0.15,0.01,18.41,16.57,38.76,0.02,-0.01,0.02,3.9,0.46,0.0,-0.31,-0.28,0.62,0.76,6
7,0.17893,2,0.8290000000000001,0.01,0.14,-0.54,306.69,14.28,-8.72,-0.01,0.0,0.01,3.85,0.0,0.31,0.15,-0.25,-0.16,0.97,6
8,0.19257,1,-0.057,-0.05,0.03,1.0,200.73,5.78,3.22,0.0,0.0,0.0,3.81,-0.31,0.0,0.0,-0.1,0.06,1.0,6
9,0.19405,6,-0.9890000000000001,0.12,0.08,0.0,15.1,-9.03,-14.17,0.01,0.0,0.0,3.72,0.31,0.61,0.46,0.17,-0.24,0.95,6
10,0.2065,0,-0.039,0.05,0.02,1.0,198.44,-6.1,2.01,0.04,0.0,0.0,3.83,-0.46,0.0,0.0,0.07,0.04,1.0,6
11,0.20798000000000003,3,0.7509999999999999,0.11,0.13,0.64,95.23,3.19,19.35,-0.0,0.0,0.01,3.71,0.92,0.0,-0.61,-0.06,0.34,0.94,6
12,0.24561999999999998,7,-0.9109999999999999,-0.04,0.13,-0.39,60.47,-15.68,-1.76,0.0,0.01,-0.01,0.0,0.31,-0.15,0.76,0.27,-0.04,0.95,6
13,0.24731,4,0.9179999999999999,-0.22,0.21,-0.26,338.49,15.31,-32.14,0.01,-0.01,0.01,3.7,-0.46,0.46,-0.15,-0.26,-0.51,0.83,6
14,0.26573,5,-0.935,-0.32,-0.15,0.01,18.44,16.58,38.78,0.01,-0.01,0.02,3.9,0.76,0.46,-0.76,-0.28,0.61,0.76,6
15,0.26718000000000003,2,0.8290000000000001,0.01,0.15,-0.54,306.77,14.36,-8.8,-0.0,0.0,0.0,3.85,0.0,0.92,-0.61,-0.25,-0.15,0.96,6
16,0.30463,1,-0.057,-0.05,0.02,1.0,200.7,5.8,3.17,-0.0,0.0,0.0,3.81,-0.15,-0.31,0.31,-0.1,0.06,1.0,6
17,0.3062,6,-0.9890000000000001,0.12,0.08,0.0,15.12,-8.98,-14.12,0.02,0.0,0.0,3.72,0.15,0.46,0.0,0.17,-0.25,0.96,6
18,0.3236,0,-0.038,0.05,0.02,1.0,198.37,-6.17,1.91,0.05,0.0,0.01,3.83,-0.61,-0.61,0.0,0.06,0.04,1.0,6
19,0.32516999999999996,3,0.7509999999999999,0.11,0.13,0.64,95.19,3.21,19.45,-0.0,-0.0,0.0,3.71,0.46,-0.31,0.46,-0.06,0.34,0.95,6
