ED,ECU,FCU,FD,APL,Force
6.481,28.61,4.284,5.677,6.742,0.0920619399966972
6.493,28.77,4.284,5.67,6.742,0.0886983129627408
6.505,28.64,4.277,5.677,6.714,0.0902035553110738
6.517,28.08,4.292,5.67,6.695,0.0905352270406339
6.517,27.69,4.328,5.657,6.695,0.0892174566721207
6.493,27.69,4.328,5.65,6.695,0.090198693888848
6.362,27.38,4.328,5.65,6.714,0.0907702472163869
6.243,26.31,4.284,5.657,6.761,0.0880315237820898
6.219,25.74,4.262,5.67,6.77,0.0851356070144876
6.219,25.74,4.262,5.684,6.695,0.084611330943958
6.183,25.7,4.255,5.684,6.602,0.0848972028111507
6.183,25.67,4.204,5.684,6.48,0.085172898172873
6.183,25.73,4.182,5.684,6.162,0.0853286724662609
6.135,26.07,4.182,5.684,5.919,0.0833903718193177
6.052,26.4,4.139,5.697,5.825,0.0790750723628164
6.04,26.65,3.993,5.697,5.666,0.074474145533199
6.04,26.56,3.869,5.703,5.554,0.0717203246449709
6.076,26.58,3.84,5.743,5.536,0.0732245343447929
6.195,26.97,3.84,5.77,5.367,0.0774638622386691
6.243,27.03,3.782,5.763,5.227,0.0791331407713106
6.29,27.04,3.774,5.763,5.133,0.0791846264528857
6.362,27.19,3.774,5.796,5.096,0.082536182692235
6.374,27.19,3.825,5.803,5.105,0.0862861325079071
6.35,26.9,3.854,5.803,5.096,0.0851119941779185
6.35,26.36,3.833,5.796,5.077,0.0835605748318901
6.302,26.2,3.84,5.783,5.021,0.0871308863339706
6.219,26.2,3.847,5.79,4.975,0.0901790431746491
6.171,26.28,3.833,5.783,4.956,0.0894067005219274
6.123,26.5,3.811,5.75,4.984,0.0916080113433677
6.004,26.55,3.789,5.757,5.059,0.0962305153229917
5.98,26.55,3.774,5.803,5.068,0.0965519766476904
6.028,26.59,3.782,5.79,5.021,0.0954386315899893
6.028,26.66,3.774,5.75,5.031,0.0961865339025029
6.028,26.66,3.789,5.73,5.031,0.0960598155357821
6.028,26.66,3.818,5.723,5.049,0.0957857820364111
6.016,26.65,3.869,5.703,5.059,0.0961731274335981
5.992,27.13,3.869,5.703,5.059,0.0958079835285416
5.956,27.5,3.884,5.71,5.077,0.0960362934495708
5.932,27.31,3.913,5.723,5.087,0.0961597488748769
5.944,27.38,3.964,5.763,5.087,0.0954763534010131
5.932,27.48,4.015,5.876,5.152,0.096543564478501
5.897,27.51,4.007,6.049,5.171,0.0961125488608525
5.861,27.6,4.015,6.181,5.18,0.0914936123087017
5.825,27.6,4.029,6.235,5.255,0.0893278073394884
5.801,27.6,4.066,6.235,5.255,0.0901592186961621
5.801,27.69,4.058,6.235,5.255,0.0870732407242988
5.813,27.99,4.058,6.228,5.292,0.0832745713977452
5.825,28.21,4.066,6.228,5.339,0.0852480472563278
5.861,28.08,4.139,6.128,5.321,0.0890482534607707
5.932,27.92,4.328,6.015,5.302,0.0897823471134432
5.98,28.11,4.481,5.962,5.292,0.0902037751422295
5.956,28.3,4.554,5.883,5.274,0.0936916578608147
6.052,28.48,4.583,5.83,5.33,0.0971968930043265
6.183,28.53,4.576,5.83,5.433,0.0961128940031435
6.219,28.58,4.569,5.83,5.526,0.0945255596514935
6.064,29.28,4.59,5.816,5.536,0.0983643669378453
5.837,30.27,4.692,5.776,5.498,0.102200605567349
5.61,30.67,4.802,5.624,5.657,0.101649184534864
5.395,30.38,4.816,5.425,6.115,0.103209470899749
5.336,29.64,4.816,5.371,6.592,0.10723535927645
5.431,29.31,4.824,5.365,6.798,0.10750150409045
5.634,29.25,4.824,5.371,6.817,0.106440198875003
5.765,29.26,4.824,5.405,6.77,0.10719394256681
5.873,28.99,4.824,5.411,6.695,0.107094500899714
6.004,28.36,4.809,5.431,6.761,0.106717650076732
6.099,28.1,4.773,5.425,6.845,0.107183027617312
6.099,28.2,4.736,5.338,6.882,0.106927849291805
6.422,29.44,4.707,5.292,6.863,0.106867326790643
7.21,31.31,4.743,5.312,6.854,0.107175315221071
7.699,31.76,4.787,5.358,6.845,0.106790216310409
7.747,31.94,4.787,5.418,6.835,0.107020722496407
7.711,32.74,4.824,5.478,6.845,0.107165587615728
7.723,33.15,4.831,5.431,6.835,0.106564887634855
7.723,33.44,4.816,5.371,6.826,0.107385320772841
7.735,34.33,4.802,5.338,6.826,0.107125394536869
7.735,35.4,4.794,5.298,6.826,0.10333641861555
7.723,35.65,4.787,5.338,6.826,0.101182714215228
7.806,35.65,4.787,5.464,6.901,0.102194663864935
7.89,35.66,4.78,5.504,6.854,0.102137316019118
7.902,35.68,4.802,5.504,6.807,0.101650301711638
7.902,35.66,4.853,5.491,6.807,0.102181471851886
