ED,ECU,FCU,FD,APL,Force
8.785,3.419,3.497,9.833,2.712,0.0174316783815532
8.821,3.448,3.497,9.853,2.712,0.0194534343704115
8.904,3.463,3.505,9.88,2.702,0.0232766742838095
9.012,3.448,3.548,9.933,2.702,0.0235420722308243
9.06,3.433,3.643,10.01,2.702,0.0226368971199289
9.119,3.433,3.701,10.08,2.702,0.0232766742838095
9.191,3.419,3.731,10.13,2.712,0.0231751454417496
9.227,3.404,3.738,10.16,2.73,0.02286861599673
9.227,3.404,3.731,10.19,2.73,0.0232766742838095
9.227,3.419,3.723,10.2,2.73,0.0230509713720287
9.239,3.419,3.709,10.19,2.721,0.0229820710306439
9.227,3.419,3.709,10.18,2.637,0.0232766742838095
9.227,3.419,3.709,10.17,2.553,0.0229563897096388
9.227,3.448,3.716,10.17,2.543,0.0230830732036574
9.239,3.448,3.709,10.16,2.571,0.0232766742838095
9.251,3.448,3.694,10.15,2.581,0.0228221200018268
9.227,3.463,3.687,10.15,2.562,0.0232486590326736
9.251,3.507,3.687,10.14,2.562,0.0232766742838095
9.286,3.507,3.68,10.15,2.628,0.0225104567911861
9.322,3.521,3.672,10.15,2.702,0.023718428761594
9.406,3.536,3.672,10.18,2.74,0.0232766742838095
9.501,3.521,3.672,10.25,2.749,0.0191082632450517
9.585,3.507,3.658,10.34,2.786,0.0179832418411637
9.633,3.492,3.65,10.39,2.871,0.0182736434160407
9.68,3.492,3.65,10.43,2.908,0.0140172460962995
9.704,3.492,3.65,10.49,2.899,0.0111220977216846
9.752,3.492,3.672,10.5,2.889,0.012270006374718
9.8,3.492,3.68,10.49,2.917,0.0121895607592256
9.776,3.492,3.672,10.49,3.002,0.0120000852111216
9.74,3.492,3.665,10.49,3.058,0.012270006374718
9.716,3.492,3.665,10.48,3.048,0.0113618954417171
9.704,3.477,3.658,10.47,3.067,0.0137138277892523
9.728,3.477,3.658,10.43,3.076,0.0182736434160407
9.68,3.463,3.665,10.36,3.076,0.0186647470734441
9.489,3.463,3.658,10.19,3.086,0.0175562556909847
9.322,3.448,3.65,9.926,3.086,0.0182736434160407
9.286,3.448,3.636,9.647,3.067,0.0182129110997895
9.298,3.448,3.614,9.428,3.067,0.0178359394011821
9.31,3.433,3.592,9.302,3.067,0.0182736434160407
9.298,3.448,3.621,9.249,3.067,0.0180804471725455
9.251,3.448,3.621,9.222,3.067,0.0179472927019173
9.084,3.433,3.592,9.229,3.067,0.0182736434160407
8.737,3.331,3.578,9.076,3.095,0.0180109666300642
8.379,3.214,3.57,8.638,3.151,0.0180109666300642
8.057,3.127,3.519,8.173,3.17,0.0182736434160407
7.747,3.039,3.417,7.649,3.17,0.0179472927019173
7.472,2.922,3.337,7.071,3.161,0.0180804471725455
7.353,2.82,3.301,6.699,3.142,0.0182736434160407
7.281,2.791,3.301,6.573,3.104,0.0178488483083263
