ED,ECU,FCU,FD,APL,Force
18.64,94.38,8.015,8.678,11.68,0.0957902374467638
18.9,93.35,8.073,8.831,11.66,0.0957780440525682
19.1,92.57,8.088,8.944,11.68,0.0960883876343123
19.11,92.63,8.08,8.95,11.69,0.0958030852808482
19.07,92.11,8.095,8.93,11.69,0.0957637675687413
19.04,90.18,8.08,8.97,11.69,0.0960890586677396
19.05,89.17,8.088,9.023,11.7,0.0958294343484714
19.05,89.12,8.066,9.017,11.7,0.0957177717734613
19.06,89.49,8.029,9.01,11.73,0.0960914209599052
19.03,90.32,8.088,9.023,11.73,0.0959049376060733
18.97,90.75,8.11,8.99,11.7,0.0956139328529775
19,91.01,8.132,9.017,11.66,0.0960971803771551
19.03,90.94,8.08,8.997,11.6,0.0960811345668962
18.92,90.92,7.957,8.917,11.55,0.0953568521720609
18.68,90.91,7.92,8.871,11.43,0.0961136614435906
18.54,90.66,7.847,8.871,11.25,0.0967163400548099
18.47,90.61,7.774,8.864,11.21,0.0936505600538004
18.39,90.85,7.774,8.844,11.18,0.0900441131221156
18.41,90.91,7.774,8.837,11.03,0.0895466808657785
18.47,90.94,7.76,8.837,10.96,0.0895966477455521
18.5,90.95,7.76,8.844,11.05,0.0901197660187634
18.41,90.95,7.774,8.857,11.14,0.0937286514198284
18.06,90.98,7.774,8.871,11.18,0.0968698978906823
17.83,91.07,7.767,8.877,11.21,0.0960517995281939
17.9,91.26,7.833,8.877,11.28,0.0951595529707998
18.01,91.27,8.059,8.864,11.41,0.0964118924770121
18.18,92.05,8.153,8.904,11.57,0.0960541282891831
18.36,92.4,8.132,9.043,11.62,0.0948420284463136
18.42,92.41,8.059,9.143,11.59,0.0978315566237988
18.36,92.32,8.022,9.136,11.59,0.102139237741543
18.32,92.19,8.008,9.096,11.71,0.102320891897886
18.32,92.53,7.993,9.076,11.76,0.101421347653343
18.33,92.76,7.986,9.076,11.67,0.102102429716588
18.32,92.43,7.986,9.076,11.78,0.101973878193911
18.37,92.19,7.986,9.063,12.02,0.101639695545002
18.5,92.21,7.906,8.997,12.14,0.102095510575113
18.47,92.15,7.709,8.857,12.17,0.101872282169529
18.31,92.16,7.549,8.718,12.17,0.101717460504662
18.26,92.16,7.505,8.651,12.16,0.102092083174269
18.25,92.16,7.512,8.665,12.17,0.101820997043574
18.24,92.18,7.541,8.698,12.17,0.101758825875938
18.24,92.19,7.505,8.711,12.17,0.102090422124882
18.24,92.25,7.425,8.711,12.16,0.101798824706454
18.24,92.24,7.439,8.751,12.17,0.101775574044433
18.2,92.34,7.534,8.804,12.17,0.10208939547936
18.16,93.01,7.57,8.811,12.18,0.101790134767923
18.16,93.54,7.541,8.837,12.25,0.10177550564055
18.17,93.67,7.578,8.99,12.37,0.102089524693099
18.19,93.65,7.6,9.123,12.39,0.101802957528791
18.19,94.33,7.585,9.156,12.41,0.101761163365348
