ED,ECU,FCU,FD,APL,Force
9.418,21.01,8.161,8.605,15.47,0.0676386360830924
9.418,20.78,8.226,8.671,15.47,0.0679799216627669
9.418,20.69,8.299,8.744,15.47,0.0680259705217673
9.418,20.69,8.423,8.771,15.47,0.0674005370972661
9.43,20.73,8.459,8.771,15.49,0.0683993614777502
9.454,20.75,8.459,8.771,15.55,0.0679824916219197
9.465,20.76,8.467,8.771,15.58,0.0635434544853951
9.477,20.81,8.474,8.771,15.59,0.0609681961449513
9.489,20.83,8.467,8.764,15.59,0.0620580947432934
9.513,20.85,8.445,8.764,15.58,0.0620814900725092
9.537,20.85,8.445,8.764,15.58,0.0615526643164463
9.549,20.73,8.452,8.764,15.58,0.0620419547756854
9.549,20.5,8.467,8.764,15.58,0.0618675264123731
9.549,20.12,8.51,8.764,15.59,0.0617148436433624
9.537,19.87,8.561,8.764,15.59,0.0620353428293215
9.537,19.9,8.598,8.751,15.59,0.0617605586802444
9.537,19.24,8.605,8.744,15.65,0.0618202669114126
9.537,18.72,8.627,8.738,15.65,0.0620291960464373
9.549,18.86,8.671,8.738,15.71,0.0616049434563506
9.549,19.11,8.714,8.724,15.77,0.0621027026016713
9.513,19.13,8.751,8.691,15.77,0.0619931975666717
9.477,19.24,8.773,8.645,15.76,0.0580195412359781
9.477,19.56,8.787,8.605,15.77,0.0541752990574806
9.501,19.84,8.809,8.558,15.77,0.0561261776369235
9.549,19.87,8.853,8.532,15.77,0.0606049782836597
9.597,19.74,8.94,8.525,15.88,0.0618715639259853
9.656,19.59,9.035,8.532,16.16,0.0620676064828452
9.704,19.53,9.122,8.525,16.23,0.0655357896727125
9.704,19.52,9.166,8.512,16.23,0.0691495791254734
9.704,19.53,9.181,8.505,16.24,0.0679744509499268
9.692,19.59,9.181,8.499,16.27,0.0664620784314074
9.704,19.75,9.181,8.505,16.33,0.070084709757546
9.752,20,9.188,8.532,16.37,0.0730495421700176
9.883,20.37,9.224,8.552,16.43,0.0722218579420156
10.09,20.83,9.305,8.565,16.55,0.0746416269237744
10.27,21.3,9.458,8.578,16.64,0.0791047388704311
10.42,21.74,9.778,8.598,16.68,0.0792482873151787
10.56,22.19,10.27,8.618,16.71,0.0786077149649948
10.71,22.6,10.79,8.612,16.76,0.0790388102751114
10.81,22.97,11.26,8.592,16.8,0.0782870996501384
10.85,23.26,11.53,8.625,16.81,0.0804510215446117
10.84,23.32,11.6,8.711,16.81,0.0851249992493915
10.83,23.32,11.61,8.817,16.75,0.0856068499852934
10.87,23.33,11.61,8.983,16.63,0.0840877909725386
10.95,23.51,11.62,9.222,16.64,0.085081800383958
11.05,24.15,11.72,9.515,16.7,0.0853747445130053
11.2,24.93,11.91,9.866,16.75,0.0839975374131814
11.34,25.61,12.1,10.23,16.76,0.0851149256794545
11.47,26.24,12.22,10.5,16.06,0.0885197267252334
11.58,26.66,12.28,10.72,15.51,0.0902237903037814
11.67,27,12.3,10.86,15.52,0.0900417404496931
11.78,27.32,12.32,10.9,15.49,0.0898221195073478
11.85,27.47,12.33,10.9,15.23,0.0894599832950457
11.86,27.5,12.35,10.88,15.09,0.0900988727766248
11.86,27.51,12.36,10.88,15.14,0.0936761410234623
11.92,27.53,13.14,10.94,15.18,0.0970400731157647
12.14,27.53,14.11,10.96,15.19,0.0959899463894109
12.34,27.63,14.28,10.97,15.19,0.0945414234395871
12.41,27.85,14.29,10.96,15.18,0.098121857799611
12.41,27.96,14.3,10.97,15.26,0.102102383252374
12.43,27.99,14.3,11.01,15.51,0.101992535212904
12.45,27.99,14.29,11.11,15.64,0.101808452091602
12.53,27.99,14.29,11.27,15.64,0.102040812503752
12.6,28.04,14.33,11.45,15.62,0.101168660032296
12.63,28.05,14.35,11.71,15.59,0.103407380080001
12.71,28.07,14.36,11.96,15.59,0.107112080303712
12.82,28.08,14.37,12.16,15.58,0.107112627687154
12.88,28.1,14.38,12.26,15.57,0.106686461078495
12.93,28.11,14.38,12.32,15.53,0.107049375970075
12.95,28.13,14.38,12.36,15.55,0.106235038778613
12.96,28.11,14.4,12.38,15.93,0.108491794313694
12.96,28.11,14.42,12.38,16.39,0.113145986416893
12.96,28.14,14.43,12.36,16.53,0.113575641444224
12.96,28.17,14.46,12.36,16.46,0.112100384634146
12.96,28.17,14.51,12.36,16.47,0.113099482470493
12.96,28.17,14.51,12.36,16.42,0.113365248454939
12.96,28.18,14.52,12.36,16.4,0.111969965234559
12.96,28.18,14.53,12.36,16.34,0.113142389347206
12.96,28.2,14.53,12.36,16.34,0.117095815611916
12.97,28.21,14.55,12.36,16.34,0.119554516115792
12.95,28.26,14.56,12.36,16.27,0.119035317622656
12.95,28.32,14.56,12.36,16.18,0.118412673036766
12.94,28.42,14.56,12.35,16.11,0.119092176938264
12.94,28.46,14.59,12.34,16.07,0.119046746520645
12.94,28.46,14.64,12.34,16.09,0.118466776837493
12.94,28.46,14.65,12.33,16.1,0.119128864533173
12.94,28.45,14.65,12.33,16.06,0.119035829325676
12.94,28.46,14.74,12.38,15.92,0.118084826551098
