ED,ECU,FCU,FD,APL,Force
24.37,40.5,7.036,15.47,20.15,0.271372412437471
24.38,40.22,7.007,15.46,20.14,0.268539467355848
24.43,40.21,6.949,15.52,20.16,0.2702269522687
24.45,40.24,6.934,15.53,20.21,0.271635150464356
24.43,40.23,6.949,15.52,20.21,0.267562421798215
24.47,40.03,6.992,15.55,20.5,0.270322124559755
24.5,40.12,6.978,15.61,21.59,0.284152480814457
24.5,40.68,7.007,15.63,23.12,0.292546781353772
24.5,41.07,7.022,15.63,24.33,0.290129599821219
24.5,41.22,7.022,15.58,24.79,0.288925737403297
24.45,41.39,7.022,15.51,24.82,0.290732877822559
24.45,43.32,7.036,15.43,24.82,0.290163744199103
24.48,45.41,7.08,15.34,24.83,0.289521765633558
24.5,45.92,7.08,15.32,24.79,0.29026506101727
24.5,45.87,7.08,15.33,24.75,0.290177111383623
24.5,45.77,7.08,15.31,24.76,0.289818816949178
24.48,45.82,7.095,15.24,24.82,0.290014128806196
24.47,45.79,7.109,15.22,24.92,0.290185361346446
24.47,45.79,7.109,15.21,25.02,0.290022281214448
24.45,45.82,7.124,15.19,25.08,0.289802486550292
24.42,45.94,7.109,15.16,25.11,0.290193825256148
24.38,46.03,7.124,15.16,25.12,0.290264812262035
24.4,46.01,7.124,15.18,25.1,0.289461060522122
24.43,46.01,7.095,15.2,25.04,0.290208826316051
24.45,46.01,7.051,15.21,24.96,0.290773886612562
24.45,46,7.036,15.26,24.93,0.288708954693325
24.43,46,7.036,15.31,24.93,0.290254112950672
24.4,46.04,7.036,15.31,24.92,0.292776862075423
24.4,46.15,7.022,15.32,24.91,0.283225637332293
24.53,46.21,7.022,15.38,24.89,0.270035124215689
24.73,46.24,7.036,15.52,24.88,0.268452594145695
24.84,46.24,7.036,15.6,24.9,0.270549561121817
24.87,46.24,7.036,15.48,24.92,0.27017082506341
24.94,46.26,7.036,15.26,24.92,0.270557118640195
24.97,46.32,7.036,15.21,24.91,0.26834193103188
