ED,ECU,FCU,FD,APL,Force
32.8,60.94,6.332,8.319,15.64,0.0455642152257775
32.61,61.13,6.23,8.306,15.63,0.0460791923854467
32.6,60.98,6.164,8.339,15.63,0.0461798268424512
32.82,60.97,6.04,8.3,15.63,0.0460892866939895
33.28,60.81,5.916,8.286,15.62,0.0455261768995146
33.23,60.15,5.982,8.319,15.51,0.0462183412076552
34.01,59.17,5.989,8.353,15.56,0.0493923971861337
35.14,58.66,5.997,8.386,15.67,0.0516488205978833
35.68,59.16,5.982,8.485,15.74,0.0511632317565631
35.84,60.34,5.916,8.618,15.76,0.0506461843580254
36.12,61.48,5.829,8.671,16.11,0.0511392901472058
36.3,61.17,5.683,8.678,16.46,0.0511755803738603
36.26,59.2,5.589,8.678,16.55,0.0508240183493249
36.13,58.63,5.589,8.678,16.53,0.051007985813206
36.06,58.65,5.589,8.665,16.52,0.0511801742038732
36.02,58.47,5.596,8.665,16.53,0.0509053100792013
35.99,58.44,5.574,8.671,16.53,0.0509450021985231
36.04,58.6,5.625,8.678,16.54,0.0511825599931644
35.94,58.84,5.661,8.685,16.57,0.0509560004824854
35.8,58.87,5.669,8.731,16.56,0.0508918385217591
35.68,58.87,5.676,8.744,16.55,0.051185012220824
35.56,58.87,5.676,8.731,16.63,0.0510164422697355
35.73,58.81,5.705,8.718,16.74,0.05081395220627
35.82,58.85,5.705,8.738,16.84,0.0511889938763649
35.56,58.88,5.712,8.731,16.85,0.0511297834474523
34.82,58.52,5.756,8.758,16.92,0.0506445990946776
34.45,58.34,5.778,8.731,17.09,0.0512013840585788
35,58.35,5.778,8.645,17.11,0.0515962635195197
35.15,58.16,5.785,8.485,17.03,0.0493071329469277
35.19,58.15,5.8,8.399,16.84,0.0461328400783851
35.19,58.05,5.807,8.406,16.77,0.0454468390363826
35.02,57.95,5.807,8.399,16.76,0.046253449290837
35.06,57.92,5.8,8.399,16.69,0.0461669528113237
35.16,57.87,5.8,8.399,16.69,0.0457717468682639
35.13,57.74,5.793,8.439,16.64,0.0460486266311111
35.12,57.48,5.793,8.485,16.48,0.0461734340124163
35.15,57.29,5.785,8.505,16.38,0.04586758358203
35.18,57.33,5.785,8.505,16.36,0.0459648745124326
35.2,56.81,5.785,8.512,16.34,0.0461765763900593
35.61,56.27,5.814,8.519,16.34,0.0459239272542127
36.1,56.38,5.814,8.512,16.34,0.0459105294703398
36.2,56.95,5.822,8.505,16.34,0.0461790303138358
36.1,57.21,5.829,8.485,16.34,0.0459757255777295
35.86,57.14,5.836,8.485,16.34,0.0458509893967413
35.44,57.04,5.836,8.472,16.34,0.0461825833029035
35.06,56.72,5.836,8.439,16.28,0.0460559347117423
34.78,56.32,5.836,8.419,16.2,0.0457489283411223
34.66,56.35,5.844,8.373,16.22,0.0461896233941798
34.67,55.43,5.822,8.3,16.25,0.0462542348200527
34.58,53.77,5.851,8.306,16.36,0.0453889294940849
34.54,52.6,5.851,8.333,16.3,0.0462286897387379
34.47,52.5,5.865,8.419,15.77,0.0494903761022358
34.16,52.82,5.865,8.426,15.62,0.0515672846066606
33.95,52.93,5.858,8.412,15.63,0.0511619204464813
34.01,52.88,5.865,8.419,15.57,0.0507305858152492
34.04,53.3,5.865,8.412,15.53,0.051037073158682
34.01,53.49,5.851,8.412,15.53,0.0511784710058057
33.98,53.27,5.836,8.406,15.48,0.0509635509996662
34.38,53.2,5.807,8.392,15.48,0.0508112264042998
35.13,53.18,5.793,8.406,15.54,0.0511907435525334
35.87,53.14,5.793,8.419,15.61,0.051238103353307
36.1,52.73,5.763,8.386,15.62,0.0503755515038591
36.06,52.19,5.727,8.346,15.62,0.0512383211125897
36.41,52.2,5.727,8.339,15.63,0.0550758938938551
36.75,51.71,5.691,8.339,15.62,0.0578772287393527
36.99,51.24,5.625,8.319,15.64,0.0571479379291452
37.12,51.12,5.603,8.326,15.73,0.0563885950451899
37.15,51.21,5.603,8.319,15.86,0.0575090805055295
37.15,51.2,5.574,8.26,15.92,0.0571464036984971
37.18,51.15,5.574,8.24,15.91,0.0560034434538094
37.22,51.18,5.581,8.253,15.89,0.0590086591001039
37.24,51.17,5.574,8.266,15.86,0.0632438526826651
37.23,51.09,5.581,8.26,15.83,0.0634135852942858
37.21,51.02,5.589,8.187,15.72,0.0626612703773277
37.25,51.06,5.581,8.134,15.48,0.0631947979841483
37.16,51.01,5.574,8.1,15.07,0.0629676269477129
36.63,50.86,5.567,7.981,14.62,0.0630147508445278
36.37,50.87,5.428,7.941,14.3,0.0631759556169023
36.33,50.93,5.239,7.948,14.18,0.0626006570516402
36.37,50.93,5.239,7.954,14.14,0.0635508849116208
36.36,50.83,5.21,7.974,13.38,0.063118170650402
36.12,50.98,5.202,7.974,12.49,0.0586155635574836
35.96,50.57,5.21,7.961,12.31,0.0562234249853245
35.98,50.55,5.21,7.934,12.31,0.0572005901184874
36.02,50.54,5.195,7.934,12.32,0.0570041736949346
36.07,50.93,5.166,7.875,12.31,0.0571068630262529
36.07,51.4,5.195,7.782,12.31,0.0571418935278874
36.05,51.88,5.29,7.675,12.3,0.0533222525842738
36.05,51.97,5.355,7.582,12.29,0.0485561630205739
35.89,52,5.399,7.582,12.29,0.0461352154153089
35.44,51.94,5.377,7.516,12.28,0.0453112974956599
35.32,51.96,5.355,7.43,12.17,0.0473582170620951
35.4,52.42,5.348,7.37,12.09,0.0512507023568839
35.73,52.77,5.341,7.403,12.08,0.0518302944531482
36.76,52.8,5.348,7.695,12.08,0.0498793444480695
38.01,53.59,5.355,7.921,12.07,0.0512671436771835
38.32,53.62,5.355,7.941,12.1,0.0554813993427582
38.36,53.69,5.348,7.941,12.09,0.0574072483696871
38.45,53.55,5.29,8.001,12.15,0.0571746994206673
38.47,53.45,5.319,8.167,12.6,0.0570595901678778
38.4,53.53,5.334,8.353,13.31,0.056481462747829
38.39,53.43,5.334,8.505,13.78,0.0572441991834485
38.49,53.65,5.312,8.545,13.97,0.0610926273468048
40.03,53.99,5.275,8.558,13.96,0.0638213123640029
41.17,54.4,5.275,8.578,14.08,0.0631533073162926
41.22,54.7,5.29,8.565,14.59,0.0625955307927353
41.22,54.7,5.275,8.525,14.91,0.0631879867818981
41.22,55.01,5.239,8.479,15.02,0.0631746118741246
41.2,55.65,5.224,8.459,15.08,0.0628246230680569
41.26,55.93,5.224,8.446,15.11,0.062996676731282
41.23,55.93,5.224,8.386,15.11,0.0631836986121318
41.18,55.93,5.21,8.353,15.11,0.06294560778445
41.17,55.91,5.217,8.386,15.1,0.0628697529558573
41.17,55.71,5.268,8.432,15.1,0.0631906575494989
41.19,55.97,5.355,8.505,15.1,0.0630696655968746
41.41,56.84,5.436,8.605,15.06,0.06269846736952
41.79,57.92,5.465,8.638,14.99,0.063206737444773
42.05,57.86,5.45,8.645,14.97,0.0635385173069899
42,55.77,5.406,8.645,14.98,0.0612041785384676
42.02,55.02,5.385,8.718,14.99,0.0570838842004475
42.04,55.15,5.385,8.837,15.19,0.0557010426850348
42.06,55.68,5.355,8.89,15.43,0.0590759065091933
42.05,55.75,5.363,8.89,15.5,0.063256686790744
42.21,57.67,5.472,8.917,15.54,0.0636911576932616
42.47,59.17,5.516,8.937,15.53,0.0620528292591105
42.43,59.52,5.516,8.93,15.5,0.0632655425402655
42.4,59.7,5.487,8.851,15.5,0.0667484513893912
42.46,59.8,5.443,8.851,15.48,0.068283447742171
42.47,59.8,5.443,8.89,15.46,0.0681846584201676
42.47,59.84,5.443,8.917,15.48,0.068121262044216
42.43,59.92,5.421,8.937,15.49,0.067408165908352
42.34,60.18,5.399,8.95,15.54,0.0682598460669264
42.33,61.25,5.421,9.03,15.64,0.0721806842895103
42.34,62.33,5.436,9.083,15.85,0.0747104067044889
42.33,62.47,5.355,9.043,15.91,0.0741637350211793
42.35,62.4,5.268,9.096,15.91,0.073734405699365
42.22,62.43,5.232,9.116,16.16,0.0739725480062254
41.99,62.53,5.268,9.103,16.29,0.0741971107908546
41.77,62.58,5.297,9.149,16.31,0.0741921203219178
41.78,62.59,5.326,9.256,16.33,0.0733533321800018
41.79,62.4,5.355,9.322,16.34,0.0742680159640392
41.74,62.34,5.348,9.349,16.28,0.0782219042227973
41.78,62.33,5.37,9.349,16.21,0.0806526297649788
41.67,62.26,5.421,9.342,16.22,0.0801695916645404
41.44,61.34,5.436,9.295,16.23,0.0797886487213708
41.41,60.79,5.457,9.289,16.23,0.0798833205818566
41.4,60.85,5.479,9.295,16.2,0.0802064340784188
41.31,60.84,5.428,9.295,16.25,0.0802785761812191
41.2,60.68,5.414,9.295,16.26,0.0792403162071484
41.22,60.17,5.406,9.276,16.24,0.0802768285745541
41.06,59.93,5.385,9.209,16.26,0.0838372911654609
40.91,60.02,5.341,9.149,16.29,0.0849505792558554
40.62,60.18,5.283,9.149,16.34,0.0852513461758692
40.19,60.21,5.283,9.143,16.36,0.0889880401744148
40.19,59.84,5.21,9.123,16.36,0.0917577200790111
39.55,59.1,5.217,9.103,16.3,0.0911925468569733
38.55,58.35,5.232,9.063,16.21,0.0938070971802262
37.91,57.52,5.224,8.97,16.19,0.100160710067739
37.47,56.13,5.173,8.844,16.17,0.102175374471624
37.16,54.85,5.151,8.791,15.82,0.100902211610664
36.94,54.61,5.159,8.784,15.52,0.104261216377226
36.85,54.51,5.166,8.804,15.49,0.108253421682351
36.85,53.9,5.188,8.824,15.5,0.107707719106732
36.85,53.59,5.181,8.844,15.51,0.109394902818232
36.88,53.61,5.181,8.937,15.51,0.114341447429681
36.88,53.68,5.202,9.076,15.56,0.117329384446637
36.85,53.68,5.181,9.149,15.68,0.121216215002089
36.84,53.46,5.166,9.149,15.85,0.125279003594299
36.87,53.42,5.159,9.09,16.02,0.124962407616998
36.99,53.4,5.144,9.076,16.04,0.126067437038017
37.09,53.42,5.13,9.083,15.95,0.131383146573395
36.95,53.42,5.108,9.083,15.83,0.134852005267351
36.67,53.37,5.115,9.083,15.73,0.137385669104409
36.51,53.23,5.159,9.116,15.77,0.142398000016356
36.51,53.23,5.173,9.136,15.75,0.14679755088311
36.26,53.18,5.188,9.196,15.63,0.148236408776692
35.73,53.2,5.202,9.196,15.66,0.148245560907905
35.39,53.2,5.202,9.229,15.66,0.15041059578901
35.19,53.2,5.21,9.256,15.7,0.155932141617706
35.06,53.23,5.232,9.295,15.77,0.15926127101714
35.16,53.21,5.239,9.461,15.89,0.158541521535103
35.13,53.21,5.246,9.594,16.07,0.160525967690064
35.19,53.23,5.239,9.601,16.13,0.165356734113873
35.44,53.28,5.246,9.588,16.12,0.165939960228453
35.44,53.27,5.297,9.734,16.14,0.163807554813973
35.46,53.52,5.559,10.08,16.62,0.165352005356666
36.14,54.04,5.96,10.35,17.49,0.168888426129734
37.09,54.28,6.142,10.48,18.21,0.170120751416509
36.73,54.19,6.171,10.49,18.87,0.17025329078204
36.72,53.8,6.171,10.5,19.17,0.170227425476119
37.78,53.12,6.171,10.66,19.18,0.169209511606509
39.21,52.95,6.201,10.86,19.57,0.170344975044529
39.82,53.04,6.237,11.02,19.94,0.174422372600585
39.81,53.04,6.31,11.11,20.16,0.176233478894499
39.8,53.07,6.339,11.11,20.23,0.176284241634313
39.81,53.12,6.339,11.11,20.24,0.179493259556791
39.87,53.09,6.332,11.13,20.26,0.184102779477521
39.89,53.09,6.368,11.14,20.36,0.18735121803606
40.45,53.09,6.354,11.13,20.33,0.190828341493525
40.74,53.08,6.346,11.13,20.26,0.195042342487554
40.77,52.95,6.332,11.09,20.27,0.199400944033171
40.87,52.66,6.332,11.1,20.27,0.202958568385556
40.94,52.7,6.354,11.12,20.24,0.20396752718149
40.89,52.67,6.346,11.18,20.28,0.204310320696138
40.95,52.61,6.361,11.18,20.37,0.207466056826094
41.35,52.17,6.354,11.35,20.37,0.212392893079751
41.45,52.31,6.419,11.61,20.59,0.216379879797702
41.1,52.52,6.478,11.67,20.92,0.219302658905258
40.46,53.2,6.652,11.67,21.01,0.222747267946123
39.81,54.1,6.995,11.67,21.02,0.227438893430181
39.74,54.09,7.046,11.69,21,0.231495837603075
40.23,54.15,7.06,11.81,21.09,0.23406682336902
40.33,54.15,7.133,11.9,21.19,0.238496797810791
40.14,54.34,7.243,11.98,21.27,0.246218421691104
39.93,54.92,7.388,12,21.39,0.252732174899215
39.8,54.91,7.425,11.96,21.41,0.255355064465067
39.81,54.89,7.425,11.98,21.3,0.258289495850263
39.92,54.99,7.432,12.06,21.25,0.263782015109119
39.94,55.02,7.439,12.08,21.25,0.267364451745278
39.9,55.07,7.432,12.09,21.25,0.269357687704827
39.89,55.48,7.439,12.16,21.31,0.276009152152423
39.93,55.53,7.439,12.18,21.42,0.284534206660983
39.97,55.53,7.476,12.2,21.48,0.288016874476724
39.95,55.56,7.534,12.19,21.48,0.290237399876995
39.88,55.67,7.527,12.14,21.48,0.295512155484991
39.97,55.68,7.556,12.1,21.44,0.299712486709258
40.12,55.68,7.643,12.11,21.4,0.301897775932662
40.15,55.61,7.731,12.14,21.53,0.306550139441998
40.13,55.53,7.811,12.14,21.66,0.314194739453702
40.09,55.49,7.92,12.12,21.71,0.320979393072435
40.26,55.75,8.037,12.12,21.73,0.324411130776347
40.62,56.63,8.066,12.16,21.73,0.326843367998152
40.67,57.42,8.073,12.24,21.75,0.331287628159196
40.58,57.48,8.073,12.3,21.79,0.335448986467079
40.44,57.19,8.073,12.31,21.85,0.338408873704952
40.38,57.45,8.102,12.34,22.06,0.344494025904838
40.49,58.62,8.073,12.44,22.35,0.352592088299527
40.61,60.46,8.029,12.54,22.55,0.356857486720461
40.64,61.92,7.993,12.54,22.64,0.358801655671927
40.64,62.23,7.971,12.58,22.65,0.363585889869118
40.68,62.24,8.073,12.65,22.66,0.370988125992353
40.73,62.21,8.204,12.66,22.7,0.378899189909373
40.63,62.04,8.226,12.59,22.73,0.386633456148678
39.86,61.98,8.234,12.41,22.73,0.393538611873481
38.82,61.25,8.27,12.27,22.72,0.400569569068531
38.61,61.16,8.27,12.26,22.7,0.409755283607123
38.63,61.13,8.255,12.26,22.72,0.420716581634404
39.1,61.19,8.285,12.22,22.9,0.430635830817491
39.53,61.72,8.263,12.1,23.12,0.437616146430107
39.88,62.08,8.255,11.98,22.97,0.443945700116434
40.18,62.12,8.255,11.88,22.7,0.452398915976558
40.06,61.89,8.255,11.94,22.58,0.460675708871541
39.16,61.57,8.255,12.08,22.57,0.467291991200491
39.43,61.19,8.263,12.26,22.54,0.474931677982791
42.28,61.06,8.263,12.5,22.51,0.482679266773184
45.27,61.47,8.255,12.66,22.69,0.489494534027138
45.68,61.7,8.263,12.69,22.74,0.499683308065748
45.93,61.73,8.27,12.71,22.69,0.511832254345743
47.35,61.83,8.277,12.69,22.72,0.51933612936903
50.88,61.83,8.292,12.77,22.84,0.524686346408506
54.32,61.86,8.299,12.99,23.03,0.533860625696196
55.23,61.86,8.292,13.08,23.48,0.544940651847243
55.37,61.83,8.263,13.07,24.31,0.554472782241485
55.46,61.26,8.197,13.03,24.88,0.562762221061746
55.27,60.05,8.139,12.95,25.02,0.569731805111201
55.09,59.07,8.146,12.95,25.04,0.57605314737818
55,58.87,8.153,12.97,25.03,0.584875027919616
55.07,59,8.153,12.97,25.03,0.595856263187814
55.23,59.11,8.161,12.93,25.02,0.605333987481608
