ED,ECU,FCU,FD,APL,Force
24.99,16.55,6.685,10.49,24.76,0.844591114879794
24.91,16.55,6.627,10.39,24.77,0.856106539971476
24.84,16.55,6.597,10.28,24.74,0.852441584836812
24.81,16.54,6.583,10.17,24.73,0.847182953373591
24.81,16.54,6.539,10.04,24.73,0.86153448912741
24.83,16.55,6.524,9.929,24.74,0.882859031629326
24.86,16.54,6.539,9.837,24.74,0.885761525152803
24.91,16.53,6.554,9.773,24.74,0.877804811235683
25.07,16.51,6.554,9.816,24.72,0.882833211052047
25.74,16.51,6.539,9.901,24.69,0.897197337466463
27.03,16.53,6.554,9.965,24.69,0.903164499664308
28.19,16.53,6.671,9.986,24.76,0.902617374344354
28.65,16.53,6.832,9.986,24.87,0.902392350754985
28.64,16.53,7.212,9.958,24.94,0.900236740132389
28.55,16.53,7.738,9.908,24.96,0.902771363872502
28.73,16.54,8.104,9.872,24.91,0.915629751496613
29.57,16.55,8.587,9.922,24.85,0.924720143104377
31.46,16.58,8.997,10.13,24.83,0.922561945835575
34.15,16.58,8.997,10.28,24.93,0.920627910460933
36.42,16.56,9.04,10.36,25.03,0.922700651965324
37.19,16.55,9.084,10.41,25.04,0.922606001369623
37.19,16.56,9.157,10.42,25.12,0.921273324298459
37.22,16.58,9.231,10.39,25.5,0.922180945465843
37.22,16.58,9.231,10.43,25.97,0.922620268495485
37.25,16.58,9.245,10.53,26.23,0.921494694995358
37.27,16.6,9.333,10.55,26.25,0.922005563583371
37.25,16.62,9.377,10.56,26.25,0.922622405233543
37.25,16.62,9.377,10.55,26.25,0.921501968171101
37.24,16.61,9.391,10.51,26.26,0.922056138889901
37.24,16.61,9.406,10.49,26.26,0.922615648310177
37.22,16.61,9.421,10.46,26.25,0.921249309780311
37.22,16.66,9.421,10.41,26.23,0.922438791145639
37.17,16.67,9.421,10.31,26.23,0.922579915612967
37.04,16.67,9.421,10.25,26.23,0.919529864641957
36.8,16.67,9.421,10.19,26.24,0.928638812968296
36.53,16.68,9.421,10.12,26.24,0.953123280927982
36.35,16.69,9.421,10.09,26.25,0.970069493269641
36.35,16.69,9.421,10.14,26.26,0.970387513550924
36.42,16.68,9.435,10.16,26.23,0.972830620116474
36.45,16.69,9.435,10.19,26.23,0.985775702658706
36.5,16.81,9.421,10.26,26.25,0.994577140540924
36.57,16.92,9.406,10.35,26.23,0.992591812068898
36.58,16.87,9.406,10.37,26.17,0.989997254430539
36.5,16.75,9.406,10.35,26,0.995907006438035
36.4,16.6,9.406,10.36,25.66,1.01310947063934
36.4,16.56,9.362,10.35,25.21,1.03449665896363
36.4,16.56,9.216,10.33,24.88,1.04486356640924
36.37,16.55,8.923,10.34,24.73,1.04262811308007
36.08,16.42,8.689,10.28,24.53,1.0406977960868
35.26,15.56,8.675,10.23,24.16,1.04258859017662
34.28,14.04,8.66,10.24,23.95,1.0426818444208
33.87,12.72,8.645,10.25,23.95,1.04143779607665
33.85,11.94,8.66,10.24,23.78,1.04194274100424
33.87,11.89,8.66,10.22,23.08,1.04270379871784
33.67,11.64,8.66,10.14,22.12,1.04183507072799
32.99,10.67,8.675,9.951,21.55,1.04147021625203
32.32,9.572,8.675,9.616,21.27,1.04272546661396
32.12,8.67,8.675,9.232,20.98,1.04235197325299
32.25,8.431,8.719,8.919,20.45,1.04077307456701
32.4,8.572,8.762,8.742,19.52,1.04276648478869
32.48,8.789,8.777,8.692,18.85,1.04348957505741
32.48,9.094,8.777,8.798,18.85,1.03886527307891
32.51,9.311,8.777,8.955,19.13,1.04294115631494
32.72,9.561,8.836,9.026,19.74,1.0571335810947
33.08,10.23,8.923,9.083,20.37,1.06232350206067
33.56,10.73,8.953,9.147,20.65,1.06281825583185
