ED,ECU,FCU,FD,APL,Force
18.59,5.715,4.813,18.27,16.98,0.14989938712873
18.48,5.715,4.784,18.29,16.83,0.150061543088896
18.53,5.715,4.74,18.27,16.71,0.150090926033067
18.56,5.715,4.696,18.06,16.62,0.149763692258389
18.48,5.693,4.593,17.6,16.72,0.15023799504243
18.19,5.574,4.462,16.99,16.97,0.150090926033067
17.84,5.4,4.374,16.4,16.91,0.149465998828366
17.61,5.313,4.257,15.93,16.56,0.150633446159517
17.43,5.302,4.081,15.57,15.91,0.150090926033067
17.34,5.302,3.994,15.33,15.1,0.148658668279021
17.32,5.28,3.964,15.19,14.62,0.151982669366223
17.27,5.269,3.891,14.99,14.32,0.150090926033067
17.04,5.193,3.847,14.75,14.1,0.136125599244792
16.84,5.117,3.833,14.61,14,0.127280673096943
16.91,5.161,3.818,14.58,13.98,0.130078802561991
17.17,5.215,3.818,14.62,13.94,0.131042151847467
17.55,5.248,3.818,14.65,13.92,0.129165987095527
17.94,5.28,3.818,14.65,13.93,0.130078802561991
18.14,5.302,3.818,14.65,13.98,0.130385598847853
18.19,5.302,3.818,14.65,14.02,0.129627696655437
18.2,5.335,3.847,14.66,14.04,0.130078802561991
18.2,5.367,3.964,14.68,14.06,0.130125177975657
18.2,5.367,3.994,14.71,14.05,0.129828478619278
18.23,5.356,3.994,14.78,13.99,0.130078802561991
18.23,5.367,3.994,14.84,13.88,0.130006694026064
18.22,5.367,3.994,14.84,13.75,0.129917569028524
18.22,5.367,3.979,14.82,13.67,0.130078802561991
18.32,5.367,3.935,14.77,13.62,0.129960598719004
18.53,5.345,3.935,14.68,13.6,0.129960598719004
18.68,5.313,3.935,14.55,13.6,0.130078802561991
18.63,5.269,3.95,14.39,13.6,0.129960598719004
18.53,5.226,3.95,14.05,13.6,0.129960598719004
18.4,5.15,3.95,13.58,13.6,0.130078802561991
18.33,5.117,3.95,13.22,13.6,0.129960598719004
18.53,5.095,3.935,12.99,13.61,0.129960598719004
18.77,5.085,3.906,12.84,13.55,0.130078802561991
18.77,5.074,3.891,12.74,13.38,0.129960598719004
18.61,5.052,3.906,12.72,13.25,0.129960598719004
18.58,5.03,3.92,12.74,13.2,0.130078802561991
18.63,5.019,3.92,12.65,13.19,0.129960598719004
18.55,4.9,3.906,12.43,13.22,0.129960598719004
18.38,4.802,3.906,12.16,13.2,0.130078802561991
18.19,4.748,3.906,11.89,13.19,0.129960598719004
17.99,4.737,3.906,11.67,13.15,0.129991053267618
17.97,4.791,3.877,11.58,13.09,0.130078802561991
18.02,4.846,3.833,11.55,13.06,0.129905448864267
18.07,4.878,3.847,11.55,13.05,0.130067604824434
18.1,4.933,3.833,11.54,13.06,0.130078802561991
18.01,4.965,3.847,11.54,13.06,0.129726724303446
17.79,4.965,3.833,11.54,13.07,0.130290152085028
17.73,4.976,3.833,11.53,13.09,0.130078802561991
17.74,4.976,3.818,11.52,13.12,0.129339940464177
17.58,4.965,3.789,11.53,13.14,0.130804087151707
17.4,4.922,3.789,11.55,13.14,0.130078802561991
17.32,4.911,3.745,11.57,13.12,0.128331827950991
17.27,4.911,3.716,11.58,13.09,0.132383276681996
17.22,4.856,3.716,11.61,13.08,0.130078802561991
17.16,4.824,3.716,11.67,13.08,0.11539219921159
17.09,4.867,3.745,11.76,13.07,0.108261281855514
17.09,4.889,3.803,11.84,13.07,0.110066679090916
17.12,4.867,3.803,11.91,13.11,0.108559132686021
17.14,4.922,3.818,11.98,13.2,0.115053591297889
17.12,4.987,3.891,12.01,13.29,0.130078802561991
17.12,4.987,3.906,12.01,13.33,0.13290226938571
17.19,4.954,3.906,12.04,13.35,0.127652918774941
17.24,4.933,3.906,12.08,13.37,0.130078802561991
17.35,4.922,3.906,12.11,13.39,0.132099955856153
17.56,4.954,3.906,12.23,13.41,0.127311808081421
17.69,5.009,3.906,12.41,13.41,0.130078802561991
17.71,5.009,3.906,12.57,13.41,0.144119089823702
17.71,4.976,3.906,12.7,13.42,0.15240058818997
17.76,4.965,3.935,12.82,13.42,0.150090926033067
17.84,4.998,3.979,12.9,13.42,0.148979989960433
17.87,4.998,3.964,12.94,13.43,0.15072445330082
17.86,4.998,3.95,12.94,13.43,0.150090926033067
17.83,4.998,4.008,12.93,13.45,0.149504841548494
17.83,4.987,4.096,12.92,13.52,0.150394445152463
17.83,4.965,4.111,12.91,13.56,0.150090926033067
17.86,4.965,4.111,12.91,13.54,0.149599113001736
17.91,4.965,4.111,12.97,13.51,0.150370115142157
17.99,4.976,4.096,13.13,13.49,0.150090926033067
18.1,4.998,4.096,13.35,13.45,0.149419903521306
18.27,5.019,4.096,13.56,13.33,0.150676475849997
18.38,5.041,4.096,13.71,13.28,0.150090926033067
18.43,5.052,4.096,13.81,13.34,0.148658668279021
18.46,5.063,4.096,13.83,13.41,0.151982669366223
18.51,5.041,4.096,13.81,13.44,0.150090926033067
18.5,5.019,4.081,13.79,13.45,0.136125599244792
18.48,5.03,4.081,13.78,13.41,0.127311127645556
18.48,5.063,4.067,13.78,13.35,0.130078802561991
18.48,5.085,4.096,13.77,13.33,0.13098700199273
18.48,5.15,4.111,13.81,13.39,0.129272993200956
18.48,5.258,4.125,13.85,13.49,0.130078802561991
18.46,5.313,4.14,13.75,13.51,0.130151724432295
18.43,5.356,4.154,13.56,13.54,0.12995725002146
18.41,5.421,4.169,13.37,13.6,0.130078802561991
18.43,5.443,4.169,13.17,13.56,0.129504519720829
18.43,5.443,4.169,13.02,13.49,0.13067196705198
18.43,5.421,4.154,12.94,13.44,0.130078802561991
18.43,5.378,4.14,12.92,13.45,0.128377923258051
18.43,5.378,4.14,12.92,13.49,0.132340246991515
18.43,5.4,4.14,12.87,13.51,0.130078802561991
18.4,5.487,4.14,12.75,13.52,0.11539219921159
18.28,5.53,4.14,12.59,13.5,0.108261281855514
18.19,5.519,4.14,12.44,13.45,0.110066679090916
18.15,5.519,4.14,12.33,13.43,0.108559132686021
18.15,5.519,4.111,12.21,13.47,0.115053591297889
18.17,5.508,4.096,12.13,13.47,0.130078802561991
18.17,5.53,4.096,12.13,13.47,0.13290226938571
18.15,5.584,4.096,12.2,13.46,0.127652918774941
18.07,5.606,4.096,12.29,13.39,0.130078802561991
17.97,5.617,4.125,12.33,13.36,0.132099955856153
