ED,ECU,FCU,FD,APL,Force
8.355,2.908,3.017,8.944,3.217,0.057733252864603
8.343,2.937,3.017,8.937,3.207,0.0577249355833166
8.32,2.937,3.017,8.937,3.217,0.0579915486788646
8.308,2.922,3.017,8.93,3.217,0.0577333053391011
8.32,2.951,3.024,8.924,3.217,0.0577248884626021
8.343,2.995,3.038,8.93,3.207,0.0579914273355413
8.403,2.995,3.046,8.944,3.189,0.0577333578452315
8.427,2.995,3.031,8.937,3.17,0.0577248413739817
8.451,2.995,3.031,8.897,3.17,0.0579913060056313
8.475,2.981,3.017,8.897,3.17,0.0577334103829902
8.499,2.951,3.024,8.93,3.189,0.0577247943174582
8.511,2.951,3.031,8.963,3.189,0.0579911846891449
8.534,2.966,3.024,8.997,3.179,0.0577334629523751
8.594,2.981,3.031,9.043,3.151,0.0577247472930338
8.654,2.995,3.046,9.09,3.151,0.0579910633860926
8.714,2.995,3.046,9.129,3.151,0.0577335155533825
8.785,3.01,3.038,9.143,3.151,0.0577340987497537
8.833,3.024,3.038,9.123,3.142,0.0579905304483982
8.881,3.024,3.046,9.096,3.142,0.0577172438472992
8.916,3.01,3.046,9.09,3.142,0.0577575340875369
8.94,3.01,3.053,9.096,3.142,0.057989278860798
8.94,3.01,3.046,9.103,3.114,0.0576771877614165
8.94,2.995,3.053,9.11,3.104,0.0578194236387907
8.94,3.01,3.053,9.123,3.104,0.057986491738284
8.94,3.01,3.053,9.123,3.104,0.0575884523562911
8.952,3.01,3.068,9.123,3.151,0.0579461460005211
8.928,3.01,3.075,9.116,3.17,0.05797998961688
8.881,2.981,3.068,9.116,3.17,0.057342250933887
8.857,2.995,3.053,9.143,3.17,0.058361509741844
8.845,3.01,3.053,9.216,3.151,0.057946982657128
8.833,3.024,3.053,9.262,3.151,0.0535104032037069
8.833,3.01,3.038,9.276,3.114,0.0509253753501563
8.845,3.01,3.046,9.276,3.104,0.0520039501108351
8.857,3.01,3.038,9.276,3.095,0.0520233174550775
8.857,3.01,3.031,9.276,3.086,0.0515855599995263
8.869,3.01,3.024,9.269,3.076,0.0519787136205495
8.869,3.01,3.031,9.276,3.067,0.0492731588701546
8.869,3.024,3.017,9.276,3.058,0.0438326809885604
8.869,3.024,3.017,9.276,3.058,0.0409632432211293
8.869,3.024,3.017,9.276,3.058,0.0408085876448054
8.857,3.024,3.053,9.276,3.058,0.0402978496023597
8.833,3.01,3.089,9.276,3.058,0.041017141403012
8.821,3.039,3.082,9.276,3.048,0.0447950128617531
8.809,3.097,3.068,9.276,3.058,0.0476983205822332
8.797,3.127,3.068,9.269,3.142,0.0469560082371919
8.797,3.127,3.06,9.262,3.17,0.0461819646427043
8.797,3.127,3.06,9.256,3.17,0.0472611133424946
8.773,3.127,3.06,9.229,3.17,0.0469591133327684
8.761,3.127,3.068,9.196,3.17,0.0459454936131801
8.761,3.112,3.068,9.176,3.123,0.0484041437816545
8.761,3.127,3.068,9.163,3.114,0.0520220375166036
8.761,3.127,3.068,9.136,3.114,0.0522271845330909
8.761,3.17,3.06,9.129,3.114,0.05135032486644
8.773,3.258,3.046,9.129,3.114,0.0519988915535338
8.749,3.258,3.031,9.129,3.123,0.0520315145687632
8.737,3.273,3.031,9.123,3.132,0.0514058124545622
8.725,3.258,3.031,9.123,3.161,0.0520008992858621
8.702,3.244,3.024,9.129,3.161,0.0521875336505983
8.714,3.273,3.024,9.143,3.151,0.0510510310589673
8.725,3.287,3.024,9.156,3.17,0.0520349547188098
8.725,3.287,3.017,9.176,3.17,0.0559867594464959
8.725,3.302,3.017,9.176,3.17,0.0585216434999877
8.714,3.287,3.017,9.129,3.189,0.0579699511676275
8.702,3.287,3.009,9.07,3.235,0.0574261616783066
8.702,3.287,2.987,9.056,3.207,0.0579658673907279
8.725,3.273,2.987,9.096,3.217,0.0579821646764694
8.725,3.244,2.987,9.123,3.207,0.0576230769058195
8.725,3.244,2.987,9.07,3.132,0.0578110653373684
8.737,3.244,2.995,9.003,3.086,0.0579873994924366
8.737,3.244,3.024,8.983,3.114,0.0577361255950969
8.702,3.244,3.024,8.957,3.123,0.0577015119397317
8.678,3.214,3.024,8.917,3.123,0.0579919798132937
8.678,3.2,3.017,8.924,3.132,0.0578518268744881
8.737,3.2,3.017,8.963,3.142,0.0575558878374618
8.773,3.214,3.009,9.017,3.142,0.0579993333227589
8.785,3.229,3.038,9.05,3.142,0.0580643380315742
8.785,3.214,3.119,9.07,3.142,0.0572537330594083
8.785,3.214,3.191,9.076,3.151,0.0580178241897047
8.773,3.229,3.199,9.063,3.151,0.0587714533139863
8.761,3.229,3.199,9.056,3.151,0.0554419655865076
8.749,3.214,3.199,9.056,3.189,0.051956467753856
8.737,3.2,3.17,9.063,3.189,0.0519162890859162
8.714,3.2,3.148,9.056,3.161,0.0503496281475445
8.714,3.2,3.148,9.037,3.179,0.0469360371259927
8.725,3.2,3.133,9.023,3.161,0.0463282812990927
8.714,3.2,3.148,9.023,3.03,0.046731817045698
8.69,3.214,3.148,9.043,2.964,0.0470056229078256
8.666,3.214,3.133,9.056,2.964,0.04991815203155
8.642,3.214,3.14,9.05,2.973,0.0527153029064761
8.618,3.214,3.126,9.037,2.973,0.0519517649183223
8.606,3.214,3.126,9.037,2.983,0.0511397788599638
8.618,3.214,3.148,9.056,2.973,0.0523165603736373
8.618,3.214,3.155,9.076,2.964,0.0519533123269808
8.618,3.229,3.148,9.076,2.964,0.0508203651651651
8.63,3.229,3.184,9.09,2.964,0.053725214884031
8.666,3.229,3.221,9.123,2.973,0.0580387127856397
8.666,3.229,3.221,9.136,2.983,0.0583320128559277
8.642,3.229,3.221,9.129,3.114,0.0572748121338686
8.618,3.229,3.221,9.096,3.263,0.0580051615056964
8.57,3.214,3.213,9.03,3.291,0.0580651830380427
8.582,3.185,3.177,9.003,3.301,0.057375612785391
8.582,3.17,3.17,9.017,3.282,0.0580060607790544
8.57,3.17,3.155,9.037,3.189,0.0581995929162909
8.546,3.17,3.148,9.043,3.095,0.0570364986416819
8.463,3.17,3.148,9.043,3.048,0.0580446368382995
8.355,3.17,3.148,9.003,3.03,0.0620023337134264
8.272,3.17,3.199,8.97,3.039,0.0645175987907219
8.164,3.17,3.366,8.93,3.039,0.0639692951684876
8.021,3.17,3.439,8.871,3.039,0.0634284163913653
7.866,3.141,3.446,8.778,3.039,0.0639641280751683
7.735,3.097,3.403,8.685,3.039,0.063982839966937
7.687,3.068,3.308,8.625,3.039,0.0636103222821779
7.687,3.068,3.301,8.618,3.039,0.0638232572874337
7.675,3.068,3.308,8.625,3.048,0.0639879238747371
7.687,3.083,3.344,8.658,3.048,0.0636989039917801
7.735,3.112,3.505,8.691,3.067,0.0637476217425985
7.806,3.141,3.665,8.685,3.17,0.0639910181249071
7.782,3.127,3.687,8.625,3.235,0.0637596192708674
7.699,3.127,3.709,8.519,3.235,0.0636837779174738
7.615,3.127,3.752,8.399,3.226,0.0639941771403891
7.508,3.127,3.767,8.293,3.226,0.0638320409363343
7.424,3.127,3.752,8.2,3.207,0.0635807334222523
7.377,3.112,3.716,8.12,3.217,0.0639998133173612
7.305,3.112,3.701,8.087,3.217,0.0639841367343487
7.269,3.112,3.701,8.08,3.217,0.0633535983523328
7.293,3.112,3.701,8.074,3.198,0.0640169499007304
7.245,3.112,3.709,8.007,3.198,0.0645834838176126
7.066,3.083,3.687,7.855,3.207,0.061690821732514
6.756,3.083,3.65,7.675,3.217,0.0579350721696949
6.446,3.068,3.643,7.377,3.217,0.05729292759298
6.111,3.024,3.658,6.938,3.217,0.0579080386843099
