ED,ECU,FCU,FD,APL,Force
13.86594,4.0572,11.63328,3.385656,13.731822,0.183055788152616
13.8719,4.07778,11.64204,3.388844,14.305401,0.181495378511562
13.88382,4.08072,11.72088,3.392032,14.453055,0.159016050139789
13.92554,4.0866,11.79534,3.392032,14.453055,0.148301598091692
14.02686,4.1013,11.93988,3.52274,14.799474,0.150179495023977
14.19374,4.116,12.23334,3.870232,16.35552,0.136976713544333
14.3338,4.13364,12.3735,3.908488,17.991072,0.126987283372168
14.37552,4.1454,12.38664,3.930804,18.462429,0.13019099118608
14.3785,4.1454,12.41292,3.933992,18.468108,0.12922785666853
14.3785,4.14834,12.50928,3.975436,18.485145,0.135765707146058
14.38446,4.15716,12.58812,3.981812,18.485145,0.15150322282082
14.41128,4.16598,12.60126,3.981812,18.502182,0.15255400242514
14.46492,4.16892,12.60564,3.994564,18.519219,0.146770249926929
14.48578,4.18362,12.62316,4.023256,18.524898,0.151246089391313
14.48876,4.19244,12.62316,4.026444,18.524898,0.151914927999914
14.50664,4.19538,12.64068,4.045572,18.536256,0.14522385497064
14.55432,4.20714,12.64506,4.045572,18.541935,0.154671715640002
14.5722,4.26006,12.64944,4.045572,18.57033,0.176837192725991
14.57518,4.2924,12.69324,4.045572,18.644157,0.183534509932229
14.57816,4.29534,12.85968,4.099768,18.672552,0.178547585562149
14.58114,4.31886,13.09182,4.141212,18.672552,0.17962071648294
14.59306,4.31886,13.16628,4.1444,18.678231,0.181124648927198
14.62286,4.31886,13.16628,4.173092,18.68391,0.179301756113523
14.71226,4.33944,13.16628,4.24004,18.831564,0.179990310783027
14.83146,4.39236,13.17066,4.313364,18.928107,0.18060650033527
14.8702,4.40412,13.19694,4.316552,18.928107,0.179440582816409
14.87318,4.40706,13.24074,4.322928,18.950823,0.180126604339497
14.92086,4.41,13.3809,4.345244,19.047366,0.180601514871524
14.9596,4.43352,13.77948,4.380312,19.59255,0.179129061269626
14.9596,4.45704,14.235,4.504644,20.450079,0.180279742240017
14.9596,4.46292,14.4978,4.51102,20.819214,0.181144623605265
14.96854,4.47468,14.64234,4.514208,20.89872,0.177863132273864
15.01324,4.50408,14.73432,4.549276,20.989584,0.181044184200855
15.04304,4.53348,14.8044,4.565216,21.080448,0.183507811123894
15.049,4.557,14.88324,4.571592,21.091806,0.165689274950365
15.1235,4.56582,14.97084,4.59072,21.091806,0.147849204280703
15.28442,4.56582,15.06282,4.593908,21.097485,0.148883741429065
15.44832,4.56582,15.1986,4.600284,21.35304,0.150700782660031
15.51686,4.5717,15.39132,4.6226,22.187853,0.15016416961277
15.53772,4.58346,15.56652,4.625788,22.716,0.150594963889577
15.54964,4.5864,15.64098,4.625788,22.761432,0.146560901486073
15.54964,4.58934,15.65412,4.628976,22.795506,0.155884329795646
15.55262,4.58934,15.65412,4.628976,22.982913,0.178273112350255
15.5705,4.59816,15.6585,4.628976,23.187357,0.183693980573431
15.59732,4.61874,15.66288,4.632164,23.238468,0.177968960625244
15.62116,4.62168,15.66726,4.632164,23.238468,0.179949295795802
15.65394,4.62168,15.66726,4.664044,23.249826,0.181071538108635
15.69864,4.63932,15.67602,4.689548,23.278221,0.179155293559144
15.73142,4.6599,15.68916,4.689548,23.374764,0.180150115481906
15.75824,4.67166,15.7023,4.692736,23.630319,0.180356683641266
15.78506,4.69812,15.72858,4.692736,23.868837,0.179643748345848
15.80592,4.71576,15.77238,4.737368,23.914269,0.180135026812479
15.8238,4.72164,15.79866,4.737368,23.919948,0.180109597321031
15.84168,4.7481,15.81618,4.874452,23.925627,0.179850291438137
15.85658,4.8069,15.86874,4.92546,23.925627,0.180082814636321
15.8685,4.82748,15.9432,4.92546,23.942664,0.180032774970489
15.87446,4.85394,16.01766,4.944588,23.982417,0.179935525226347
15.88042,4.9098,16.14468,5.001972,24.02217,0.18002492014026
15.9132,4.93626,16.32426,5.001972,24.050565,0.180029192572068
16.0175,4.94802,16.50384,5.00516,24.073281,0.179935851669383
16.19034,4.9686,16.6659,5.008348,24.084639,0.180002095456246
16.37212,4.98624,16.8411,5.011536,24.095997,0.180055227004677
16.5241,4.99506,16.98564,5.011536,24.095997,0.179939913877706
16.62542,5.00094,17.09952,5.011536,24.095997,0.179982308207907
16.65522,5.0127,17.24844,5.011536,24.107355,0.18008362568224
16.65522,5.03622,17.4105,5.030664,24.118713,0.179947673518778
16.67906,5.05386,17.4762,5.049792,24.124392,0.179965783315578
16.69694,5.05974,17.48934,5.049792,24.124392,0.180113986718267
16.69992,5.06562,17.49372,5.056168,24.130071,0.17995905573514
16.70886,5.07444,17.49372,5.065732,24.147108,0.179920460257763
16.75356,5.07738,17.51562,5.081672,24.164145,0.180103097848341
16.7625,5.08032,17.57256,5.088048,24.186861,0.180024518527833
16.77144,5.0862,17.70834,5.091236,24.232293,0.179820203816579
16.81316,5.0862,17.98866,5.097612,24.294762,0.180112768080475
16.94726,5.11854,18.34782,5.1008,24.36291,0.180146272450953
17.23334,5.1597,18.6807,5.107176,24.436737,0.179595501939355
17.56412,5.16558,18.9216,5.145432,24.504885,0.18021148947159
17.8502,5.16558,19.04424,5.183688,24.499206,0.180312892696071
18.02006,5.1597,19.07052,5.177312,24.459453,0.179147110890734
18.07072,5.15088,19.00044,5.177312,24.465132,0.180573788330986
18.07668,5.14794,18.87342,5.193252,24.436737,0.180671362279783
18.07668,5.13618,18.82524,5.190064,24.368589,0.177394866006236
18.07966,5.13618,18.82086,5.234696,24.379947,0.183695760663183
18.08264,5.14794,18.81648,5.22832,24.374268,0.198576099770668
18.09158,5.15382,18.8121,5.24426,24.374268,0.202881931794984
18.1184,5.16852,18.80334,5.24426,24.391305,0.198178696297919
18.12734,5.15382,18.7464,5.209192,24.385626,0.199808591993351
18.12436,5.13324,18.71574,5.193252,24.385626,0.20217771914471
18.1184,5.06268,18.76392,5.190064,24.379947,0.197299759797998
18.1184,5.00388,18.80334,5.183688,24.374268,0.200213367331088
18.04688,5.0568,18.81648,5.206004,24.431058,0.214971075979633
17.85914,5.12148,18.79896,5.22832,24.544638,0.221900840193312
17.5075,5.14794,18.79458,5.231508,24.715008,0.219998666608439
17.07838,5.16852,18.82086,5.234696,24.942168,0.220132224860131
16.82508,5.18616,18.90846,5.279328,25.015995,0.219139612052019
16.75356,5.1891,19.01358,5.330336,25.04439,0.220670156037524
16.77144,5.19792,19.07928,5.27614,25.186365,0.222359344597733
16.82806,5.33022,19.13622,5.272952,25.282908,0.210212836336902
16.84594,5.43018,19.13622,5.285704,25.390809,0.198929434927467
16.86084,5.43606,19.16688,5.241072,25.5555,0.20035603184872
16.89362,5.45076,19.23258,5.177312,25.629327,0.19221865357565
16.93534,5.4978,19.23258,5.22832,25.640685,0.176493947917377
16.93832,5.4684,19.24134,5.266576,25.578216,0.178192611351396
16.9413,5.41842,19.28076,5.266576,25.334019,0.185453803063922
16.92044,5.28612,19.29828,5.206004,24.976242,0.173297493842372
