ED,ECU,FCU,FD,APL,Force
15.2874,106.6926,9.49584,19.121624,19.104156,1.65020062225555
15.38574,106.8102,9.84624,19.121624,19.177983,1.65101682118616
15.58838,107.3982,10.3587,19.15988,19.183662,1.64960681023096
15.9132,107.7804,10.83612,19.338408,19.189341,1.64928980526615
16.24994,107.7804,11.06388,19.580696,19.189341,1.65099585640645
16.39298,107.8098,11.14272,19.838924,19.19502,1.65061846872748
16.50622,108.0156,11.24346,20.349004,19.206378,1.64757321411644
16.7774,108.1038,11.40114,21.012108,19.229094,1.6517237849699
17.09924,108.192,11.59386,21.432924,19.285884,1.66535113471674
17.31976,108.3096,11.79972,21.78998,19.325637,1.67298448834752
17.42406,108.3684,11.9355,22.287308,19.325637,1.66931671647715
17.42704,108.4272,11.99682,22.76232,19.325637,1.66864200975624
17.44194,108.4566,12.06252,23.170384,19.325637,1.67228873271629
17.44492,108.5154,12.07566,23.52744,19.325637,1.66818673262444
17.45088,108.633,12.09318,23.565696,19.354032,1.66776181311305
17.45088,108.6918,12.15888,23.807984,19.410822,1.68627370546038
17.4628,108.7212,12.264,24.445584,19.530081,1.70319301428329
17.48366,108.7212,12.6363,24.777136,19.723167,1.7014183696918
17.50452,108.7506,13.2057,24.955664,19.99008,1.69762405948461
17.5671,108.78,13.47726,25.261712,20.080944,1.70096161387768
17.78762,108.8094,13.49916,25.542256,20.092302,1.70106541488919
18.16906,108.8094,13.50354,25.698468,20.183166,1.69855099858952
18.3419,108.8682,13.52544,25.800484,20.285388,1.70063939691358
18.3419,109.074,13.56486,25.915252,20.308104,1.70107465373445
18.3717,109.074,13.62618,26.119284,20.347857,1.69850029313183
18.41342,109.368,13.65246,26.489092,20.50119,1.70118020393411
18.53858,109.515,13.6656,26.807892,20.563659,1.70040609707089
18.69652,109.5444,13.69188,27.011924,20.603412,1.69751656377701
18.73824,109.5444,13.69626,27.228708,20.722671,1.70413865580093
18.7442,109.5444,13.71816,27.43274,20.830572,1.69763790038895
18.7442,109.5444,13.77072,27.573012,20.904399,1.67416974298389
18.78294,109.8384,13.81014,27.649524,21.006621,1.66837016708801
18.80678,112.896,13.8189,27.662276,21.063411,1.66863756738524
18.81274,116.9238,13.82766,27.675028,21.063411,1.65328742158323
18.83062,116.9238,13.84956,27.700532,21.148596,1.64669601696724
18.93492,121.1868,13.84956,27.700532,21.568842,1.65043622368649
19.06008,124.6854,13.85394,27.700532,22.551309,1.64987214413504
19.1167,124.8912,13.85832,27.713284,23.352048,1.65920901784865
19.1167,125.1558,13.86708,27.713284,23.516739,1.67340359788849
19.12266,125.5674,13.86708,27.713284,23.516739,1.67146663925561
19.1316,125.5674,13.88898,27.713284,23.516739,1.66656685751217
19.2955,125.8614,13.9722,27.738788,23.516739,1.67220682910213
19.79316,126.0672,14.06856,27.764292,23.533776,1.67121207606893
20.0703,126.0672,14.11236,27.777044,23.584887,1.66501359577518
20.10904,126.1848,14.11674,27.789796,23.607603,1.67977087302279
20.10904,126.4494,14.12112,27.853556,23.607603,1.70157248663691
20.16268,126.4788,14.13426,28.1341,23.630319,1.70227071627967
20.26698,126.4788,14.14302,28.529412,23.647356,1.69747255143442
20.3534,126.4788,14.14302,28.8514,23.687109,1.70108337843952
20.46962,126.5082,14.14302,29.068184,23.743899,1.70084286934299
20.67822,126.5376,14.14302,29.131944,23.755257,1.69830495671503
20.94046,126.567,14.16054,29.144696,23.755257,1.70086928567972
21.10138,126.7728,14.19558,29.221208,23.755257,1.70081248248793
21.1282,127.6548,14.21748,29.246712,23.755257,1.6980458864523
21.14906,128.1252,14.23938,29.501752,23.777973,1.70106519619267
