ED,ECU,FCU,FD,APL,Force
4.24948,4.07778,5.47062,2.1059928,4.9430016,0.0218329804697575
4.34186,4.08072,5.55384,2.1059928,4.9430016,0.017039434339928
4.42232,4.16304,5.63268,2.107268,4.9458411,0.0159170810472096
4.55642,4.31004,5.64582,2.1123688,4.9509522,0.0158335405938735
4.67264,4.34238,5.6502,2.1123688,4.9537917,0.0113530072763557
4.70542,4.34826,5.68524,2.1273524,4.9651497,0.00893700542164877
4.71138,4.48644,5.76846,2.1458428,5.0168286,0.0104753335153278
4.71436,4.84512,5.83854,2.1831424,5.0969025,0.0103780446629637
4.75608,5.0274,5.91738,2.2398888,5.3524575,0.0096761854590558
4.77694,5.0421,6.1539,2.2542348,5.979987,0.0102365626307576
4.77694,5.05092,6.54372,2.2542348,6.797763,0.0102338213376067
4.7829,5.0568,6.7014,2.2816516,7.524675,0.00996723658692339
4.7829,5.06268,6.71016,2.3215016,7.922205,0.0100484611277156
4.7978,5.06268,6.71016,2.3237332,8.069859,0.0102036867384356
4.85144,5.11266,6.71016,2.3492372,8.206155,0.0102272622905345
4.93488,5.14794,6.71892,2.3492372,8.336772,0.0097765627096324
4.99448,5.1597,6.71892,2.3600764,8.342451,0.010223762973423
5.0362,5.18028,6.75834,2.3737848,8.501463,0.0108106095206768
5.06004,5.19498,6.77148,2.3760164,8.722944,0.00837483326602856
5.06004,5.19498,6.77586,2.4047084,8.842203,0.00528370844706888
5.07494,5.21556,6.80214,2.5032176,8.898993,0.00484732749579248
5.11666,5.25966,6.8547,2.547212,8.927388,0.00485957481749977
5.1554,5.28906,6.99048,2.5778168,8.950104,0.00538996287834537
5.16434,5.28906,7.49418,2.657198,9.046647,0.00865073887304846
5.16434,5.29494,8.26944,2.71777,9.290844,0.0109793699772965
5.16732,5.29494,8.52786,2.7251024,9.580473,0.0100028839102018
5.16732,5.29494,8.52786,2.7308408,9.921213,0.00966837946583732
5.19712,5.29788,8.58042,2.8073528,10.27899,0.0106616630942455
5.2448,5.31846,8.62422,2.9001236,10.472076,0.00984582158949338
5.2597,5.34492,8.6724,2.9029928,10.517508,0.00946875169190187
5.26864,5.34786,8.72058,2.929772,10.528866,0.0130764349536511
5.28056,5.34786,8.75124,2.9801424,10.545903,0.0166785437614496
5.28056,5.3508,8.75124,3.071638,10.551582,0.0164220748338006
5.29844,5.3508,8.79066,3.160902,10.56294,0.0156152189207849
