0,1,0.072,0.65,0.01,-0.76,226.45,80.41,25.37,-0.11,-0.03,0.11,4.03,-4.27,-4.58,3.81,-1.1,0.04,0.29
0.085,0,-0.065,-0.87,-0.12,0.48,29.23,58.19,179.93,0.14,-0.1,0.18,4.09,-5.49,15.41,7.78,-0.99,0.04,-0.58
0.0863,3,-0.944,0.24,0.19,-0.11,33.07,-18.17,-31.74,-0.16,0.19,0.29,3.98,32.5,-14.5,11.44,0.2,-0.79,1.05
0.0902,4,0.815,-0.06,0.17,-0.55,304.23,11.81,-16.98,-0.19,0.08,0.16,3.94,-2.44,28.84,-38.45,-0.17,-0.57,1.01
0.0914,5,0.694,0.02,0.12,0.71,106.13,8.23,11.85,0.92,0.43,0.41,4.02,-19.84,1.37,-1.22,-0.76,-0.72,1.52
0.1089,6,-0.971,-0.05,-0.23,-0.03,18.87,26.48,6.63,0.04,-0.01,-0.01,3.98,-2.9,7.17,-11.75,-0.42,0.09,0.89
0.1099,1,0.076,0.65,0.02,-0.76,224.41,79.57,22.73,-0.03,-0.04,0.18,4.03,-5.34,-30.67,1.37,-1.14,0.03,0.2
0.1798,7,-0.961,-0.02,-0.27,0.04,10.06,31.68,1.7,0.08,-0.06,-0,0,3.66,8.85,-8.39,-0.47,0.1,0.89
0.1808,3,-0.932,0.24,0.21,-0.16,39.64,-18.47,-33.62,-0.36,0.12,0.57,3.98,-63.48,-7.48,34.18,0.15,-0.84,1.29
0.1838,0,-0.067,-0.87,-0.12,0.47,29.24,56.56,179.46,0.07,-0.06,0.19,4.09,-3.36,6.56,-0.46,-0.95,-0.03,-0.72
0.1847,5,0.682,0.03,0.11,0.72,107.92,5.96,11.64,0.55,0.15,0.57,4.02,20.45,-57.83,22.28,-0.38,-0.04,1.54
0.1875,4,0.792,-0.07,0.18,-0.58,299.76,11.91,-19.85,-0.04,0.09,0.05,3.94,-16.94,10.53,-7.78,-0.15,-0.27,1
0.1887,2,-0.965,-0.16,0.17,0.12,357.1,-16.7,21.57,-0.05,-0.29,0.35,4.09,33.11,-35.55,-63.02,0.25,0.72,1.07
0.2308,6,-0.97,-0.05,-0.24,-0.03,18.68,27.38,6.7,-0.01,-0.06,-0.06,3.98,-1.98,6.71,-14.95,-0.45,0.16,0.82
0.2319,1,0.078,0.62,0.01,-0.78,219.36,75.76,17.74,-0.06,0.04,0.08,4.03,-3.2,-59.81,3.66,-1.02,0.11,0.32
0.2871,7,-0.959,-0.02,-0.28,0.05,8.69,32.62,0.95,0.02,0.06,-0.06,0,-1.22,7.32,2.9,-0.48,-0.02,0.83
0.2882,3,-0.908,0.31,0.21,-0.18,43,-16.04,-42,-0.3,-0.23,0.3,3.98,-64.39,2.9,76.45,0.2,-0.59,1.16
0.2924,0,-0.071,-0.87,-0.12,0.47,28.95,56.76,178.71,0.09,0,0.1,4.09,-1.83,-5.34,-7.02,-0.88,0.04,-0.66
0.2939,5,0.688,0.08,0.09,0.71,106.32,0.48,14.48,0.07,-0.05,0.43,4.02,35.71,-43.18,-4.27,0.07,0.31,1.28
0.2971,4,0.754,-0.08,0.2,-0.62,292.94,11.51,-22.2,-0.45,0.57,-0.02,3.94,1.53,-19.23,-2.44,0.3,-0.95,0.74
0.2983,2,-0.946,-0.2,0.19,0.17,349.57,-17.08,27.43,0.01,0.06,0.29,4.09,49.44,-30.06,-75.99,0.33,0.55,1.07
0.3092,6,-0.969,-0.04,-0.24,-0.02,18.18,27.85,5.82,0.03,-0.01,-0.04,3.98,-13.43,-7.63,7.78,-0.43,0.1,0.88
0.3106,1,0.084,0.57,0.01,-0.81,214.81,69.43,12.94,-0.01,-0.07,-0.04,4.03,-6.56,-83.16,6.41,-0.88,0.01,0.33
0.3893,7,-0.959,-0.02,-0.28,0.04,9.77,32.62,1.64,-0,-0.06,-0.01,0,2.14,-4.88,14.5,-0.55,0.09,0.83
0.3905,5,0.683,0.13,0.1,0.71,105.8,-2.89,19,0.06,0.17,0.34,4.02,60.27,-16.17,13.28,-0.1,0.39,1.29
0.43,0,-0.069,-0.87,-0.12,0.47,30.01,57.09,179.62,0.07,0.02,0.27,4.09,3.36,-16.94,-0.92,-1.04,-0,-0.74
0.431,1,0.093,0.51,0.01,-0.86,212.4,60.6,10.11,-0.16,0.04,0.01,4.03,-8.54,-103.91,4.43,-0.8,0.13,0.69
0.4334,4,0.756,-0.09,0.19,-0.62,293.3,10.39,-21.87,0.24,-0.04,0.31,3.94,13.12,-6.1,-55.08,-0.24,-0.22,1.27
0.4342,2,-0.917,-0.24,0.2,0.25,339.52,-14.1,33.83,-0.09,0.06,0.03,4.09,44.71,-46.69,-82.4,0.31,0.54,0.98
0.5151,6,-0.972,-0.03,-0.23,-0.02,18.01,26.71,4.88,0.09,-0.05,-0.04,3.98,-7.02,-18.16,-9.31,-0.35,0.13,0.87
0.5162,5,0.668,0.18,0.14,0.71,106.57,-4.01,25.63,-0.18,-0.01,0.13,4.02,81.48,10.53,19.84,0.11,0.68,0.93
0.5189,7,-0.962,-0.03,-0.27,0.03,10.7,31.26,2.56,0.08,0.1,-0.12,0,-1.53,-28.99,13.43,-0.39,-0.04,0.81
0.5197,2,-0.886,-0.28,0.22,0.29,332.38,-13.47,40.06,0.01,-0.03,0.04,4.09,26.7,-41.35,-52.95,0.23,0.68,0.76
0.5225,0,-0.085,-0.86,-0.11,0.5,25.69,60.61,175.43,0.21,-0.04,0.28,4.09,-5.65,-52.64,14.95,-0.97,0.1,-0.81
0.5237,3,-0.831,0.43,0.19,-0.3,55.45,-3.16,-55.86,-0.19,-0.22,0.07,3.98,-38.3,-17.55,144.5,0.02,-0.65,0.85
0.5276,4,0.752,-0.11,0.17,-0.63,292.95,6.9,-22.42,0.37,-0.34,0.38,3.94,-28.53,-63.48,-50.81,-0.44,-0.3,1.42
0.5288,1,0.098,0.42,0,-0.9,209.61,49.13,6.97,-0.2,0.02,-0.18,4.03,-6.1,-107.57,1.37,-0.49,0.05,0.7
0.5895,6,-0.977,-0.03,-0.21,-0.01,16.07,24.47,3.38,0.01,0.02,0.03,3.98,-6.56,-27.47,-10.53,-0.42,0.07,0.94
0.5907,3,-0.785,0.45,0.17,-0.39,63.78,4.64,-58.03,-0.15,-0.02,-0.19,3.98,12.21,-18.77,122.07,-0.15,-0.61,0.53
0.5941,7,-0.968,-0.03,-0.25,0.03,11.77,28.65,2.88,0.07,0.13,-0.03,0,-11.14,-24.72,10.83,-0.41,-0.09,0.88
0.5949,5,0.642,0.22,0.2,0.71,108.51,-3.03,34.85,-0.18,0.19,-0.04,4.02,113.68,27.47,14.19,-0.07,0.72,0.65
0.5972,0,-0.092,-0.83,-0.1,0.54,24.54,66.41,174.19,0.22,-0.16,0.27,4.09,0.46,-95.21,2.14,-1.05,-0.02,-0.79
0.5979,2,-0.858,-0.3,0.22,0.35,325.29,-9.86,42.67,0,-0.02,-0.15,4.09,-12.66,-0.46,-91.71,0.11,0.57,0.6
0.6098,4,0.735,-0.19,0.15,-0.63,292.7,-0.94,-27.75,0.23,0.09,0.39,3.94,-81.48,-56.3,-116.88,0.28,-0.52,1.27
0.6108,1,0.104,0.34,-0.01,-0.94,208.82,39.26,5.97,-0.33,-0.04,-0.05,4.03,-6.1,-89.57,16.17,-0.36,-0.02,0.94
0.7133,6,-0.981,-0.02,-0.19,0,14.34,22,2.39,-0.03,-0.07,0.05,3.98,-3.05,-19.07,-25.94,-0.35,0.01,0.87
0.7145,3,-0.74,0.44,0.13,-0.49,74.03,13.85,-53.66,-0.25,-0.06,-0.54,3.98,62.87,-34.18,132.75,-0.17,-0.19,0.45
0.7168,7,-0.972,-0.02,-0.23,0.01,12.69,26.89,1.66,-0.04,-0.09,-0.04,0,-14.19,-18.01,12.05,-0.53,0.15,0.84
0.7176,5,0.602,0.28,0.29,0.69,110.89,-2.16,47.17,-0.07,0.19,-0.24,4.02,146.33,26.55,-3.51,0.01,0.49,0.38
0.7197,0,-0.101,-0.78,-0.09,0.61,19.89,76.56,169.83,0.19,-0.09,0.13,4.09,0.15,-126.19,0,-1.03,0.07,-0.36
0.7205,2,-0.837,-0.29,0.17,0.43,318.89,-2.51,39.49,-0.15,-0.01,-0.37,4.09,-64.09,30.98,-87.43,-0.09,0.31,0.56
0.7226,4,0.662,-0.29,0.14,-0.68,286.57,-11.57,-36.2,-0.14,0.01,0.29,3.94,-86.82,-59.51,-58.59,0.22,-0.87,0.94
0.7233,1,0.116,0.26,-0.01,-0.96,209.45,30.14,5.79,-0.19,0.03,-0.02,4.03,-8.85,-79.5,9.16,-0.32,0.11,0.99
0.8079,6,-0.986,-0.02,-0.16,0.01,13.76,18.79,2.46,-0.1,-0.07,-0.04,3.98,10.53,-35.71,12.21,-0.42,0.11,0.86
