,TimeSec,Sensor,Quatx,Quaty,Quatz,Quat0,Heading,Pitch,Roll,LinAccx,LinAccy,LinAccz,Vbat,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,activity
0,0.0018,7,-0.907,-0.18,-0.37,-0.1,38.14,39.13,30.62,-0.01,-0.0,0.04,0.0,-3.36,-28.69,-7.02,-0.66,0.41,0.69,18
1,0.0071,4,-0.94,0.03,-0.08,0.33,334.88,7.77,-5.87,0.02,-0.07,0.31,3.96,-15.11,12.21,-81.94,-0.17,-0.04,1.32,18
2,0.0109,3,-0.722,0.42,0.32,-0.45,81.17,-5.29,-63.4,-0.01,-0.01,0.15,3.97,29.45,-0.46,14.19,0.11,-1.02,0.52,18
3,0.0167,0,-0.094,0.56,-0.23,-0.79,212.04,68.8,45.01,-0.02,0.09,0.29,4.09,6.1,20.14,7.63,-1.2,0.44,0.28,18
4,0.0188,1,-0.08199999999999999,-0.19,0.05,0.98,205.33,21.7,8.49,-0.04,-0.01,0.05,4.08,-13.43,-12.21,-6.56,-0.36,0.12,0.97,18
5,0.0837,5,-0.86,0.08,-0.15,-0.48,72.57,19.45,-0.08,0.09,-0.11,0.22,4.03,0.92,-0.92,-8.7,-0.27,-0.02,1.19,18
6,0.0855,6,0.924,0.07,0.38,0.02,21.45,43.64,11.28,0.02,0.01,0.0,3.98,-8.54,-34.94,7.93,-0.69,0.15,0.73,18
7,0.0894,2,-0.887,-0.07,0.1,0.44,320.07,-6.96,12.4,-0.05,-0.13,0.55,4.09,-1.22,-1.22,-8.39,0.03,0.32,1.5,18
8,0.0909,7,-0.9179999999999999,-0.17,-0.35,-0.1,35.89,36.87,28.44,-0.04,0.02,0.01,0.0,-16.02,-31.74,2.9,-0.63,0.36,0.68,18
9,0.0972,4,-0.9229999999999999,0.04,-0.09,0.37,329.74,8.07,-8.56,0.11,-0.12,0.47,3.96,-30.06,-6.26,-105.13,-0.13,-0.15,1.48,18
10,0.0988,3,-0.72,0.41,0.31,-0.47,82.29,-3.21,-61.3,0.03,0.02,-0.04,3.97,18.31,-0.76,32.96,0.04,-0.86,0.42,18
