,TimeSec,Sensor,Quatx,Quaty,Quatz,Quat0,Heading,Pitch,Roll,LinAccx,LinAccy,LinAccz,Vbat,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,activity
0,0.0897,5,0.096,-0.29,-0.94,0.13,158.6,-5.98,-162.25,0.12,-0.03,-0.02,3.79,8.85,1.37,7.93,0.03,-0.2,-0.97,30
1,0.0915,3,-0.285,-0.35,-0.88,-0.15,144.59,23.69,150.26,0.11,-0.01,-0.0,3.72,-0.31,-3.51,-2.14,-0.45,0.52,-0.73,30
2,0.0951,2,-0.017,-0.38,-0.83,0.41,153.25,19.92,-134.64,0.03,0.03,0.01,3.86,3.97,4.12,4.58,-0.39,-0.67,-0.65,30
3,0.0966,6,0.8690000000000001,-0.05,-0.09,-0.48,315.81,-11.83,-0.25,-0.0,0.0,0.0,3.73,0.15,0.0,1.68,0.2,-0.01,0.98,30
4,0.1027,4,-0.055999999999999994,-0.64,-0.75,-0.18,114.48,-8.36,159.88,0.0,0.04,-0.01,3.71,-3.66,-10.99,34.64,0.13,0.34,-0.94,30
5,0.1044,7,-0.978,-0.06,0.09,0.18,352.6,-8.62,8.5,-0.01,0.0,-0.0,0.0,0.0,-0.31,-1.07,0.14,0.14,0.98,30
6,0.1082,0,-0.46799999999999997,-0.17,0.06,-0.86,136.62,-21.05,3.04,-0.01,-0.01,0.01,3.84,0.0,1.07,2.44,0.38,0.05,0.94,30
7,0.1098,1,0.451,-0.08,0.01,0.89,139.96,8.55,-3.61,-0.0,-0.0,0.0,3.83,0.0,0.0,-0.31,-0.15,-0.06,1.0,30
8,0.1829,5,0.099,-0.3,-0.94,0.14,157.92,-6.05,-161.67,0.05,-0.06,0.04,3.79,0.31,-1.07,14.5,0.11,-0.25,-1.0,30
9,0.1846,3,-0.28800000000000003,-0.35,-0.88,-0.14,144.15,23.95,150.02,0.13,-0.01,0.0,3.72,-0.61,-2.14,-1.07,-0.47,0.54,-0.71,30
10,0.1886,2,-0.016,-0.39,-0.82,0.41,152.46,20.22,-134.51,0.03,-0.01,-0.02,3.86,0.46,-1.37,1.83,-0.36,-0.63,-0.65,30
11,0.1902,6,0.8690000000000001,-0.05,-0.09,-0.48,315.79,-11.66,-0.26,0.0,-0.0,0.0,3.73,0.0,0.31,-1.98,0.2,0.0,0.98,30
12,0.1946,4,-0.061,-0.66,-0.73,-0.17,111.31,-8.04,160.29,0.11,0.05,-0.01,3.71,0.76,-7.63,-3.36,0.1,0.42,-0.9,30
13,0.1963,7,-0.978,-0.06,0.09,0.18,352.7,-8.57,8.51,-0.0,-0.0,-0.01,0.0,0.0,0.76,1.07,0.15,0.15,0.97,30
14,0.2011,0,-0.467,-0.17,0.06,-0.87,136.79,-20.86,3.03,-0.0,0.0,0.0,3.84,0.61,0.15,-0.76,0.36,0.05,0.94,30
15,0.2031,1,0.451,-0.08,0.01,0.89,139.96,8.51,-3.61,-0.01,-0.01,0.0,3.83,0.0,-0.46,0.76,-0.13,-0.06,0.99,30
16,0.2786,5,0.099,-0.3,-0.94,0.14,157.96,-6.06,-161.54,0.17,0.04,-0.02,3.79,6.56,1.37,-1.53,-0.06,-0.26,-0.97,30
17,0.2821,3,-0.29100000000000004,-0.35,-0.88,-0.14,143.96,24.19,149.95,0.13,-0.02,0.0,3.72,1.22,-2.29,-0.92,-0.47,0.53,-0.71,30
18,0.287,2,-0.016,-0.38,-0.82,0.42,152.6,20.25,-134.25,0.03,0.04,0.01,3.86,2.59,-1.07,0.0,-0.4,-0.67,-0.64,30
19,0.2887,6,0.8690000000000001,-0.05,-0.09,-0.48,315.91,-11.68,-0.33,0.01,0.0,0.0,3.73,-0.31,-0.15,0.0,0.21,0.0,0.98,30
20,0.2927,4,-0.066,-0.67,-0.72,-0.17,109.65,-7.64,160.31,0.1,0.05,0.01,3.71,-0.92,-9.31,27.77,0.08,0.43,-0.92,30
21,0.2944,7,-0.978,-0.06,0.09,0.18,352.64,-8.54,8.56,-0.01,-0.0,-0.0,0.0,-0.15,0.15,-1.22,0.14,0.15,0.98,30
22,0.2989,0,-0.46799999999999997,-0.17,0.06,-0.86,136.7,-20.76,3.06,0.0,0.01,-0.0,3.84,0.0,1.22,0.0,0.35,0.06,0.94,30
23,0.301,1,0.451,-0.08,0.01,0.89,139.95,8.43,-3.6,-0.01,0.0,0.01,3.83,0.15,0.0,-0.46,-0.14,-0.05,1.0,30
