,TimeSec,Sensor,Quatx,Quaty,Quatz,Quat0,Heading,Pitch,Roll,LinAccx,LinAccy,LinAccz,Vbat,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,activity
0,0.0014,6,-0.62,-0.18,-0.13,0.75,273.57,25.48,2.21,0.24,-0.11,0.03,3.83,12.97,92.01,-12.82,-0.55,0.23,0.83,31
1,0.0049,5,0.6679999999999999,0.15,0.33,-0.65,279.45,39.91,-17.3,-0.05,0.03,0.05,3.9,-6.41,-11.14,3.2,-0.61,-0.2,0.78,31
2,0.0063,7,0.7240000000000001,0.2,0.02,-0.66,291.59,16.47,15.82,0.09,0.06,-0.04,0.0,1.98,28.53,31.43,-0.19,0.33,0.87,31
3,0.0286,0,0.795,-0.1,0.23,0.55,85.22,28.54,6.98,-0.05,-0.02,-0.04,3.94,-4.88,-3.81,15.56,-0.46,0.15,0.83,31
4,0.0311,3,0.836,0.16,0.16,-0.5,313.92,25.06,7.3,0.13,0.01,0.05,3.82,-0.15,-4.58,28.08,-0.35,0.26,0.97,31
5,0.0892,4,0.6609999999999999,0.24,0.31,-0.64,283.36,46.09,-6.12,-0.1,0.01,-0.02,3.81,-3.05,-12.21,29.75,-0.69,-0.15,0.69,31
6,0.0907,6,-0.599,-0.2,-0.15,0.76,270.56,28.46,0.52,-0.07,0.27,-0.18,3.83,-10.07,-5.19,57.07,-0.15,0.02,0.86,31
7,0.0957,2,-0.018000000000000002,-0.03,0.2,-0.98,192.6,-3.46,-22.98,0.01,-0.05,0.04,3.97,4.27,9.77,25.33,0.04,-0.44,0.94,31
8,0.0971,1,-0.8079999999999999,0.03,-0.07,-0.58,86.04,8.42,2.34,0.11,-0.0,0.1,3.93,-5.95,-8.7,15.41,-0.12,-0.06,1.09,31
9,0.1006,5,0.667,0.15,0.33,-0.65,279.08,39.3,-17.68,0.02,-0.27,0.11,3.9,0.0,8.7,-19.99,-0.89,-0.22,0.66,31
10,0.102,7,0.7240000000000001,0.21,0.03,-0.66,292.23,18.66,15.88,0.03,0.01,-0.11,0.0,-5.19,23.65,-10.53,-0.24,0.27,0.8,31
11,0.1229,0,0.782,-0.1,0.23,0.57,88.14,27.93,7.38,-0.08,0.0,0.08,3.94,-16.33,-10.83,32.35,-0.52,0.21,0.95,31
12,0.1245,3,0.846,0.16,0.15,-0.49,315.98,24.05,8.32,0.12,0.02,0.03,3.82,0.92,0.31,32.96,-0.36,0.27,0.92,31
13,0.1802,4,0.679,0.24,0.3,-0.63,286.88,44.75,-4.25,-0.07,0.05,0.01,3.81,1.68,-15.56,16.02,-0.68,-0.13,0.75,31
14,0.1817,1,-0.804,0.03,-0.07,-0.59,86.69,8.1,1.62,0.05,0.01,-0.02,3.93,-6.26,-1.37,0.0,-0.15,-0.04,0.98,31
