,TimeSec,Sensor,Quatx,Quaty,Quatz,Quat0,Heading,Pitch,Roll,LinAccx,LinAccy,LinAccz,Vbat,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,activity
0,0.0036,0,0.095,-0.16,0.03,0.98,183.3,18.27,1.65,-0.07,-0.04,-0.22,3.99,-6.41,103.3,-19.99,-0.17,0.0,0.74,5
1,0.005,3,0.8540000000000001,-0.14,0.06,0.5,73.14,14.16,-10.91,0.2,-0.14,-0.23,3.87,7.78,-9.92,-29.6,0.01,-0.28,0.83,5
2,0.0308,5,0.879,0.03,0.28,0.38,65.44,28.53,17.39,0.13,-0.17,-0.3,3.95,-8.39,-0.92,37.08,-0.14,0.23,0.67,5
3,0.0326,1,0.08800000000000001,0.13,0.04,-0.99,203.76,15.8,-3.71,-0.23,-0.05,-0.25,3.98,2.14,-7.78,-3.81,-0.01,-0.08,0.81,5
4,0.0465,2,0.7390000000000001,0.13,0.1,-0.65,291.87,18.74,3.96,-0.02,-0.04,-0.5,4.03,25.48,43.64,60.42,-0.2,0.02,0.47,5
5,0.0481,6,-0.946,0.0,-0.32,0.02,11.77,37.62,-0.86,-0.0,0.44,0.02,3.89,10.53,103.61,-14.34,-0.58,-0.33,0.76,5
6,0.0874,4,0.8959999999999999,-0.07,0.39,-0.2,340.68,42.55,-22.12,0.11,-0.03,-0.52,3.86,-36.32,-21.82,85.75,-0.25,-0.07,0.4,5
7,0.0889,7,0.898,0.12,0.38,0.18,46.95,40.1,27.37,-0.06,-0.35,-0.01,0.0,20.6,96.28,68.51,-0.55,0.74,0.63,5
8,0.0947,0,0.107,-0.24,0.03,0.96,181.43,27.99,-0.05,0.09,-0.1,-0.42,3.99,-8.24,78.74,6.71,-0.37,-0.11,0.5,5
9,0.0963,3,0.845,-0.12,0.06,0.52,76.15,12.52,-8.26,-0.1,0.1,0.04,3.87,13.12,-9.46,49.29,-0.36,-0.05,1.0,5
10,0.1218,5,0.8740000000000001,0.03,0.28,0.4,67.4,27.54,18.54,0.07,-0.06,-0.43,3.95,12.82,-5.95,8.39,-0.18,0.15,0.54,5
11,0.1238,1,0.087,0.12,0.04,-0.99,203.66,13.85,-3.79,-0.13,-0.06,-0.04,3.98,10.38,-31.74,9.92,-0.12,-0.1,0.92,5
12,0.1506,2,0.762,0.16,0.1,-0.62,297.18,20.48,7.48,0.13,0.08,-0.08,4.03,-12.66,-8.85,41.81,-0.22,0.23,0.9,5
13,0.1523,6,-0.9129999999999999,-0.01,-0.41,0.03,10.16,48.03,-0.83,0.17,0.06,-0.18,3.89,4.12,99.95,-36.62,-0.49,-0.05,0.67,5
14,0.2044,4,0.9159999999999999,-0.07,0.37,-0.14,350.54,41.48,-17.32,0.09,-0.05,-0.2,3.86,12.05,-50.81,29.3,-0.5,-0.11,0.66,5
15,0.2059,7,0.858,0.13,0.45,0.2,56.24,46.71,36.59,-0.05,-0.12,0.02,0.0,28.23,80.57,43.49,-0.72,0.64,0.58,5
16,0.2136,0,0.106,-0.3,0.03,0.95,181.12,35.5,-0.57,0.09,0.02,-0.19,3.99,-0.76,46.54,3.05,-0.54,0.0,0.6,5
17,0.2151,3,0.856,-0.11,0.07,0.5,73.62,13.46,-7.46,0.07,0.05,0.15,3.87,18.46,23.19,-60.73,-0.27,-0.24,1.1,5
18,0.2249,5,0.8740000000000001,0.04,0.27,0.4,67.71,26.41,18.46,0.17,0.04,-0.02,3.95,-31.59,-15.26,25.48,-0.38,0.16,0.92,5
19,0.2274,1,0.08900000000000001,0.09,0.04,-0.99,204.02,10.64,-3.42,-0.02,-0.02,0.08,3.98,-0.15,-29.45,-9.16,-0.17,-0.09,0.98,5
20,0.3034,2,0.769,0.14,0.09,-0.62,297.6,18.37,6.27,0.03,0.03,0.06,4.03,-16.78,-22.58,-32.65,-0.31,0.1,1.01,5
21,0.305,7,0.821,0.15,0.52,0.19,63.93,52.66,46.01,0.07,-0.07,0.15,0.0,44.56,79.8,-10.99,-0.86,0.6,0.5,5
22,0.3116,4,0.9329999999999999,-0.04,0.33,-0.14,352.87,36.92,-12.04,0.06,-0.02,0.14,3.86,56.61,-42.27,-19.68,-0.64,-0.16,0.94,5
23,0.3149,3,0.8590000000000001,-0.12,0.09,0.49,72.69,15.24,-6.69,-0.03,-0.01,0.1,3.87,18.16,22.28,42.11,-0.29,-0.09,1.06,5
24,0.3357,0,0.10800000000000001,-0.33,0.03,0.94,180.48,38.69,-1.13,0.02,0.02,-0.06,3.99,0.0,11.75,5.49,-0.62,-0.01,0.72,5
25,0.3394,1,0.087,0.06,0.04,-0.99,203.81,7.15,-3.81,0.02,0.05,0.0,3.98,-7.17,-38.76,-12.05,-0.15,-0.03,1.04,5
26,0.3495,5,0.8809999999999999,0.02,0.25,0.4,66.56,24.7,14.69,0.03,0.08,-0.03,3.95,-27.62,-16.48,-48.52,-0.44,0.15,0.85,5
27,0.3517,6,-0.825,-0.04,-0.56,-0.01,22.99,68.34,11.95,0.1,-0.02,0.05,3.89,2.14,107.27,41.05,-0.99,0.14,0.48,5
28,0.3955,2,0.763,0.12,0.09,-0.63,295.82,17.06,4.31,-0.1,0.01,0.13,4.03,-19.68,-7.63,6.87,-0.34,-0.01,1.07,5
29,0.3972,7,0.7759999999999999,0.16,0.59,0.17,74.67,58.58,59.44,0.1,-0.06,0.09,0.0,52.19,74.62,-17.7,-0.92,0.51,0.45,5
30,0.40299999999999997,4,0.9440000000000001,-0.01,0.29,-0.16,353.17,33.15,-7.03,0.11,0.15,-0.01,3.86,34.94,-50.05,86.21,-0.48,-0.19,0.89,5
31,0.4047,3,0.85,-0.1,0.12,0.5,74.85,17.49,-3.55,-0.06,-0.02,0.15,3.87,26.25,31.59,-2.75,-0.35,0.0,1.09,5
32,0.4283,0,0.111,-0.34,0.03,0.93,179.96,39.85,-1.42,-0.0,0.05,0.02,3.99,2.9,-0.61,-7.02,-0.67,0.04,0.77,5
33,0.43,1,0.078,0.02,0.04,-1.0,202.86,3.2,-4.36,0.07,0.06,0.05,3.98,1.22,-26.09,-10.07,-0.13,-0.04,1.17,5
34,0.4484,5,0.8909999999999999,-0.0,0.24,0.38,63.2,25.96,11.47,-0.21,0.06,0.16,3.95,-12.66,28.23,2.44,-0.67,0.32,0.92,5
35,0.4499,6,-0.769,-0.07,-0.63,-0.03,48.62,76.45,37.58,0.2,-0.26,0.08,3.89,16.78,104.52,28.53,-1.03,0.39,0.27,5
36,0.5095,2,0.772,0.11,0.1,-0.62,297.17,16.82,3.17,0.12,-0.0,0.12,4.03,-10.07,0.0,-10.53,-0.3,0.14,1.08,5
37,0.5114,7,0.725,0.16,0.65,0.14,89.87,64.78,77.85,-0.01,0.18,0.19,0.0,32.5,88.96,-25.33,-1.1,0.35,0.19,5
38,0.5151,4,0.9570000000000001,0.03,0.27,-0.11,0.81,31.11,-0.03,-0.05,0.02,0.21,3.86,9.31,13.58,-96.59,-0.67,-0.05,1.0,5
39,0.5166,3,0.8640000000000001,-0.1,0.14,0.47,70.95,20.0,-2.76,0.25,-0.02,0.19,3.87,9.16,11.14,-25.94,-0.26,-0.27,1.16,5
40,0.5397,0,0.11699999999999999,-0.34,0.03,0.93,179.11,40.32,-1.7,0.02,0.05,0.05,3.99,3.97,-11.9,-14.5,-0.71,0.02,0.79,5
41,0.542,1,0.065,0.0,0.04,-1.0,201.48,0.6,-4.45,-0.06,-0.04,0.16,3.98,2.75,-28.08,-12.66,0.04,-0.15,1.15,5
42,0.5639,5,0.878,-0.02,0.27,0.39,65.5,29.59,11.58,0.03,-0.02,0.13,3.95,-7.48,41.96,75.84,-0.5,0.21,0.98,5
43,0.5655,6,-0.703,-0.09,-0.7,-0.04,102.73,79.45,92.09,-0.04,-0.05,0.07,3.88,11.14,81.63,19.38,-1.07,0.3,-0.14,5
44,0.6144,2,0.767,0.11,0.1,-0.62,296.01,16.84,1.94,-0.02,0.02,0.13,4.02,-5.34,-9.31,-17.55,-0.31,0.0,1.07,5
45,0.616,7,0.6809999999999999,0.16,0.71,0.12,107.56,67.51,96.62,0.05,-0.01,0.22,0.0,10.22,33.42,-17.24,-1.12,0.51,0.04,5
46,0.6198,4,0.9229999999999999,-0.01,0.3,-0.24,341.47,33.53,-11.09,0.07,0.06,0.06,3.86,-19.68,54.78,-228.73,-0.5,-0.21,0.89,5
47,0.6213,3,0.8590000000000001,-0.1,0.14,0.48,72.31,19.9,-1.94,0.1,-0.01,0.4,3.87,-5.8,-27.92,34.94,-0.44,-0.08,1.42,5
48,0.6368,0,0.131,-0.34,0.03,0.93,177.12,39.52,-2.63,-0.0,-0.03,0.13,3.99,3.97,-13.43,-6.87,-0.72,-0.06,0.9,5
49,0.6386,1,0.064,-0.03,0.04,-1.0,201.53,-2.77,-4.51,0.23,-0.07,0.85,3.98,-1.37,-21.97,-0.31,-0.14,-0.19,1.89,5
50,0.6545,5,0.8440000000000001,-0.01,0.3,0.45,74.61,30.31,17.24,0.16,-0.22,0.17,3.95,31.43,9.61,81.94,-0.37,0.3,1.12,5
51,0.6562,6,-0.6729999999999999,-0.09,-0.73,-0.05,126.61,78.23,115.81,0.17,-0.02,0.47,3.88,-10.07,16.33,-1.68,-1.43,0.29,0.06,5
52,0.7035,2,0.7609999999999999,0.08,0.11,-0.63,294.29,15.18,-0.75,0.05,0.01,0.24,4.02,-34.64,-21.36,-7.02,-0.31,0.04,1.21,5
53,0.7051,7,0.6629999999999999,0.15,0.72,0.12,115.55,67.57,104.1,0.23,-0.04,0.41,0.0,-8.09,16.78,13.43,-1.29,0.61,0.11,5
54,0.71,4,0.843,-0.07,0.33,-0.42,313.63,29.14,-27.27,0.24,0.25,0.06,3.86,-13.12,11.14,-197.45,-0.25,-0.44,1.03,5
55,0.7118,3,0.866,-0.09,0.13,0.47,71.15,18.05,-1.58,-0.41,-0.0,0.56,3.87,5.8,42.57,22.28,-0.68,0.38,1.4,5
56,0.7249,0,0.145,-0.33,0.03,0.93,175.23,38.65,-3.08,-0.0,0.0,0.24,3.99,11.75,-19.68,-7.48,-0.77,-0.03,0.99,5
57,0.7273,1,0.069,-0.03,0.04,-1.0,202.1,-2.65,-4.82,0.2,-0.12,0.73,3.98,-2.9,36.77,17.09,-0.12,-0.24,1.66,5
58,0.7514,5,0.8009999999999999,0.05,0.31,0.51,85.31,26.28,26.21,0.16,-0.27,0.22,3.95,46.08,-23.04,61.04,-0.17,0.51,1.18,5
59,0.7529,6,-0.675,-0.09,-0.73,-0.06,123.04,77.11,110.85,0.14,0.01,0.23,3.88,-27.31,-32.35,25.63,-1.2,0.27,0.0,5
60,0.8104,2,0.752,0.05,0.1,-0.65,292.02,12.53,-2.87,-0.2,0.12,0.59,4.02,-7.48,-37.38,-46.54,-0.27,-0.33,1.56,5
61,0.8118,7,0.6629999999999999,0.14,0.73,0.12,117.14,68.49,104.65,0.03,-0.02,0.07,0.0,-8.09,-28.23,-11.9,-0.93,0.44,0.12,5
62,0.8154,4,0.7879999999999999,-0.12,0.33,-0.51,301.13,23.31,-34.73,0.24,-0.65,0.61,3.86,1.22,0.15,-36.32,-1.03,-0.42,1.25,5
63,0.8168,3,0.9,-0.08,0.15,0.4,61.99,19.19,-1.69,0.35,0.21,0.24,3.87,3.81,-5.8,-66.83,-0.34,-0.5,1.22,5
