,TimeSec,Sensor,Quatx,Quaty,Quatz,Quat0,Heading,Pitch,Roll,LinAccx,LinAccy,LinAccz,Vbat,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,activity
0,0.0722,4,-0.321,0.15,-0.93,-0.02,214.16,37.23,-175.08,-0.04,-0.0,0.01,3.72,-1.22,1.83,-2.9,-0.58,-0.05,-0.83,38
1,0.0739,7,-0.693,-0.21,-0.68,-0.13,97.9,61.83,90.7,0.05,-0.0,0.02,0.0,0.15,0.0,-0.46,-0.9,0.49,0.04,38
2,0.0775,0,0.049,0.16,-0.03,-0.99,200.42,18.03,4.61,0.01,-0.01,0.01,3.85,2.14,0.0,0.76,-0.32,0.07,0.96,38
3,0.079,6,0.737,-0.03,0.67,-0.08,312.41,79.17,-57.25,0.03,0.01,0.0,3.74,0.46,0.31,-0.15,-0.98,-0.16,0.13,38
4,0.0829,5,-0.19399999999999998,0.03,-0.98,-0.06,196.16,22.53,173.2,0.26,-0.03,-0.02,3.8,-0.76,-0.31,-1.37,-0.61,0.1,-0.79,38
5,0.0844,1,0.184,0.05,-0.01,0.98,172.82,-5.46,0.15,0.06,0.0,-0.0,3.85,0.46,0.15,0.0,0.04,-0.02,1.0,38
6,0.0945,2,-0.44799999999999995,0.2,-0.84,0.22,240.35,41.54,-131.65,0.12,0.02,-0.01,3.87,-2.9,-2.29,-5.95,-0.71,-0.59,-0.39,38
7,0.096,3,-0.423,0.06,-0.89,-0.14,192.78,50.56,162.06,0.13,-0.03,0.01,3.73,0.15,0.76,1.07,-0.85,0.2,-0.51,38
8,0.1764,4,-0.319,0.16,-0.93,-0.01,214.7,36.92,-174.76,-0.04,-0.01,-0.0,3.72,0.0,1.53,0.15,-0.58,-0.05,-0.81,38
9,0.1774,7,-0.693,-0.21,-0.68,-0.13,97.9,61.85,90.68,0.04,-0.0,0.02,0.0,-0.31,0.15,0.0,-0.89,0.49,0.04,38
10,0.1814,0,0.049,0.16,-0.03,-0.99,200.52,18.05,4.79,0.0,-0.0,0.0,3.85,0.92,0.15,0.92,-0.32,0.08,0.95,38
11,0.1824,6,0.737,-0.03,0.67,-0.08,312.25,79.13,-57.42,0.03,-0.0,0.0,3.74,-0.46,0.0,-0.15,-0.98,-0.16,0.13,38
12,0.1884,5,-0.19399999999999998,0.03,-0.98,-0.06,196.21,22.61,173.02,0.26,-0.02,-0.03,3.8,-1.98,0.0,0.0,-0.62,0.1,-0.79,38
13,0.1894,1,0.185,0.05,-0.01,0.98,172.71,-5.43,0.19,0.06,0.0,0.0,3.85,0.15,0.0,0.15,0.04,-0.01,1.0,38
14,0.2084,2,-0.44799999999999995,0.21,-0.84,0.23,240.87,41.32,-131.39,0.13,0.02,-0.01,3.87,-1.68,-1.22,-1.37,-0.71,-0.59,-0.38,38
15,0.2094,3,-0.424,0.06,-0.89,-0.14,192.71,50.6,161.87,0.13,-0.0,0.01,3.73,-0.46,0.46,3.51,-0.86,0.19,-0.51,38
16,0.2654,4,-0.318,0.16,-0.94,-0.02,214.61,36.82,-174.95,-0.02,-0.01,-0.0,3.72,-0.92,0.61,0.15,-0.58,-0.05,-0.81,38
17,0.2664,7,-0.693,-0.21,-0.68,-0.13,97.86,61.81,90.62,0.04,-0.01,0.02,0.0,0.0,0.0,0.31,-0.89,0.49,0.04,38
18,0.2704,0,0.05,0.16,-0.03,-0.99,200.61,18.09,4.94,0.01,0.01,0.01,3.85,1.22,0.31,0.0,-0.32,0.09,0.96,38
19,0.2724,6,0.737,-0.03,0.67,-0.08,312.05,79.14,-57.72,0.04,-0.0,0.01,3.74,0.0,0.0,0.15,-0.99,-0.15,0.14,38
20,0.2764,5,-0.196,0.03,-0.98,-0.07,196.4,22.75,172.78,0.26,-0.0,-0.03,3.8,-1.22,0.15,0.0,-0.61,0.09,-0.78,38
