,TimeSec,Sensor,Quatx,Quaty,Quatz,Quat0,Heading,Pitch,Roll,LinAccx,LinAccy,LinAccz,Vbat,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,activity
0,0.0017,7,0.475,0.2,-0.04,-0.86,254.7,17.7,16.25,-0.41,0.19,-0.29,0.0,68.82,-1.83,-29.75,0.17,-0.05,0.79,3
1,0.0065,4,0.037000000000000005,0.12,0.1,-0.99,196.84,14.67,-11.42,2.08,-0.69,0.22,4.09,-32.35,95.37,51.27,-2.4,-0.76,0.4,3
2,0.0081,1,-0.9390000000000001,-0.11,-0.32,-0.0,19.74,37.47,15.81,-0.2,0.01,0.06,4.09,56.3,-17.85,-41.5,-0.82,0.19,0.7,3
3,0.0136,2,-0.37799999999999995,-0.13,-0.31,-0.86,147.06,0.88,39.13,0.81,-0.32,-0.51,4.09,-70.19,68.82,-21.21,-0.31,-0.4,0.88,3
4,0.0159,6,0.201,0.03,-0.17,0.96,171.65,-7.47,-18.08,-0.01,-0.07,-0.08,4.09,-42.88,-96.74,-68.05,0.1,-0.29,0.87,3
5,0.0209,0,0.7340000000000001,-0.16,0.61,0.24,63.35,78.43,16.2,-0.02,0.32,-0.09,4.09,-21.36,5.04,48.83,-0.91,-0.16,-0.03,3
6,0.0226,3,0.552,-0.12,0.2,-0.8,262.92,1.16,-26.78,-0.13,0.07,0.17,4.09,-67.29,-31.74,4.88,0.09,-0.64,1.01,3
7,0.0836,5,0.37200000000000005,0.28,0.1,-0.88,240.64,34.18,2.34,0.07,0.09,0.0,4.09,-13.89,-47.0,-14.19,-0.52,0.12,0.85,3
8,0.0855,7,0.46299999999999997,0.16,-0.07,-0.87,251.92,12.24,16.28,-2.24,-0.48,0.56,0.0,-76.9,-50.05,83.31,0.53,-1.54,2.1,3
9,0.0893,4,0.057999999999999996,0.28,0.15,-0.94,195.65,33.69,-17.83,0.52,-0.25,-0.37,4.09,-38.3,171.97,45.78,-0.69,-0.33,0.27,3
10,0.0908,1,-0.9359999999999999,-0.16,-0.32,0.02,18.19,36.73,20.27,-0.66,0.98,0.19,4.09,47.0,31.28,82.86,-1.26,-0.31,0.68,3
11,0.0948,2,-0.29100000000000004,-0.04,-0.2,-0.94,159.91,2.3,23.04,0.17,-0.21,0.05,4.09,-196.08,111.85,164.18,-0.02,0.15,1.09,3
12,0.0965,6,0.27,0.11,-0.2,0.94,164.96,-18.62,-18.97,0.02,0.08,0.28,4.09,17.09,-38.6,-75.84,0.36,-0.24,1.07,3
13,0.1161,0,0.718,-0.15,0.62,0.28,85.32,76.42,35.41,0.11,0.17,-0.08,4.09,-21.51,13.58,52.34,-0.93,-0.06,0.17,3
14,0.1182,3,0.569,-0.19,0.23,-0.77,267.77,-1.95,-34.31,0.28,-0.1,-0.13,4.09,-23.65,-19.23,63.93,-0.19,-0.26,0.84,3
15,0.1961,5,0.371,0.24,0.1,-0.89,239.42,30.46,0.48,0.04,0.05,0.0,4.09,-14.5,-29.14,-5.04,-0.53,0.08,0.85,3
16,0.1982,7,0.48100000000000004,0.09,-0.06,-0.87,252.53,6.2,10.88,-0.15,-0.03,-0.31,0.0,-44.1,-67.9,-56.76,-0.02,-0.01,0.74,3
17,0.2033,4,0.055,0.37,0.17,-0.91,192.29,43.59,-21.29,-0.63,0.26,0.01,4.09,20.6,41.05,-21.06,-0.22,-0.17,1.2,3
18,0.205,1,-0.929,-0.16,-0.33,-0.0,22.06,38.2,22.2,-0.6,-0.21,-0.26,4.09,-9.92,10.22,-45.62,-0.88,0.26,0.12,3
19,0.2089,2,-0.168,0.05,-0.09,-0.98,175.18,7.5,9.31,-0.21,0.27,0.19,4.09,-107.12,74.01,24.57,-0.07,0.46,1.09,3
20,0.2105,6,0.294,0.1,-0.12,0.94,160.83,-15.19,-10.43,-0.2,0.37,0.39,4.09,96.44,83.47,-16.94,0.35,0.13,1.42,3
21,0.2281,0,0.7,-0.15,0.63,0.31,98.32,75.58,46.02,0.13,0.01,0.06,4.09,-18.01,8.09,10.22,-1.02,0.11,0.28,3
22,0.2298,3,0.578,-0.12,0.23,-0.77,266.27,4.85,-29.84,0.71,0.08,-0.33,4.09,157.78,151.82,-143.43,-0.13,0.2,0.98,3
23,0.3003,5,0.37200000000000005,0.21,0.1,-0.9,238.68,27.12,-1.44,0.08,0.03,0.01,4.09,-24.72,-45.17,-5.95,-0.5,0.06,0.88,3
24,0.3026,7,0.45899999999999996,0.03,-0.06,-0.89,248.81,-0.56,7.53,0.02,-0.03,-0.07,0.0,-24.72,-70.5,-37.69,-0.03,0.11,0.95,3
25,0.3068,4,0.011000000000000001,0.36,0.14,-0.92,187.75,41.81,-19.99,-1.89,0.3,-0.6,4.09,52.03,-47.15,-39.98,1.17,-0.18,1.65,3
26,0.3085,1,-0.9329999999999999,-0.13,-0.33,0.03,16.27,39.03,17.01,-0.4,0.15,-0.23,4.09,-20.14,-11.9,-52.34,-0.77,-0.11,0.4,3
27,0.3123,0,0.703,-0.15,0.62,0.31,96.01,75.17,43.0,-0.35,-0.19,0.16,4.09,2.59,-43.49,-17.24,-1.06,0.55,0.06,3
28,0.314,6,0.289,0.02,-0.01,0.96,160.49,-2.07,-0.44,0.29,-0.2,0.37,4.09,107.88,148.01,-20.9,-0.1,-0.38,1.34,3
29,0.3298,5,0.373,0.15,0.11,-0.91,237.61,20.25,-5.48,0.08,0.02,0.1,4.09,-55.39,-97.81,-7.48,-0.42,0.0,1.04,3
30,0.3334,3,0.447,0.05,0.19,-0.87,246.04,14.45,-17.37,-0.23,0.46,-0.09,4.09,140.23,158.54,-83.62,0.35,-0.11,1.05,3
31,0.4008,4,-0.013999999999999999,0.32,0.14,-0.94,185.82,36.66,-19.35,-0.1,0.16,-0.01,4.09,8.85,-90.18,-13.58,-0.5,-0.29,0.85,3
32,0.4028,7,0.445,-0.03,-0.07,-0.89,246.68,-6.28,5.77,0.02,0.01,-0.0,0.0,-15.41,-63.93,9.61,0.09,0.09,0.99,3
33,0.4069,2,-0.244,0.03,-0.08,-0.97,166.06,5.26,8.34,-0.28,0.15,-0.38,4.09,25.48,-84.08,-71.87,0.11,0.54,0.78,3
34,0.4086,1,-0.9420000000000001,-0.1,-0.32,0.04,13.93,37.31,12.42,-0.23,0.33,-0.16,4.09,-33.87,-26.09,19.99,-0.7,-0.19,0.6,3
35,0.4129,0,0.735,-0.14,0.59,0.3,79.14,73.07,28.39,-0.3,-0.09,0.2,4.09,41.96,-20.6,-2.59,-1.18,0.37,0.17,3
36,0.4149,6,0.27699999999999997,-0.09,0.1,0.95,162.64,13.1,8.8,0.07,-0.49,-0.11,4.09,52.64,141.3,33.57,0.01,-0.27,0.96,3
37,0.4321,5,0.44,0.07,0.11,-0.89,245.85,13.1,-7.64,1.98,-0.42,0.11,4.09,28.23,6.26,129.39,-2.02,1.22,0.79,3
38,0.4345,3,0.317,0.14,0.15,-0.93,229.82,20.66,-11.27,-1.68,0.71,0.3,4.09,58.29,-118.26,-50.2,1.42,-1.85,2.23,3
39,0.4911,4,-0.023,0.28,0.12,-0.95,186.45,31.45,-17.04,0.05,-0.02,0.01,4.09,-2.9,-37.69,8.24,-0.57,-0.35,0.78,3
40,0.4929,7,0.45399999999999996,-0.09,-0.07,-0.88,248.16,-12.54,2.94,0.17,0.13,0.0,0.0,-45.32,-63.02,34.94,0.24,0.23,0.99,3
41,0.4967,2,-0.307,-0.01,-0.11,-0.95,158.36,3.22,11.85,-0.27,-0.13,0.01,4.09,30.98,-32.96,5.95,0.25,0.31,0.98,3
42,0.4992,1,-0.9540000000000001,-0.08,-0.29,0.01,15.89,33.48,10.47,-0.37,0.23,-0.07,4.09,-20.45,-44.25,26.09,-0.84,-0.11,0.63,3
43,0.5234,0,0.7390000000000001,-0.13,0.6,0.27,77.59,73.83,30.22,-0.45,-0.04,-0.0,4.09,50.96,1.37,-57.68,-0.98,0.36,-0.06,3
44,0.5253,3,0.397,0.09,0.14,-0.9,239.94,16.12,-11.18,-0.1,0.27,-0.07,4.09,-16.17,-56.15,15.11,0.05,-0.18,0.88,3
45,0.5294,5,0.42700000000000005,0.21,0.08,-0.88,246.48,25.88,2.0,0.72,-0.22,-0.16,4.09,169.68,185.24,-157.78,-0.8,0.3,0.49,3
46,0.5313,6,0.24100000000000002,-0.18,0.16,0.94,168.22,24.71,13.52,-0.38,-0.4,-0.34,4.09,-3.05,88.2,2.29,0.21,-0.0,0.86,3
47,0.5864,4,-0.013000000000000001,0.24,0.12,-0.96,188.69,27.54,-15.48,-0.01,0.04,0.01,4.09,22.13,-24.11,-7.78,-0.48,-0.24,0.84,3
48,0.5920000000000001,7,0.484,-0.14,-0.05,-0.86,253.16,-17.38,-2.85,-0.1,-0.04,-0.05,0.0,-48.98,-28.08,73.7,0.36,-0.1,0.88,3
49,0.5963,2,-0.34,-0.04,-0.12,-0.93,154.06,1.06,14.78,-0.06,0.15,0.01,4.09,37.08,-8.09,-38.45,-0.06,0.41,0.92,3
50,0.5995,1,-0.96,-0.06,-0.27,-0.01,17.95,31.46,8.56,-0.48,0.08,-0.01,4.09,-35.4,11.44,14.8,-0.92,0.06,0.59,3
51,0.6041,0,0.755,-0.13,0.61,0.21,56.39,76.44,14.55,-0.04,0.08,-0.07,4.09,36.77,16.63,-56.46,-0.93,0.02,0.17,3
52,0.6059,6,0.215,-0.23,0.16,0.94,171.64,29.44,13.25,-0.64,-0.29,-0.26,4.09,-40.89,-3.81,-27.77,0.29,0.04,0.77,3
53,0.612,5,0.331,0.35,0.07,-0.87,238.79,41.05,8.61,-0.66,0.36,-0.18,4.09,18.46,73.39,125.43,0.18,-0.09,1.19,3
54,0.614,3,0.44,0.05,0.14,-0.89,245.59,12.13,-11.53,0.21,0.27,-0.08,4.09,-40.28,-48.22,81.33,-0.11,0.17,0.96,3
55,0.6901,4,-0.012,0.22,0.11,-0.97,189.64,24.87,-13.75,0.02,0.01,0.01,4.09,7.17,-22.89,2.9,-0.46,-0.23,0.86,3
56,0.6918,7,0.513,-0.19,-0.02,-0.84,258.74,-19.94,-9.68,-0.02,0.12,0.21,0.0,-59.97,-39.37,12.36,0.55,-0.14,1.14,3
57,0.6955,0,0.759,-0.14,0.62,0.14,27.77,78.76,-9.19,0.11,0.06,-0.03,4.09,36.47,15.72,-46.54,-0.91,-0.16,0.27,3
