0,4,-0.968,0.18,-0.06,-0.16,31.21,10.59,-19.63,0,0,0.01,4.03,0.46,0.15,1.07,-0.18,-0.34,0.94
0.0013,3,-0.194,-0.02,-0.01,0.98,216.47,1.94,-0.7,0.01,0,0.01,4.06,-0.15,-0.15,1.53,-0.04,-0,1.01
0.004,0,0.746,0.01,0.01,-0.67,290.58,1.75,-0.17,0,0,0,4.09,0,-0.15,0.76,-0.03,-0.01,1
0.005,1,-0.783,-0.02,0.01,0.62,297.23,0.64,2.58,-0.01,0,0,4.09,0,0.15,0,-0.01,0.04,1
0.0942,7,0.774,-0.04,0.02,0.63,92.43,4.6,-1.72,0,0,0,0,0,0.31,-0.15,-0.08,-0.03,1
0.0953,5,-0.168,0.03,-0.15,-0.97,175.42,6.56,16.02,0.02,0,0.01,4.09,-0.31,-0.15,-0.46,-0.14,0.27,0.97
0.0982,6,0.797,0.05,0,0.6,88,-3.04,4.39,0,-0,0,4.07,0,0.31,-0.31,0.06,0.07,1
0.0993,2,0.994,0,0.08,0.08,23.13,8.69,0.75,0.01,0,0,4.09,-0.15,-0.31,-0.15,-0.15,0.01,0.99
0.1019,4,-0.968,0.18,-0.06,-0.16,31.22,10.58,-19.63,0.01,-0,0,4.03,-0.61,-0.15,0.31,-0.18,-0.33,0.93
0.103,3,-0.193,-0.01,-0.01,0.98,216.31,1.8,-0.82,0.01,0,0.01,4.06,0,0.76,-0.92,-0.04,-0.01,1
0.1055,0,0.746,0.01,0.01,-0.67,290.62,1.77,-0.21,0,-0,0,4.09,0.46,0,0.31,-0.03,0,1
0.1065,1,-0.783,-0.02,0.01,0.62,297.24,0.64,2.52,-0,-0,0,4.09,0,-0.15,0.15,-0.01,0.04,1
0.1822,7,0.774,-0.04,0.02,0.63,92.45,4.6,-1.69,0,0,0,0,0,-0.15,0.31,-0.08,-0.03,1
0.1834,2,0.994,0,0.07,0.08,22.95,8.51,0.8,-0,0,0,4.09,0.61,-0.61,-0.15,-0.15,0.01,0.99
0.1858,6,0.798,0.05,0,0.6,87.9,-3.04,4.43,0,-0,0,4.07,0,0.31,-0.15,0.05,0.08,1
0.1866,5,-0.168,0.03,-0.15,-0.97,175.41,6.61,15.97,0.01,0,0.02,4.09,-0.76,0.46,0.31,-0.13,0.27,0.97
0.1888,4,-0.968,0.18,-0.06,-0.16,31.21,10.56,-19.59,0.01,-0,0.01,4.03,0.46,0,-0.31,-0.17,-0.33,0.93
0.1897,3,-0.194,-0.01,-0.01,0.98,216.41,1.72,-0.85,0.01,0.01,0.01,4.06,-0.61,0.15,0.76,-0.03,0,1.01
0.2034,0,0.746,0.01,0.01,-0.67,290.63,1.76,-0.22,0,0,0,4.09,0,0.15,0,-0.03,-0,1.01
0.2046,1,-0.783,-0.02,0.01,0.62,297.21,0.62,2.58,-0,0,0,4.09,0,0,-0.31,-0.01,0.04,1
0.2823,7,0.773,-0.04,0.02,0.63,92.55,4.7,-1.64,0.01,0,0,0,0,0.31,-0.15,-0.09,-0.04,1
0.2834,2,0.994,0,0.07,0.08,22.93,8.55,0.9,0.01,0,-0.02,4.09,1.53,-1.98,2.44,-0.14,0.01,0.97
0.2864,6,0.798,0.05,0,0.6,87.88,-3.02,4.34,0,-0,0,4.07,-0.15,0.46,-0.76,0.06,0.07,1
0.2874,5,-0.169,0.03,-0.15,-0.97,175.33,6.59,15.91,0.01,0.03,0.04,4.09,2.9,-0.92,-3.2,-0.15,0.32,0.99
0.2897,4,-0.968,0.18,-0.06,-0.16,31.2,10.47,-19.62,0,0,0,4.03,0.15,-1.37,-0.15,-0.18,-0.33,0.93
0.2905,3,-0.193,-0.01,-0.01,0.98,216.35,1.83,-0.96,0,-0.03,0.01,4.06,-4.58,3.97,0,-0.05,-0.05,1.01
0.3042,0,0.747,0.01,0.01,-0.67,290.65,1.78,-0.21,0,0,0.01,4.09,0.15,0.61,0,-0.03,-0,1.01
0.3052,1,-0.783,-0.02,0.01,0.62,297.22,0.61,2.59,-0,0,0,4.09,0,0.61,-0.15,-0.01,0.05,1
0.4041,7,0.773,-0.04,0.02,0.63,92.63,4.75,-1.72,0.01,-0,0,0,0,0,-0.31,-0.08,-0.04,0.99
0.4052,3,-0.205,-0.01,-0.03,0.98,217.61,2.2,-3.28,-0.01,-0.11,0.06,4.06,-44.71,-4.73,39.37,-0.06,-0.15,1.04
0.4081,6,0.798,0.05,0,0.6,87.82,-2.96,4.31,0,0,0,4.07,-0.15,0.61,-0.46,0.05,0.07,1
0.41,5,-0.179,0.04,-0.17,-0.97,174.28,7.58,18.46,-0.08,0.15,0.26,4.09,79.35,27.77,-39.83,-0.22,0.57,1.14
0.4128,4,-0.967,0.19,-0.06,-0.16,31.46,10.5,-20.2,-0.01,0.12,0.18,4.04,-37.23,0.76,8.24,-0.28,-0.54,1.06
0.4138,1,-0.784,-0.02,0.01,0.62,297.33,0.62,2.56,-0.01,-0,0,4.09,-0.46,1.07,0,-0.02,0.04,1
0.488,0,0.745,0.01,0.01,-0.67,290.45,1.97,-0.15,0.01,0.02,0.05,4.09,-0.46,6.56,-5.19,-0.02,0.01,1.04
0.4891,5,-0.182,0.05,-0.28,-0.94,175.41,11.44,30.92,0.21,0.18,0.42,4.09,181.73,96.13,83.62,-0.58,0.83,1.09
0.4931,7,0.773,-0.04,0.02,0.63,92.57,4.73,-1.77,0.01,0,0,0,0,0.46,0,-0.08,-0.04,1
0.4968,2,0.994,0.07,0.08,0.04,19.11,9.41,7.93,-0.07,0.04,0.04,4.09,60.42,18.46,-27.16,-0.25,0.11,1.01
0.5002,6,0.798,0.05,0,0.6,87.84,-2.82,4.35,0,0,0.01,4.07,-0.15,1.68,-0.31,0.05,0.07,1
0.5012,3,-0.233,-0.01,-0.07,0.97,220.8,3.17,-7.85,-0.01,0.06,-0.05,4.06,-39.52,4.73,10.38,-0.01,-0.1,0.94
0.5114,4,-0.946,0.26,-0.07,-0.18,32.63,12.63,-28.74,0.03,0.18,0.44,4.04,-146.33,24.11,51.88,-0.35,-0.9,1.14
0.5129,1,-0.785,-0.02,0.01,0.62,297.47,0.66,2.56,-0.01,-0.01,-0,4.09,0.15,-0.15,1.68,-0.02,0.04,1
0.588,0,0.742,0.01,0.02,-0.67,289.94,2.72,-0.27,-0.02,-0.03,-0,4.09,-2.29,5.19,-4.88,-0.08,-0.02,0.98
0.5891,2,0.987,0.1,0.12,0.03,18.82,13.74,12.61,-0,0.24,-0.04,4.09,29.3,62.41,47.45,-0.15,-0.01,0.83
0.593,7,0.773,-0.04,0.02,0.63,92.66,4.83,-1.79,0,-0,0,0,-0.31,0.92,0.46,-0.08,-0.04,1
0.5944,5,-0.093,0.07,-0.46,-0.88,188.52,12.53,55.22,0.04,0.19,0.13,4.09,199.74,63.17,25.18,-0.27,0.93,0.43
0.5972,6,0.799,0.04,0,0.6,87.78,-2.69,4.22,0.01,-0.01,0,4.07,-0.15,0.61,1.22,0.05,0.06,1
0.5983,3,-0.245,-0.01,-0.07,0.97,222.35,2.71,-8.05,0.1,0.2,-0.04,4.06,27.92,-1.98,3.05,-0.04,0.09,0.98
0.6069,4,-0.869,0.42,-0.07,-0.25,37.43,19.6,-47.63,0.09,-0.17,0.34,4.04,-226.9,24.72,48.98,-0.32,-0.72,0.94
0.6083,1,-0.787,-0.02,0.01,0.62,297.83,0.74,2.53,-0.01,-0.03,-0.01,4.09,0.92,-0.61,4.58,-0.04,0.04,0.99
0.683,0,0.741,0.02,0.03,-0.67,289.7,3.33,-0.61,-0.03,-0.03,-0,4.09,-1.83,3.05,0.76,-0.08,-0.05,0.99
0.6841,2,0.98,0.12,0.15,0.05,21.9,16.67,14.69,0.06,0.02,-0.1,4.09,-23.19,17.7,-17.55,-0.22,0.17,0.83
0.6867,7,0.771,-0.04,0.02,0.63,92.91,5.04,-1.81,0.02,-0.02,0.01,0,-0.76,2.9,4.27,-0.06,-0.04,1
0.6876,5,-0.113,0.09,-0.58,-0.8,189.79,16.46,71.25,-0.09,0.04,-0.29,4.09,113.98,7.93,-36.93,-0.1,0.7,0.18
0.6898,6,0.798,0.04,0,0.6,87.98,-2.65,4.15,0,-0.01,0,4.07,0,1.83,2.9,0.06,0.07,1
0.6906,3,-0.22,-0.03,-0.02,0.98,219.46,3.23,-1.19,0.03,0.03,0.09,4.06,102.54,14.95,-29.6,-0.07,0.02,1.09
0.7096,4,-0.789,0.58,-0.02,-0.19,31.14,14.93,-70.54,-0.31,0.04,-0.46,4.04,-200.35,42.72,-149.99,-0.43,-0.39,0.18
0.7115,1,-0.79,-0.02,0.01,0.61,298.42,0.82,2.64,-0.01,-0.01,0.02,4.09,0.61,2.44,6.56,-0.02,0.04,1.02
0.7851,0,0.744,0.02,0.03,-0.67,290.27,3.82,-0.97,0.02,0.01,-0.02,4.09,0,6.71,13.58,-0.06,0.01,0.97
0.7865,2,0.983,0.07,0.17,0.04,20,18.7,8.57,0.04,0.02,0.02,4.09,-92.16,7.17,-30.52,-0.29,0.12,0.97
0.7903,7,0.769,-0.04,0.03,0.64,93.32,5.26,-1.84,0.01,-0.02,0.01,0,-0.61,5.19,3.81,-0.07,-0.04,1
0.7923,5,-0.14,0.1,-0.63,-0.76,188.93,19.29,78.74,-0.07,-0.02,-0.3,4.09,31.74,-24.11,-5.49,-0.15,0.67,0.14
0.7991,6,0.796,0.04,0,0.6,88.4,-2.56,4.17,0,-0.04,-0,4.07,0,1.37,3.97,0.08,0.07,1
0.8006,3,-0.207,-0.06,0.07,0.97,218.35,4.61,9.17,0.02,0.1,0.02,4.06,97.2,6.87,-15.56,-0.07,0.27,0.99
0.8851,4,-0.719,0.69,0.04,-0.08,23.35,2.98,-87.32,-0.12,0.16,-0.17,4.04,-125.12,70.95,-74.77,-0.18,-0.82,-0.12
0.8863,1,-0.792,-0.03,0.01,0.61,298.93,1.26,2.8,0.02,-0.03,-0,4.09,0.15,3.51,1.22,-0.04,0.07,0.99
0.8897,0,0.755,0.02,0.03,-0.66,292.11,4.54,-0.45,0.04,-0.02,0.04,4.09,3.05,9.77,13.12,-0.09,0.04,1.03
0.8908,2,0.986,-0.03,0.17,0.02,15.46,19.1,-3.52,-0,0.21,0.09,4.09,-111.08,0.15,-29.45,-0.37,-0.29,1
0.8958,7,0.766,-0.04,0.03,0.64,93.78,5.63,-1.89,-0.01,-0.01,-0,0,-0.31,4.73,3.66,-0.1,-0.02,0.99
0.8972,5,-0.121,0.05,-0.64,-0.76,186.68,12.97,78.84,-0.14,-0.03,-0.03,4.09,-25.63,-47.3,17.85,-0.05,0.89,0.21
0.9009,6,0.792,0.04,0,0.61,89.03,-2.55,4.18,-0.01,-0.01,0.02,4.07,-0.15,3.66,5.34,0.05,0.09,1.01
0.902,3,-0.178,-0.08,0.14,0.97,215.77,5.77,17.73,-0.02,-0.01,0.07,4.06,79.35,4.73,-37.38,-0.09,0.32,1.02
0.949,4,-0.677,0.73,-0.03,-0.04,14.83,6.09,-94.65,-0.08,0.14,-0.44,4.04,21.51,99.03,140.69,-0.1,-0.56,-0.18
0.9502,1,-0.79,-0.03,0,0.61,298.57,1.53,2.87,0.03,0.01,0,4.09,-0.61,1.98,-11.6,-0.01,0.07,1.01
0.985,0,0.756,0.03,0.04,-0.65,292.53,5.78,0.08,0.02,-0.01,0.04,4.09,2.44,14.95,-2.14,-0.12,0.01,1.03
0.9864,5,-0.141,0.02,-0.61,-0.78,182.32,11.45,74.32,0.02,-0.3,-0.08,4.09,-49.29,-43.49,-11.9,-0.16,0.77,0.54
0.9898,7,0.768,-0.05,0.03,0.64,93.44,6.44,-1.76,-0.01,0.04,-0.01,0,0.61,7.17,-7.63,-0.15,-0.03,0.98
0.9917,2,0.979,-0.1,0.17,0.06,18.8,19.8,-11.35,0.02,-0.18,0.07,4.09,-53.86,1.37,72.78,-0.32,0.01,1.02
0.9963,6,0.792,0.04,0.01,0.61,89.11,-2.09,4.22,-0.02,-0.01,0.01,4.07,-1.07,6.1,-5.04,0.04,0.1,1
0.9983,3,-0.137,-0.1,0.19,0.97,211.77,7.87,23.54,-0.07,-0.13,-0.06,4.06,34.94,-2.29,-74.16,-0.09,0.22,0.9
1.0133,4,-0.722,0.66,-0.18,-0.08,6.03,21.56,-86.62,0.31,-0.2,0.19,4.04,157.32,28.53,174.1,-0.08,-1.07,0.28
1.0149,1,-0.784,-0.03,0,0.62,297.47,1.71,2.72,-0.01,0.04,0.02,4.09,0.15,6.71,-7.02,0,0.03,1.03
1.106,0,0.754,0.05,0.05,-0.65,292.19,7.57,0.36,-0.03,0.06,0.02,4.09,7.02,20.14,-0.31,-0.08,-0.03,1.01
