0,3,-0.663,-0.06,-0.15,-0.73,110.59,6.86,17.74,0.09,0.07,0.04,4.09,3.66,-8.54,13.12,-0.21,0.23,0.99
0.002976,6,-0.871,0.06,0.06,0.48,316.16,-9.2,-2.87,0.02,0.11,-0,4,-7.63,4.12,-18.46,0.27,-0.09,0.97
0.049544,0,0.039,0,0.01,1,189.55,-0.01,1.5,0,0.04,0.02,4.02,-0.46,1.37,6.71,-0.01,0.07,1.02
0.052584,4,0.143,-0.04,0.03,0.99,177.72,4.55,2.73,0,0.07,0.06,3.98,0.31,-7.78,-22.58,-0.11,0.1,1.05
0.10578,5,0.169,-0.9,-0.36,0.18,60.8,11.15,-153.81,0.09,-0.01,0,3.98,9,2.59,16.78,-0.14,-0.36,-0.92
0.10855,7,-0.523,0,0.06,-0.85,131,-3.62,-6.16,0.16,0.06,0.04,3.95,-15.26,0.46,43.64,-0.05,-0.19,0.97
0.11553,3,-0.655,-0.05,-0.16,-0.74,111.95,7.45,17.9,-0.05,0.04,0.03,4.09,-4.88,9.31,-4.12,-0.17,0.36,0.95
0.11852,2,-0.653,0.06,-0.12,0.75,276.03,3.33,-14.94,0.09,0.12,-0.01,4.09,-13.89,8.7,-44.4,0.04,-0.16,0.98
0.15822,0,0.035,-0,0.01,1,190.02,0.25,1.67,0.01,0.04,-0.01,4.02,-0.15,0.61,5.04,-0.01,0.07,0.99
0.16102,6,-0.869,0.07,0.06,0.49,315.69,-9.25,-3.55,0.01,0.11,0.01,4,1.37,7.78,8.39,0.25,-0.09,0.97
0.19131,5,0.167,-0.9,-0.35,0.18,59.61,11.58,-154.19,0.06,0.06,-0.02,3.98,-4.73,-3.05,-11.6,-0.19,-0.35,-0.91
0.19408,4,0.15,-0.03,0.03,0.99,176.91,4.16,2.76,0.01,0.1,-0.02,3.98,-7.78,-3.2,4.58,-0.12,0.16,0.95
0.20105,3,-0.658,-0.05,-0.16,-0.73,111.57,7.97,17.84,0.04,0.01,-0.01,4.09,2.44,0.31,8.54,-0.16,0.27,0.95
0.20398,7,-0.519,0.01,0.09,-0.85,131.61,-4.5,-9.56,-0.09,0.08,-0.06,3.95,-19.38,-1.83,-20.6,0.04,0,0.94
0.26519,0,0.031,-0,0.02,1,190.46,0.17,1.85,-0,0.02,0.01,4.02,0.46,-0.76,6.26,-0,0.06,1.01
0.26845,2,-0.617,0.06,-0.13,0.77,270.71,3.31,-16,-0.12,0.06,0,4.09,-2.75,20.45,-26.25,0.03,-0.37,0.94
0.29052,5,0.163,-0.9,-0.36,0.18,60.66,11.56,-154.49,0.05,0.01,0,3.98,-0.15,-2.59,-5.34,-0.18,-0.39,-0.91
0.29347,6,-0.869,0.06,0.05,0.49,315.54,-8.21,-3.38,0.02,-0.06,0,4,0.31,17.24,-10.83,0.08,-0.01,1.01
0.30096,3,-0.653,-0.05,-0.16,-0.74,112.23,7.88,17.89,-0,0.04,0.03,4.09,-0.31,2.9,5.95,-0.17,0.32,0.96
0.30414,4,0.149,-0.03,0.03,0.99,177.03,3.83,2.54,0.17,0.04,0.04,3.98,-5.65,-2.14,3.97,-0.25,0.03,1
0.37294,0,0.028,0,0.02,1,190.82,0.06,2.08,0,0.03,0.01,4.02,1.37,0,2.29,-0.01,0.07,1.01
0.37573,7,-0.5,-0.01,0.11,-0.86,134.3,-6.77,-10.45,-0.2,0.51,0.02,3.95,-10.83,-5.65,0.61,-0.25,0.26,1.12
0.39248,5,0.16,-0.9,-0.36,0.18,60.72,11.76,-154.73,0.05,0.02,-0.02,3.98,-2.9,-0.61,-3.81,-0.19,-0.37,-0.89
0.39537,2,-0.611,0.06,-0.13,0.78,269.8,3.77,-16.16,0.03,0.02,0.05,4.09,0.61,1.07,-4.43,-0.07,-0.25,1.03
0.40333,3,-0.651,-0.05,-0.16,-0.74,112.59,8.04,18.04,-0.03,0.03,0.01,4.09,-0.15,1.98,0.15,-0.17,0.34,0.93
0.40625,6,-0.865,0.06,0.03,0.5,314.54,-6.26,-3.83,-0.02,-0.23,0.07,4,-11.9,17.55,-25.63,-0.1,0.02,1.09
0.47025,0,0.029,-0,0.02,1,190.76,0.19,2.31,0,0.02,0,4.02,0.61,1.22,-0.76,-0,0.06,1
0.47382,4,0.154,-0.03,0.02,0.99,176.36,4.2,2.25,0.14,0.03,0.04,3.98,-0.46,12.66,-18.01,-0.19,0.04,0.99
0.49307,5,0.16,-0.9,-0.36,0.18,60.48,11.74,-154.86,0.04,0.02,-0.01,3.98,1.37,1.98,5.95,-0.19,-0.37,-0.9
0.49592,7,-0.527,-0.02,0.11,-0.84,130.74,-8.67,-9.77,-0.03,-0.13,-0.07,3.95,3.2,-6.41,-19.53,0.25,-0.18,0.92
0.50366,3,-0.654,-0.05,-0.17,-0.74,112.12,8.41,18.05,0.01,0,0,4.09,-0.15,1.07,-3.36,-0.15,0.29,0.95
0.50659,2,-0.597,0.06,-0.13,0.79,267.64,3.65,-15.6,-0.05,-0.18,-0.07,4.09,12.97,10.53,-31.59,-0.23,-0.38,0.86
0.57039,0,0.031,-0,0.02,1,190.54,0.32,2.39,-0.03,-0,0.02,4.02,0.76,3.97,-1.83,0.03,0.04,1.03
0.5732,6,-0.844,0.07,-0,0.53,309.89,-4.37,-7.15,-0.28,0.05,-0,4,-39.37,13.43,-25.63,-0.02,-0.39,0.97
0.59462,5,0.161,-0.91,-0.35,0.18,59,12.57,-154.63,-0.16,-0.06,0.38,3.98,31.28,-12.82,59.2,-0.39,-0.71,-1.19
0.59749,4,0.176,-0.04,0.02,0.98,173.78,5.01,0.94,0.04,-0.29,-0.04,3.98,-2.14,-1.07,-27.16,-0.02,-0.27,0.96
0.60539,3,-0.656,-0.04,-0.17,-0.73,111.91,8.99,17.79,0.26,0.04,0.19,4.09,-14.19,27.77,-3.2,-0.28,0.09,1.2
0.60831,7,-0.549,-0.03,0.11,-0.83,127.69,-9.61,-9.04,-0.04,-0.07,0.01,3.95,5.19,-7.93,-21.97,0.24,-0.16,0.99
0.66956,0,0.031,-0.01,0.02,1,190.53,0.93,2.61,-0.01,0.02,-0,4.02,1.68,4.43,-11.29,-0.02,0.05,0.98
0.6724,2,-0.597,0.05,-0.12,0.79,267.55,4.03,-14.54,-0.05,-0.15,0.09,4.09,12.36,-12.21,8.85,-0.2,-0.34,1
0.69704,5,0.261,-0.86,-0.34,0.27,63.05,16.75,-138.65,0.21,0.05,1.18,3.98,324.1,-112.46,-75.68,-0.42,-1.24,-1.6
0.69996,6,-0.835,0.09,-0.02,0.54,308.22,-3.15,-9.77,0.34,-0.34,-0.11,4,-2.59,8.24,-13.43,-0.13,0.32,0.94
0.70771,3,-0.59,0.03,-0.18,-0.79,122.26,14.88,14.65,-0.21,-0.06,0.22,4.09,-66.68,137.02,148.16,-0.19,0.54,1.12
0.71062,4,0.181,-0.04,0,0.98,173.21,4.12,-0.25,0.03,-0.15,0.03,3.98,-5.04,-2.59,4.27,-0.05,-0.16,1.02
0.77327,0,0.039,-0.01,0.02,1,189.58,1.74,2.76,0.04,-0.06,0.09,4.02,5.04,18.16,-6.41,-0.07,-0.03,1.07
0.77607,7,-0.549,-0.03,0.11,-0.83,127.72,-10.32,-9.04,0.05,-0.08,0.01,3.95,-7.93,0,5.8,0.24,-0.2,0.96
0.79772,5,0.428,-0.74,-0.25,0.45,72.09,27.6,-104.55,-0.32,0.15,-0.3,3.99,184.63,-91.4,348.66,-0.54,0.06,-0.03
0.8006,2,-0.586,0.05,-0.12,0.8,266.03,3.64,-14.5,-0.22,-0.12,-0.01,4.09,-3.05,5.34,-26.7,-0.11,-0.5,0.89
0.80915,3,-0.528,0.1,-0.22,-0.81,131.42,23.88,16.22,-0.67,0.01,-0.35,4.09,48.83,28.38,-53.25,0.02,0.73,0.51
0.81213,6,-0.829,0.07,-0.02,0.56,306.53,-2.43,-7.71,0.2,0.01,0.04,4,37.99,-16.94,-4.27,0.14,-0.21,1.05
0.85741,0,0.041,-0.03,0.03,1,189.5,4,2.84,0.08,-0.01,-0.02,4.02,3.51,22.58,-6.71,-0.15,0.04,0.96
0.86027,4,0.177,-0.03,-0,0.98,173.61,3.75,-0.77,0.12,-0,0.07,3.98,7.32,5.49,-2.59,-0.19,-0.05,1.06
0.90892,5,0.361,-0.7,-0.15,0.59,82.67,46.91,-92.69,-0.42,0.2,-0.83,3.99,-65.92,-104.68,-32.35,-0.32,0.09,0.32
0.91173,7,-0.558,-0.03,0.12,-0.82,126.51,-10.64,-10.1,-0.01,-0.03,-0.01,3.95,-15.26,10.07,-6.87,0.19,-0.16,0.94
0.9191,3,-0.586,0.04,-0.27,-0.76,123.65,21.94,23.79,0.02,-0.3,-0.14,4.09,167.54,-87.28,3.66,-0.06,0.29,0.89
0.92229,2,-0.596,0.06,-0.13,0.79,267.56,3.48,-15.48,-0.01,-0.06,0.01,4.09,-2.44,-10.99,50.81,-0.12,-0.27,0.95
0.96312,0,0.044,-0.06,0.03,1,189.16,7.16,3.12,0.03,0.03,-0,4.02,-1.83,25.33,-7.32,-0.14,0.07,0.98
0.96593,6,-0.816,0.05,0,0.57,303.92,-4.04,-4.8,-0.02,-0.15,0.06,4,38.15,-2.29,-28.99,-0.15,-0.08,1.1
1.0158,5,0.265,-0.73,-0.2,0.6,85.63,50.19,-102.66,0.58,-0.11,-0.11,3.99,-145.87,56,56.76,-0.53,-0.55,-0.73
1.0187,4,0.186,-0.04,0.01,0.98,172.58,4.92,-0.03,0.1,-0.04,-0.09,3.98,8.85,8.39,-2.59,-0.14,-0.06,0.91
1.026,3,-0.543,-0.12,-0.34,-0.76,126.87,10.68,40.93,0.13,0.04,0.35,4.09,94.15,-80.57,101.93,-0.38,0.73,1.06
