ED,ECU,FCU,FD,APL,Force
47.16,15.81,12.8,8.681,19.26,1.66742688410115
47.13,15.92,12.9,8.667,19.24,1.67181902459739
47.24,15.92,12.88,8.667,19.04,1.67095320888979
47.55,15.9,12.78,8.646,18.88,1.66586201536064
47.82,15.98,12.74,8.589,18.91,1.67856822543735
47.7,16.05,12.95,8.533,18.94,1.70135659124188
47.4,16.04,13.24,8.526,18.8,1.70412898261544
47.09,16.03,13.42,8.519,18.68,1.69496158195957
46.93,16.06,13.51,8.519,18.85,1.70132924470402
47.01,16.07,13.36,8.526,18.86,1.71576018539065
47.51,16.04,13.14,8.511,19.32,1.71962608496462
47.74,15.99,13.04,8.462,19.6,1.7211973464112
47.82,16.04,12.99,8.42,19.67,1.73271975224306
47.93,16.25,13.01,8.448,19.76,1.74289629718563
48.13,16.46,13.1,8.462,19.72,1.74104371023722
48.44,16.56,13.09,8.413,19.63,1.7473330768338
49.01,16.71,13,8.349,19.54,1.77437473509923
49.47,16.82,12.83,8.328,19.41,1.79118584397116
49.86,16.88,12.57,8.293,19.27,1.78767860644919
50.28,17.26,12.36,8.271,19.1,1.79604289966839
50.59,17.58,12.33,8.293,19.04,1.81127821337613
50.63,17.71,12.44,8.377,19.05,1.80984592590623
50.55,17.77,12.49,8.448,19.04,1.8132236206542
50.51,17.74,12.56,8.427,19.02,1.83148265117309
50.55,17.66,12.69,8.391,19.11,1.84383009865924
50.51,17.59,12.75,8.391,19.01,1.85776026172943
50.4,17.55,12.77,8.377,18.85,1.88160586317876
50.28,17.49,12.79,8.413,18.74,1.89606260381822
50.09,17.33,12.82,8.497,18.8,1.9032759530008
50.09,17.18,12.8,8.561,18.86,1.92165671087748
50.44,17.17,12.82,8.61,18.88,1.94316148931865
50.98,17.16,12.82,8.674,18.88,1.95125872617093
51.63,17.13,12.83,8.758,18.82,1.95126941947246
52.4,17.35,12.85,8.829,18.98,1.96027176952388
53.44,17.54,12.73,8.85,19.1,1.97883567379762
54.56,17.68,12.56,8.857,19.2,1.99140990938037
55.29,17.77,12.43,8.85,19.41,2.00063990732136
55.63,17.89,12.39,8.843,19.54,2.02082668167958
56.02,18.1,12.39,8.815,19.58,2.04158224872234
56.75,18.26,12.32,8.808,19.73,2.05282599389172
57.29,18.43,12.31,8.815,19.92,2.06764947581905
57.25,18.73,12.33,8.787,19.98,2.08143527158678
57.64,19.11,12.33,8.73,19.98,2.08012833359056
58.21,19.07,12.33,8.702,19.88,2.08211483560317
58.41,19.57,12.33,8.688,19.94,2.10179101573226
57.94,20.12,12.34,8.638,20.13,2.12211183750157
57.37,20.44,12.36,8.575,20.25,2.13575308811466
57.1,20.84,12.32,8.547,20.19,2.15169555055403
56.91,21.41,12.23,8.54,20.08,2.16577678032421
56.33,21.87,12.25,8.54,20.05,2.16992197624754
55.63,22.14,12.34,8.554,20.16,2.17145165059136
55.17,22.28,12.39,8.54,20.32,2.18093163715512
55.21,22.26,12.68,8.561,20.41,2.1994516855588
54.48,22.17,13.27,8.582,20.48,2.22182302768713
53.32,22.15,13.99,8.688,20.54,2.23679636032673
52.25,22.16,14.57,8.822,20.66,2.23876999854475
51.36,22.13,14.97,8.97,20.85,2.24157274255378
50.51,22.05,15.01,9.111,20.94,2.25370468200134
49.82,21.9,15.03,9.189,20.92,2.26129369353839
49.28,21.72,15.02,9.253,20.95,2.26148492712898
48.94,21.59,15.03,9.245,20.95,2.27562066749376
48.78,21.6,15.22,9.274,20.92,2.30266255568385
48.74,21.61,15.65,9.337,21.08,2.31135846589478
48.78,21.54,16.15,9.365,21.42,2.30576496546083
49.13,21.35,16.48,9.429,21.62,2.31759302705075
49.74,21.18,16.6,9.514,21.63,2.33153626221008
50.36,21.1,16.64,9.563,21.82,2.32815028655222
50.82,21.06,16.65,9.598,22.23,2.33544464234881
51.28,20.99,16.67,9.57,22.44,2.35164597874867
51.78,20.91,16.7,9.457,22.66,2.34983792285264
52.13,21.03,16.73,9.387,22.82,2.35456840510261
52.48,21.21,16.74,9.337,22.72,2.38209851701867
52.67,21.31,16.79,9.26,22.73,2.39872366205205
52.71,21.29,16.85,9.203,22.63,2.39738284552008
52.98,21.21,16.89,9.196,22.6,2.40171268705141
52.98,21.14,16.84,9.154,22.51,2.41376040324074
53.52,21.14,16.77,9.062,22.16,2.42218938883709
54.36,21.11,16.7,8.97,21.79,2.42140134350332
55.37,21.02,16.68,8.914,21.82,2.4173866201913
56.33,20.93,16.69,8.857,21.56,2.42409979342164
56.94,20.89,16.7,8.857,21.17,2.44196191832487
57.02,20.9,16.72,8.864,20.94,2.46124055636458
57.1,21.02,16.7,8.836,20.75,2.47390666455783
57.94,21.25,16.74,8.758,20.6,2.47133329748816
59.37,21.53,16.78,8.751,20.61,2.46526083671093
61.03,21.77,16.79,8.794,20.69,2.47739320567484
62.57,21.99,16.8,8.787,20.53,2.49166583580196
63.84,22.04,16.9,8.773,20.29,2.4892083034778
64.84,22.14,17.03,8.801,20.14,2.49362326148327
65.3,22.28,17.06,8.78,20.32,2.51189701893392
65.41,22.43,17.04,8.638,20.54,2.51416440212086
65.18,22.58,17.05,8.568,20.48,2.50407216382308
64.64,22.61,17.06,8.596,20.29,2.51194997278887
64.18,22.55,17.06,8.66,19.97,2.52714200727919
64.03,22.5,17.11,8.709,19.73,2.52716021654302
63.87,22.48,17.21,8.744,19.57,2.53191358798936
63.72,22.45,17.32,8.794,19.55,2.55192198137207
63.8,22.44,17.35,8.864,19.72,2.56093945873087
64.45,22.47,17.32,8.963,20.05,2.56171269592947
65.76,22.5,17.31,9.041,20.39,2.57329071775188
66.76,22.53,17.32,9.083,20.6,2.58099659800479
66.61,22.5,17.36,9.076,20.55,2.58169621037798
65.8,22.55,17.43,9.069,20.66,2.59256760222301
65.22,22.53,17.52,9.069,20.78,2.60194731188058
64.84,22.57,17.61,9.041,20.97,2.60165761547372
65.03,22.71,17.58,8.956,20.98,2.61537072793068
65.76,22.96,17.57,8.9,20.66,2.64262226530711
66.34,23.26,17.58,8.886,20.64,2.65154727700989
66.38,23.43,17.61,8.935,20.64,2.64603244113614
66.26,23.57,17.57,9.005,20.26,2.65688666216393
66.03,23.53,17.51,9.055,19.98,2.67179334034738
65.61,23.74,17.46,9.118,20.23,2.66943044569613
65.49,24.17,17.37,9.21,20.19,2.67292404419264
65.72,24.42,17.26,9.309,20.07,2.69215652323106
65.84,24.38,17.12,9.323,19.83,2.71008854469913
66.34,24.46,16.98,9.351,19.44,2.72880985011642
66.45,24.52,16.84,9.436,19.08,2.74178448860255
66.07,24.56,16.79,9.485,18.98,2.73885402684956
65.38,24.62,16.75,9.598,19.08,2.74358512105728
64.88,24.74,16.77,9.775,19.29,2.76212822211254
65.3,25.02,16.78,9.965,19.36,2.77376336595671
66.18,25.34,16.79,10.16,19.41,2.78731607090126
66.95,25.43,16.91,10.25,19.45,2.81234221444238
67.69,25.66,17.14,10.25,19.51,2.82765054308924
