ED,ECU,FCU,FD,APL,Force
29.18,5.151,10.5,11,20.33,0.989783685694242
29.22,5.108,10.48,10.96,20.11,0.989753458767183
29.45,5.076,10.51,10.91,20.01,0.990631190405211
29.88,5.098,10.6,10.86,20.02,0.989783877379405
29.92,5.098,10.66,10.85,20.23,0.989753288510285
29.57,5.066,10.67,10.88,20.33,0.990630749823248
29.3,5.034,10.65,10.9,20.29,0.989784069191072
29.22,5.034,10.57,10.9,20.3,0.989753118381933
29.18,5.002,10.54,10.91,20.35,0.990630309295332
29.15,5.023,10.5,10.93,20.51,0.989784261129233
29.15,5.002,10.48,10.9,20.57,0.989752948382135
29.03,4.96,10.52,10.81,20.66,0.990630662042052
29.11,4.949,10.67,10.69,20.85,0.989827064617497
29.11,4.991,10.83,10.61,20.86,0.989705528740716
29.07,5.002,10.96,10.53,20.67,0.990633596008009
29.53,4.991,11.08,10.45,20.45,0.989957577161192
30.15,5.002,11.16,10.26,20.25,0.989536787292841
30.69,5.013,11.18,9.965,20.2,0.99064194002579
31.19,5.023,11.14,9.619,20.14,0.990242977221665
31.34,5.034,11.12,9.365,19.98,0.989117185667584
31.3,5.087,11.11,9.196,19.66,0.990663110343879
31.22,5.119,11.08,9.125,19.24,0.990949535280395
31.49,5.108,11.03,9.125,18.89,0.988097941509588
32.15,5.076,11.03,9.076,18.6,0.990722766467615
33.03,5.066,11.04,8.991,18.32,0.993406829565283
33.46,4.991,11.06,8.907,18.2,0.981936994489231
33.42,4.917,11,8.815,17.92,0.970541875979464
33.65,4.928,10.93,8.646,17.46,0.970910374377391
33.96,4.938,10.88,8.413,17.2,0.964003612675446
34.19,4.97,10.86,8.243,17.11,0.950442826887561
34.23,5.055,10.83,8.137,17.21,0.948311801925759
34.07,5.055,10.87,8.046,17.6,0.949652822416324
34.11,5.076,10.88,8.01,17.99,0.950696700116803
34.3,5.108,10.87,8.053,18.15,0.96261563355793
34.46,5.14,10.88,8.095,18.35,0.973587806858745
34.27,5.225,10.83,8.137,18.68,0.970499593926866
33.84,5.214,10.69,8.152,18.71,0.967577371949472
33.46,5.172,10.45,8.116,19.13,0.971923219197242
33.03,5.183,10.2,8.081,19.73,0.970511242867361
32.69,5.236,9.992,8.032,20.16,0.96659376688761
32.5,5.289,9.856,7.975,20.42,0.976578875964411
32.46,5.289,9.732,7.954,20.53,0.990775218683978
32.57,5.268,9.72,7.989,20.61,0.991562204878118
32.65,5.278,9.695,8.053,20.72,0.988570823364542
32.65,5.299,9.609,8.123,20.76,0.990662657383333
32.76,5.352,9.609,8.152,20.73,0.990401770750479
32.96,5.384,9.633,8.137,20.7,0.989297950013433
33.19,5.395,9.621,8.123,20.76,0.990641615460192
33.53,5.342,9.609,8.137,20.91,0.99006215324663
33.96,5.363,9.646,8.152,21.03,0.98955684618821
34.27,5.395,9.72,8.152,21.08,0.990631254713462
34.42,5.416,9.794,8.109,21.08,0.989890679734958
