ED,ECU,FCU,FD,APL,Force
108.9,39.82,6.74,19.02,19.21,0.450888276038294
108.8,39.2,6.74,19.01,19.21,0.448098545070118
108.8,39.03,6.74,18.95,19.21,0.450441276136994
108.8,39.03,6.645,18.94,19.23,0.463633891405644
108.8,38.99,6.581,18.94,19.27,0.473068639207399
109.2,38.86,6.597,18.9,19.29,0.470198743099067
109.9,38.78,6.661,18.83,19.27,0.468068731826133
110.6,38.78,6.724,18.78,19.27,0.471753909277246
110.5,38.56,6.708,18.77,19.25,0.470199080463198
113.2,38.67,6.708,18.78,19.25,0.466920057956459
116.5,38.9,6.724,18.8,19.35,0.476501697640205
116.7,38.94,6.724,18.76,19.61,0.490480830132735
116.7,38.18,6.724,18.67,19.86,0.491976870126366
116.6,37.18,6.708,18.58,19.96,0.488257355544172
116.8,37.29,6.692,18.51,19.96,0.49037415697866
117.1,36.24,6.661,18.52,19.94,0.491227904154234
117.2,36.26,6.629,18.53,19.94,0.488374799210121
117.2,38.39,6.676,18.51,19.94,0.490391031054044
117.2,40.22,6.724,18.48,19.96,0.492080391484708
117.4,40.94,6.613,18.42,19.98,0.48653853520805
117.7,41.07,6.406,18.32,19.96,0.490590522617682
118.2,41.24,6.359,18.19,19.98,0.511181573128138
118.3,41.52,6.359,18.1,20.03,0.523843974126375
118.3,41.43,6.359,18.06,20.05,0.520216738703483
118.3,42.44,6.359,17.99,20.05,0.518401551969729
118.1,45.69,6.359,17.91,20.05,0.520969825629039
118,48.54,6.327,17.91,20.07,0.520291579675037
118.8,49.76,6.231,17.96,20.07,0.519458360689978
119.1,50.07,6.2,18.05,20.07,0.520083907577928
119.1,50.14,6.2,17.93,20.07,0.520327405798902
119.3,50.33,6.2,17.81,20.11,0.520128937547605
119,50.65,6.215,17.86,20.24,0.519369603941105
118.1,50.91,6.279,17.89,20.39,0.520366077151403
118.2,51.07,6.327,17.92,20.66,0.521094835415394
118,51.16,6.374,17.98,20.99,0.517802190201238
117.2,51.27,6.406,17.99,21.27,0.520520760372273
116.5,51.33,6.406,17.99,21.48,0.53408155309053
116.3,51.31,6.422,17.99,21.61,0.54246239533018
116.4,51.29,6.454,17.98,21.67,0.540264215534754
113.5,51.29,6.486,17.88,21.67,0.539027001787574
110.1,51.37,6.549,17.75,21.56,0.540378876682683
109.8,51.39,6.661,17.7,21.71,0.540325960912194
110,51.39,6.676,17.68,22.34,0.539910167993392
109.9,51.39,6.629,17.68,23.06,0.539548516892152
110.1,51.39,6.597,17.68,23.56,0.540368388394161
111,51.39,6.565,17.68,23.84,0.540868080353098
111.6,51.29,6.549,17.7,24,0.538064263937726
