ED,ECU,FCU,FD,APL,Force
12.4,4.79,9.844,12.77,20.26,1.12960322895509
12.4,4.79,9.794,12.75,20.02,1.12984520452128
12.4,4.8,9.794,12.72,19.75,1.1306964902138
12.36,4.8,9.844,12.69,19.38,1.12971797450864
12.4,4.8,9.819,12.65,19.02,1.12975409792185
12.67,4.8,9.831,12.62,18.71,1.13069933027196
12.86,4.853,9.819,12.6,18.52,1.12976269362068
12.82,4.938,9.819,12.6,18.46,1.12971029052196
12.94,5.055,9.831,12.62,18.48,1.13069858814686
13.17,5.151,9.856,12.63,18.32,1.12976302751432
13.4,5.204,9.831,12.63,18.01,1.1297100117368
13.51,5.225,9.844,12.6,17.73,1.13069784616242
13.48,5.257,9.844,12.61,17.45,1.12976336172432
13.55,5.278,9.782,12.68,17.11,1.12970973327578
13.78,5.246,9.708,12.75,16.76,1.13069710431882
14.09,5.321,9.67,12.78,16.46,1.12976369625065
14.36,5.406,9.695,12.77,16.26,1.12970945513896
14.44,5.437,9.72,12.68,16.09,1.13069636261622
14.48,5.437,9.708,12.51,15.95,1.12976403109326
14.44,5.459,9.72,12.39,15.9,1.12970917732636
14.36,5.501,9.745,12.32,15.95,1.13069562105479
14.28,5.522,9.732,12.3,16.03,1.12976436625208
14.32,5.586,9.609,12.37,16.09,1.12970889983804
14.28,5.692,9.41,12.48,16.15,1.1306948796347
14.13,5.724,9.287,12.54,16.23,1.12976470172708
14.05,5.618,9.2,12.55,16.27,1.12970862267402
13.98,5.533,9.15,12.48,16.3,1.13069413835612
13.94,5.533,9.2,12.41,16.34,1.1297650375182
13.86,5.544,9.237,12.39,16.43,1.12970834583436
13.75,5.554,9.2,12.44,16.46,1.13069339721922
13.71,5.586,9.175,12.51,16.46,1.12976537362539
13.71,5.629,9.188,12.54,16.42,1.12970806931909
13.71,5.629,9.299,12.53,16.37,1.13069265622417
13.67,5.682,9.336,12.48,16.34,1.1297657100486
13.63,5.745,9.212,12.4,16.27,1.12967582681028
13.67,5.841,8.977,12.32,16.23,1.13069431818719
13.71,6.096,8.804,12.22,16.23,1.12981987084837
13.75,6.489,8.804,12.17,16.28,1.12959604236774
13.82,6.892,8.89,12.11,16.33,1.13070016087773
13.94,7.2,8.915,12.04,16.39,1.12995231432659
14.01,7.328,8.952,12.05,16.51,1.12941266849722
13.98,7.413,8.989,12.04,16.62,1.13071287949953
13.98,7.455,9.027,12.04,16.71,1.13020009583878
14.01,7.636,8.977,12.05,16.71,1.12904942186298
13.98,8.22,8.866,12.12,16.83,1.13074367237996
13.86,8.783,8.717,12.2,16.71,1.13090281579519
13.78,9.165,8.63,12.24,16.51,1.12775807779942
13.78,9.431,8.68,12.27,16.37,1.13092554699406
13.75,9.59,8.804,12.28,16.31,1.14367106474458
13.71,9.675,8.816,12.26,16.48,1.1528608576296
13.63,9.739,8.717,12.27,16.65,1.15055864333415
13.59,9.824,8.667,12.36,16.79,1.14795539829725
13.55,9.93,8.667,12.46,16.98,1.15163979261079
