ED,ECU,FCU,FD,APL,Force
91.6,197.8,122.8,20.85,76.15,0.181978912143649
91.71,197.8,122.8,20.85,76.76,0.171420557919117
91.71,197.8,122.8,20.82,78.09,0.149660592063294
91.75,198,122.9,20.79,79.33,0.146423268230424
91.83,198.2,124.5,20.92,80.4,0.1524457743833
91.87,198.2,126.3,21.07,81.43,0.14997236427494
91.91,198.3,123.9,21.07,82.36,0.148724109280058
91.98,198.7,116,21.02,83.05,0.150906741960279
92.06,198.9,107.3,20.85,83.18,0.1500410755
92.17,198.8,103.8,20.26,83.22,0.149461045251872
92.25,198.6,103.7,19.44,83.77,0.150310398112996
92.25,198.2,104.9,19.05,84.88,0.150070662114715
92.29,197.4,107,19.15,85.14,0.149787790521297
92.29,196.8,107.6,19.38,85.14,0.150045434502051
92.36,196.6,106,19.4,85.47,0.150084893402042
92.56,196.5,103.7,19.09,85.7,0.149926326387314
92.98,196.5,101.4,18.58,85.47,0.149960799679759
93.44,196.3,99.7,18.2,85.2,0.150090729453881
93.7,195.8,99.16,18.09,85.2,0.149969458798464
94.01,195.3,99.51,18.07,85.3,0.149960756497584
94.32,195,100.2,18.05,85.37,0.150090612190418
94.55,195,100.6,18.02,85.39,0.149969512854991
94.55,194.5,100.3,18.05,85.3,0.149960713377037
94.55,194.3,100.1,18.05,85.01,0.150090494954321
94.7,194.3,100,18.02,84.86,0.14996956697131
94.74,194.4,99.97,17.99,85.05,0.149960670318127
94.78,194.2,99.86,17.98,85.18,0.150090377745626
94.81,193.6,99.7,17.95,85.03,0.14996962114741
94.81,193.4,99.67,17.89,85.01,0.149960627320863
94.81,193.3,99.54,17.81,85.01,0.150091782706869
94.78,193.1,99.65,17.7,84.72,0.150011855807238
94.78,192.9,101.4,17.7,84.44,0.149912340593911
94.74,192.9,105.6,17.95,84.52,0.15009809596501
94.74,192.9,111.9,18.48,85.14,0.150140458763144
94.62,192.9,116.8,19.11,85.68,0.149740309633267
94.55,192.9,118.9,19.69,85.87,0.15011466115257
94.47,192.9,119.4,20.32,85.91,0.150421213734261
94.43,193.7,119.4,20.74,85.79,0.149344506405049
94.39,196.4,119.9,20.75,85.73,0.150152647763669
94.35,201.1,120.7,20.93,86.02,0.151063188437508
94.39,203.8,122.6,21.57,86.69,0.14835134128579
94.43,203.8,126.3,22.54,87.28,0.150261749414929
94.35,205.9,129.4,23.25,87.74,0.153416494824621
94.32,207.9,131.1,23.5,87.6,0.142076317344586
94.32,208.7,132.1,23.62,88.12,0.129927898625257
94.32,209.1,132.5,23.82,91,0.130866654364493
94.47,209.5,132.8,24.01,94.54,0.124352476082161
94.78,209.8,133.2,24.2,97.51,0.109733530521979
95.12,209.8,133.6,24.35,98.81,0.107893199669501
95.66,213.3,133.9,24.38,98.83,0.111089188303665
96.57,219.1,133.8,24.34,99.02,0.110035207770231
97.57,216.8,131.4,24.32,99.42,0.11032258762348
99.18,213.8,127.4,24.34,99.71,0.108529955784759
102.5,213.8,124.9,24.35,99.73,0.110331411993466
105.8,214.8,124.2,24.28,99.76,0.123923042719229
107.9,215.8,124,24.07,99.84,0.132943234461274
110,215.7,124.1,23.93,100,0.129934603510152
112.3,215.2,124.1,23.9,100.3,0.128821080143598
113.5,214.8,123.8,23.9,100.6,0.130838130604213
113.6,215.1,122.7,23.75,100.7,0.130027474721044
114.4,215.6,120.9,23.28,100.8,0.129542861281014
118.6,215.3,119.2,22.95,100.8,0.130307441376053
125,215,118,22.88,100.8,0.130060979724683
130,214.8,117.5,22.88,100.8,0.129860489738954
133.7,214.6,117.1,22.88,100.6,0.130052273456485
137,214.6,116.8,22.77,100.3,0.130078853808696
139.1,214.8,116.4,22.68,99.88,0.130058874368894
140,215,116.2,22.65,99.55,0.129836337675762
140.6,215,116.1,22.66,99.38,0.130097182415887
141.1,216.2,116.2,22.66,99.23,0.130295987116645
