ED,ECU,FCU,FD,APL,Force
96.65,26.9,5.707,16.87,42.73,0.315589528064614
96.88,26.88,5.675,16.85,43.02,0.324109758252023
96.76,26.88,5.643,16.8,43.25,0.321767136086723
96.11,26.88,5.691,16.67,43.36,0.320459357686103
95.2,26.88,5.691,16.46,43.38,0.322129304550527
94.85,26.88,5.675,16.36,43.4,0.321822791157419
94.81,26.88,5.675,16.33,43.48,0.321226685416137
94.74,26.88,5.675,16.32,43.53,0.321477563846473
93.93,26.86,5.659,16.29,43.57,0.321851633467685
93.24,26.88,5.643,16.3,43.57,0.321770338319162
93.09,26.88,5.611,16.34,43.44,0.320864777200226
93.17,26.88,5.58,16.37,43.27,0.321888174038349
93.51,26.88,5.58,16.41,43.08,0.322677952937272
94.16,26.88,5.58,16.41,42.85,0.319371941786408
94.85,26.92,5.532,16.4,42.35,0.322046693488241
94.85,26.71,5.5,16.37,42.07,0.335604084752747
94.47,26.54,5.58,16.3,42.11,0.34413739669638
94.51,26.54,5.675,16.3,41.97,0.341771565448474
94.47,26.49,5.77,16.3,41.93,0.340403844944188
94.58,26.41,5.802,16.3,41.91,0.34223506185687
94.7,26.32,5.786,16.27,41.67,0.341824902142958
94.43,26.18,5.754,16.25,41.29,0.341036986891087
93.32,26.18,5.723,16.22,41.06,0.341764730581921
92.59,26.2,5.707,16.18,40.98,0.341843939456411
92.86,26.18,5.802,16.09,40.94,0.341331211048119
93.93,26.13,5.961,16,40.92,0.341512091415397
95.39,26.05,6.072,15.9,40.94,0.341855648642952
95.12,26.01,6.088,15.88,40.92,0.341532870595267
93.82,25.99,6.041,15.91,40.9,0.341266917674568
93.47,25.99,5.977,15.91,40.89,0.3418698102543
93.93,25.99,5.945,15.91,40.92,0.341827450574779
94.24,25.98,5.929,15.87,40.96,0.340874935418902
94.24,25.98,5.929,15.86,41,0.341894927125917
93.51,25.98,5.929,15.83,41.02,0.342411536024408
91.06,25.98,5.929,15.81,41.15,0.340011632326036
90.15,25.98,5.929,15.81,41.69,0.341965351810621
90.83,25.99,5.929,15.84,42.54,0.344500394066991
90.83,26.03,5.929,15.88,43.44,0.334276022295658
88.73,26.05,5.929,15.88,43.99,0.321671459719894
87.31,26.05,5.929,15.88,43.95,0.320583095289594
87.31,26.07,5.929,15.88,43.82,0.320895427598535
87.28,26.07,5.913,15.88,43.99,0.321990250320418
87.35,26.07,5.913,15.91,44.45,0.334496639194431
87.24,26.07,5.913,15.95,45.02,0.345297916581058
87.08,26.07,5.961,16.01,45.56,0.341686123865962
86.97,26.07,6.263,16.04,45.99,0.338972012023297
86.63,26.11,6.549,15.97,46.3,0.344112788756142
86.32,26.16,6.629,15.93,46.45,0.341665366189265
85.94,26.2,6.692,16,46.47,0.336981901071475
85.82,26.22,6.661,16.08,46.41,0.351619654171532
85.82,26.28,6.565,16.09,46.41,0.372189835019306
85.86,26.32,6.676,16.09,46.41,0.374165444516678
85.94,26.37,6.724,16.07,46.41,0.369570153619665
85.94,26.37,6.788,16.05,46.41,0.371950603743795
85.9,26.28,7.01,16.07,46.43,0.372376906658181
85.9,26.18,7.137,16.02,46.45,0.370711299975274
85.9,26.13,7.153,15.97,46.45,0.37190540572775
85.94,26.13,7.137,15.91,46.39,0.371851014950792
86.24,26.15,7.137,15.77,46.3,0.371123981850763
87.73,25.94,7.137,15.63,46.13,0.371884417050345
90.15,25.45,7.122,15.55,45.73,0.37159656215782
90.68,25.26,7.09,15.54,45.36,0.371331957604333
90.95,25.28,7.026,15.55,45.56,0.371874685676677
92.25,25.35,6.994,15.47,45.99,0.371486449050326
92.75,25.35,7.01,15.23,46.34,0.37141626476632
92.21,25.45,6.994,15.12,46.45,0.371869004939989
91.91,25.47,6.994,15.09,46.36,0.371443247641419
91.87,25.54,6.994,14.99,46.49,0.371416149234861
92.02,25.86,6.979,14.98,46.53,0.371870670727799
92.48,25.99,6.979,15.09,46.43,0.371506847924201
92.67,25.99,6.994,15.24,46.01,0.371344080657692
92.79,25.99,6.963,15.47,45.73,0.371876714000172
92.59,25.83,6.931,15.59,45.75,0.371637138169003
91.98,25.32,6.931,15.55,45.94,0.371111365530401
91.79,25.05,6.931,15.51,46.09,0.371895363778334
91.64,25.07,6.931,15.48,46.28,0.372010857123692
91.6,25.05,6.931,15.45,46.2,0.370586120773965
91.6,25,6.947,15.48,44.68,0.371939251029062
91.6,24.79,6.963,15.54,42.91,0.372883506349264
91.6,24.6,6.963,15.62,42.35,0.369284321622773
91.64,24.58,6.931,15.67,42.51,0.372063564482788
91.79,24.83,6.899,15.77,42.7,0.376061720100743
91.94,25.66,6.947,15.86,42.68,0.360543854500498
91.98,25.66,6.994,15.84,42.71,0.341563391952167
91.98,24.01,6.931,15.83,42.7,0.340321671411249
91.98,23.62,6.883,15.79,42.71,0.340395715915529
91.98,23.71,6.899,15.67,42.68,0.342129281021546
92.06,23.84,6.867,15.62,42.58,0.361512089477357
92.63,24.28,6.867,15.62,42.51,0.376686387621554
93.55,24.66,6.867,15.62,42.51,0.371628385451646
93.59,24.13,6.867,15.56,42.98,0.368715409219397
94.24,23.69,6.883,15.59,44.39,0.374055389268063
94.66,23.56,6.915,15.7,45.94,0.371681668741911
94.7,23.56,6.899,15.73,46.79,0.368052444451698
94.7,23.73,6.867,15.67,47.29,0.378599042241665
95.08,24.05,6.835,15.59,47.59,0.392107614854399
95.77,24.33,6.82,15.56,47.73,0.393130455468293
96.15,24.69,6.82,15.62,47.79,0.390239873015172
96.69,25.01,6.851,15.72,47.79,0.39194358896826
97.11,25.01,6.963,15.79,47.99,0.392215193621116
96.69,25.07,7.185,15.77,48.49,0.39073067128952
96.19,25.11,7.376,15.66,48.81,0.391930608993216
96.08,25.35,7.535,15.61,49.21,0.392228017056135
99.94,25.83,7.678,16.09,49.58,0.390465539303912
104.1,25.84,7.726,16.73,49.61,0.391959730539492
104.4,25.84,7.726,16.96,49.63,0.392880651495033
104,25.9,7.742,16.99,49.75,0.389391012236546
103.7,26.26,7.757,16.94,50.07,0.392074884158464
103.1,26.82,7.773,16.78,50.49,0.395532760584601
103,27.65,7.789,16.65,50.63,0.38266369709109
103.7,28.43,7.789,16.65,50.64,0.371810933019369
103.3,29.16,7.773,16.64,50.59,0.374131788039032
102.2,29.43,7.789,16.62,50.3,0.361808857062869
99.18,29.65,7.805,16.46,49.77,0.341468469486409
96.34,30.94,7.837,16.19,49.27,0.339685261112073
96.46,31.65,7.916,15.9,49.31,0.340887364930247
96.65,31.73,7.964,15.59,49.98,0.342124095176137
96.57,31.75,7.964,15.38,50.68,0.361302893630226
96.88,31.92,7.964,15.24,51.24,0.376856037108887
98.1,31.82,8.028,15.16,51.54,0.3715955123956
98.45,31.62,8.107,15.06,51.5,0.368679327517587
98.14,31.45,8.107,15.02,51.41,0.374005118757335
98.03,31.33,8.123,15.02,51.65,0.371668663644777
98.03,31.62,8.155,15.05,52.23,0.368218456840774
97.57,32.24,8.155,15.09,52.82,0.378339638221284
95.96,32.54,8.155,15.02,53.2,0.392148626203851
94.74,32.6,8.155,14.91,53.37,0.393513025933889
94.66,32.58,8.187,14.88,53.45,0.389623331929704
94.55,32.56,8.203,14.85,53.45,0.392000379009449
94.28,32.62,8.203,14.82,53.41,0.393152665566771
94.43,32.86,8.171,14.75,53.41,0.389009748550988
94.62,33.26,8.123,14.7,53.45,0.392180977479142
94.58,33.6,8.123,14.68,53.47,0.405683035507696
94.81,33.84,8.123,14.66,53.47,0.414374776250915
94.7,33.8,8.107,14.64,53.48,0.411732986385765
94.55,33.94,8.044,14.62,53.69,0.409743286970216
94.78,34.11,8.028,14.63,54.23,0.413294989518675
95,34.14,8.012,14.64,54.72,0.411721001669633
95,34.16,8.012,14.63,54.93,0.408441190969477
95.08,34.05,8.012,14.62,54.91,0.418388433416287
95.77,33.88,8.012,14.67,54.88,0.432169332508548
96.31,33.79,8.028,14.87,54.82,0.433191621414673
96.19,33.79,8.012,15.03,54.61,0.430205276060791
96.11,33.75,7.98,15.12,54.28,0.43196433672571
96,33.37,7.964,15.16,53.98,0.432035459292424
95.58,33.13,7.948,15.19,53.73,0.430938897085172
95.43,33.09,7.948,15.13,53.79,0.431926913038251
95.77,33.09,7.948,14.99,54.19,0.431703823777537
95.96,33.07,7.932,14.92,54.59,0.431201078979993
95.77,33.07,7.916,14.94,54.59,0.43190874033996
95.58,33.07,7.932,14.96,54.28,0.431536319146169
95.62,33.07,7.916,14.89,54.19,0.431291902822077
95.62,33.07,7.916,14.82,54.25,0.431904937761749
95.88,33.09,8.075,15.02,54.4,0.43154401965364
95.81,33.14,8.218,15.33,54.57,0.431227901593204
95.81,33.18,8.234,15.56,54.53,0.431912657047658
95.85,33.18,8.234,15.79,54.57,0.431712278163989
95.92,33.2,8.234,16.04,54.76,0.430950513275828
96.11,33.2,8.234,16.19,55.03,0.431940620583931
96.15,33.18,8.234,16.23,55.16,0.432143520471946
96.19,33.2,8.234,16.29,55.16,0.430327931186782
96.11,33.16,8.234,16.34,55.33,0.43200694021115
95.43,33.13,8.266,16.44,55.47,0.433277168974789
