ED,ECU,FCU,FD,APL,Force
8.843,6.913,6.013,17.91,14.41,0.129084052699678
8.874,7.387,5.985,17.87,14.38,0.13152548093692
8.937,7.647,5.971,17.87,14.38,0.131090273925474
8.999,7.79,5.93,17.87,14.3,0.1304751898169
9.156,7.908,5.846,17.83,14.26,0.131030084931646
9.219,7.955,5.846,17.81,14.21,0.131099533316727
9.156,7.955,5.554,16.78,14.18,0.1305881379738
9.062,7.955,5.22,15.37,14.19,0.13098410913786
9.031,7.955,5.108,14.97,14.06,0.131098597625355
9.031,7.932,5.053,14.87,14.01,0.130527738723356
8.999,7.932,5.011,14.73,14.05,0.131098901430045
8.999,7.955,5.011,14.66,14.09,0.13109026419711
8.968,7.955,4.997,14.61,14.21,0.130236010457541
8.937,7.955,4.969,14.53,14.34,0.131611300789603
8.937,7.979,4.983,14.64,14.41,0.131045540905278
8.937,8.003,5.136,14.83,14.44,0.126165047811448
8.937,8.003,5.317,14.89,14.45,0.124578872691204
8.905,8.003,5.359,14.91,14.46,0.125073643698754
8.905,7.979,5.359,14.87,14.46,0.120863317824212
8.905,7.932,5.387,14.87,14.45,0.117711100771772
8.905,7.932,5.401,14.94,14.46,0.119127917993508
8.937,7.932,5.373,15.02,14.46,0.11921800816211
8.905,7.908,5.373,15.13,14.44,0.118421581393887
8.937,7.908,5.373,15.24,14.42,0.119109845303071
8.937,7.861,5.373,15.26,14.4,0.118950988004453
8.905,7.861,5.373,15.26,14.33,0.118623409923209
8.874,7.861,5.373,15.26,14.15,0.119103053082367
8.78,7.837,5.415,15.26,13.9,0.118840565208128
8.748,7.813,5.456,15.21,13.53,0.118711749373516
8.717,7.813,5.456,15.01,13.16,0.119099898160036
8.717,7.813,5.582,15.12,12.94,0.118792700319234
8.717,7.813,5.693,15.39,12.87,0.118759771521268
8.748,7.813,5.679,15.59,12.87,0.119098376260725
8.748,7.813,5.651,15.63,12.86,0.118765830236695
8.78,7.766,5.637,15.62,12.71,0.118801903434064
8.748,7.742,5.609,15.64,12.23,0.119096434893467
8.748,7.766,5.596,15.81,11.47,0.118716388551338
8.717,7.766,5.596,15.81,10.89,0.11887082289922
8.686,7.766,5.596,15.83,10.58,0.119092040331487
8.654,7.766,5.568,15.89,10.44,0.118603575990847
8.623,7.742,5.512,15.92,10.36,0.119026952638939
8.623,7.742,5.512,15.96,10.33,0.119081927566297
8.623,7.742,5.526,15.98,10.32,0.118317564338125
