ED,ECU,FCU,FD,APL,Force
66.12,156.7,13.65,13.11,12.73,0.859969485208186
66.19,156.6,13.69,13.14,12.73,0.859669283591976
66.27,156.5,13.77,13.15,12.71,0.860550234162422
66.42,157.7,13.8,13.19,12.66,0.859912110760976
66.54,160.7,13.8,13.23,12.6,0.859674479873578
66.61,160.8,13.85,13.26,12.54,0.860550577285424
66.58,162,13.85,13.26,12.52,0.860001537390206
66.58,163,13.85,13.3,12.52,0.859493440936483
66.69,163.4,13.86,13.37,12.52,0.860559856206061
66.81,163.3,13.86,13.49,12.52,0.860294312175666
66.84,163.2,13.85,13.65,12.5,0.859087502186352
66.81,163.5,13.86,13.72,12.47,0.860582932702347
66.88,164.7,13.93,13.72,12.45,0.861090199207048
67.07,163.2,14,13.75,12.47,0.857695046021076
66.96,173.1,14.15,13.79,12.5,0.860708475945138
66.54,179.6,14.24,13.83,12.5,0.873907114791135
65.77,179.8,14.26,13.83,12.52,0.882485019909034
64.66,179.7,14.23,13.83,12.52,0.880487363437365
63.9,180,14.23,13.85,12.52,0.878759532464265
64.05,182.9,14.18,13.85,12.52,0.880585402578307
64.13,184.8,14.08,13.85,12.54,0.880530662251929
64.05,182.4,14.1,13.85,12.56,0.879397203328133
64.01,182.3,14.04,13.83,12.56,0.880116512693088
63.78,181.6,13.94,13.82,12.62,0.880545975367358
63.02,184.3,13.93,13.83,12.68,0.879693277981061
62.83,188.1,13.91,13.9,12.73,0.879864826006805
63.36,188.2,13.89,14,12.71,0.88055531519651
63.9,188.3,13.94,14.09,12.68,0.879896159367038
64.32,188.5,13.97,14.13,12.68,0.879652424792485
64.24,190.1,13.97,14.14,12.71,0.880564901898335
63.17,191.3,13.93,14.14,12.71,0.880138063927851
60.91,191.3,13.91,14.11,12.69,0.87930968376583
58.5,191.2,13.93,14.11,12.68,0.880582111707969
56.9,190.9,13.93,14.11,12.6,0.880645905289266
55.94,190.9,13.91,14.09,12.37,0.878554407926832
55.71,191.2,13.91,14.04,12.2,0.880634649310592
55.79,191.4,13.89,14,12.18,0.88264572908322
54.68,191.2,13.89,13.99,12.16,0.87303398683585
53.03,191.2,13.91,13.99,12.16,0.860381824367287
51.92,191,13.94,13.99,12.16,0.858335517578812
51.5,190.2,13.96,14,12.16,0.860399583548816
51.19,190,13.97,13.96,12.2,0.86053926315173
50.81,190,14.08,13.93,12.18,0.860431388578753
50.16,190,14.1,13.88,12.01,0.85815207699819
49.82,190.8,14.1,13.83,11.86,0.860706639003549
49.93,190.9,14.08,13.83,11.82,0.87371808888183
49.74,189.8,14.1,13.82,11.8,0.882569762152847
48.98,188.6,14.12,13.79,11.82,0.880474591346777
48.44,188.6,14.12,13.75,11.76,0.878848690175418
48.32,188.9,14.12,13.72,11.67,0.880349068579485
48.29,189.1,14.12,13.71,11.61,0.880537969372946
48.29,188.8,14.13,13.71,11.59,0.879807583875355
48.32,188.9,14.15,13.71,11.55,0.8794635484738
48.32,189.6,14.15,13.81,11.57,0.880580854645256
48.21,192.4,14.15,13.86,11.61,0.880795935015987
47.98,194.8,14.13,13.86,11.67,0.877981926618092
47.83,194.6,14.12,13.86,11.78,0.880726514466915
47.79,195.9,14.12,13.88,11.86,0.893575916704975
48.13,198.8,14.12,13.9,11.86,0.902962645062842
48.32,199,14.12,13.93,11.8,0.900453759961744
48.36,200.1,14.12,13.96,11.74,0.897983818733542
48.32,201,14.07,14,11.7,0.901695793117354
48.29,200.6,14.02,14,11.76,0.900451166245073
48.32,200.7,14,13.96,11.76,0.896753864413138
48.21,201.8,14,13.89,11.78,0.906588905684422
48.21,202.6,14,13.88,11.82,0.920754342270496
48.32,202.5,14,13.9,11.97,0.921598772118117
48.52,202.5,13.97,13.93,12.28,0.918582649954934
48.63,202.5,13.96,13.99,12.52,0.920619025705761
48.63,202.4,13.94,14.07,12.62,0.920459261486824
48.63,202.4,13.91,14.14,12.62,0.919263726060596
48.63,202.4,13.89,14.2,12.62,0.920597538904703
48.63,202,13.89,14.25,12.64,0.920208731377433
48.63,201.2,13.89,14.24,12.64,0.919401182147749
48.59,201.2,13.89,14.14,12.64,0.920593558520366
48.59,198.7,13.89,14,12.64,0.920234552241342
48.59,195.7,13.88,13.78,12.66,0.919270659863795
48.52,195.1,13.88,13.44,12.71,0.920606156717395
48.59,195.1,13.94,13.18,12.75,0.920612859532332
48.78,195.5,13.99,13.08,12.79,0.918647206889536
49.09,196.3,13.96,13.11,12.85,0.920658435308607
49.51,194.8,13.86,13.28,12.92,0.922447158359266
49.82,195.5,13.67,13.44,12.98,0.913267881928454
49.89,195.6,13.5,13.46,13,0.900356026353583
49.7,193,13.43,13.35,12.98,0.897861468735141
49.55,191.8,13.42,13.15,12.98,0.901088421528165
49.51,191.6,13.5,12.83,12.96,0.900507444065817
49.51,191.5,13.64,12.48,12.92,0.899155462586707
49.59,191.2,13.61,12.2,12.9,0.900268015544437
49.66,190.9,13.58,12.05,12.87,0.900536409362571
49.66,190.9,13.62,12.08,12.83,0.899537356405887
49.74,190.3,13.58,12.27,12.81,0.899964204613596
49.78,190,13.5,12.44,12.77,0.900548413749262
49.7,189.9,13.48,12.58,12.71,0.899707962726871
49.55,189.4,13.48,12.65,12.69,0.899825591796778
49.47,189.4,13.54,12.63,12.69,0.900553638715549
49.4,188.8,13.64,12.63,12.71,0.899781973626029
49.36,188.3,13.8,12.63,12.69,0.89976924969887
49.4,187,14.29,12.61,12.64,0.900556426741208
