0,1,-0.032,0.02,0.02,1,197.64,-2.33,2.54,0,0,0.02,4.09,0.15,0.31,0,0.04,0.05,1.02
0.0017,5,-0.879,-0.07,-0.14,-0.45,69.63,11.04,14.93,-0,0,0.01,4.09,0.61,0.76,0.31,-0.2,0.26,0.96
0.0646,7,0.982,0.05,-0.02,0.18,34.85,-2.88,5.1,-0,-0,-0,4.09,-0.31,-0.31,0.15,0.05,0.09,0.99
0.0665,4,0.852,-0.14,0.14,-0.48,313.8,6.19,-22.6,-0,0,0,4.09,-0.15,-0.46,-0.46,-0.11,-0.39,0.91
0.0985,2,0.781,-0,0.15,-0.61,297.06,13.37,-10.9,-0,0,0,4.09,0.31,-0.61,-0.15,-0.23,-0.19,0.96
0.1002,3,0.493,0.06,0.12,0.86,134.5,1.21,15.72,-0,-0.01,-0.01,4.09,0.31,0.92,-2.75,-0,0.26,0.96
0.1058,0,-0.07,0.03,0.05,1,201.91,-4.39,5.38,0,0,0.01,4.09,0.76,0,-0.15,0.08,0.09,1
0.1073,6,-0.993,-0.07,0.04,-0.09,24.09,-5.32,7.71,-0.01,-0,0.01,4.09,-0.76,1.98,-0.76,0.08,0.15,1
0.1119,1,-0.031,0.02,0.02,1,197.59,-2.28,2.53,-0,-0,0.02,4.09,0.15,0.31,-0.31,0.04,0.04,1.02
0.1139,5,-0.879,-0.07,-0.14,-0.45,69.58,11.02,14.98,0.01,-0,0.01,4.09,0,0.31,1.22,-0.19,0.25,0.96
0.1512,7,0.982,0.05,-0.02,0.18,34.8,-2.89,5.12,-0,-0,-0,4.09,-0.46,-0.61,0,0.05,0.09,0.99
0.1528,4,0.851,-0.14,0.14,-0.48,313.49,6.01,-22.71,-0.01,-0.01,0.03,4.09,-1.37,-0.31,-6.56,-0.13,-0.39,0.95
0.209,2,0.78,-0,0.15,-0.61,296.97,13.3,-10.93,-0,-0,0,4.09,0,-0.76,-0.46,-0.23,-0.19,0.95
0.2106,3,0.495,0.06,0.12,0.86,134.29,1.16,15.73,0.01,-0.03,0.02,4.09,0.76,0.31,-1.83,0,0.26,0.98
0.2172,0,-0.07,0.04,0.05,1,201.88,-4.42,5.47,-0.01,-0,0.01,4.09,0.92,-0.15,-0.46,0.08,0.09,1
0.2196,6,-0.993,-0.07,0.03,-0.09,23.67,-4.25,7.77,-0.07,-0.06,0,4.09,-1.37,16.94,-13.73,0.02,0.2,0.98
0.2235,1,-0.031,0.02,0.02,1,197.52,-2.29,2.5,0,-0,0.02,4.09,-0.15,-0.15,-0.46,0.04,0.04,1.02
0.2251,5,-0.879,-0.07,-0.14,-0.45,69.69,10.95,14.81,-0.01,-0.02,0.02,4.09,-2.59,1.22,0.46,-0.18,0.28,0.96
0.2598,7,0.982,0.05,-0.02,0.18,34.74,-2.98,5.07,-0,-0,-0,4.09,-1.07,-0.92,-0.15,0.05,0.09,0.99
0.2615,4,0.844,-0.15,0.15,-0.49,312.05,5.88,-23.39,-0.05,-0.08,-0,4.09,-10.07,7.48,-12.97,-0.2,-0.38,0.9
0.2995,2,0.781,-0,0.15,-0.61,297.03,13.16,-10.79,-0,-0,-0.01,4.09,0,-1.22,0.15,-0.23,-0.18,0.95
0.3015,6,-0.995,-0.07,0.01,-0.08,22.8,-2.05,7.84,0.04,-0.01,-0,4.09,-2.14,18.16,-7.32,0.07,0.14,0.98
0.3052,0,-0.069,0.04,0.05,1,201.75,-4.46,5.56,-0,-0.02,0.01,4.09,1.22,-0.46,-1.68,0.08,0.08,1.01
0.3068,3,0.496,0.06,0.12,0.86,134.15,1.22,15.73,-0.01,-0.04,-0.01,4.09,1.68,4.43,-7.17,0.02,0.25,0.95
0.3104,1,-0.029,0.02,0.02,1,197.32,-2.18,2.43,0.04,0.01,0.03,4.09,-1.37,2.44,-5.19,0,0.05,1.03
0.312,5,-0.879,-0.07,-0.14,-0.45,69.64,10.99,14.8,0,-0.03,-0,4.09,-0.92,1.83,-5.49,-0.16,0.26,0.95
0.3518,7,0.983,0.05,-0.02,0.18,34.31,-3.2,4.9,-0,-0.03,0,4.09,-3.81,-3.36,-9.92,0.07,0.11,1
0.3534,4,0.833,-0.15,0.16,-0.51,309.89,6.2,-24.81,0.01,-0.06,-0,4.09,-15.72,9.61,-27.77,-0.15,-0.38,0.91
0.3909,2,0.781,-0,0.15,-0.61,297.12,12.97,-10.78,-0,-0.02,0.03,4.09,-0.31,-4.12,0,-0.25,-0.17,0.97
0.3925,6,-0.995,-0.07,0,-0.08,22.75,-0.95,7.44,0.04,0.01,0,4.09,-6.56,7.02,0.31,0.05,0.12,1
0.3964,0,-0.068,0.04,0.05,1,201.6,-4.44,5.6,0.02,-0.03,-0,4.09,1.98,0,-2.9,0.06,0.06,0.99
0.3982,3,0.503,0.05,0.13,0.85,133.34,1.86,15.58,-0.01,-0.05,0.01,4.09,-2.44,6.71,-13.89,0.01,0.25,0.98
0.4027,1,-0.025,0.02,0.02,1,196.88,-1.84,2.32,0.01,-0.06,-0.01,4.09,-0.46,1.22,-7.02,0.02,-0.02,0.99
