,TimeSec,Sensor,Quatx,Quaty,Quatz,Quat0,Heading,Pitch,Roll,LinAccx,LinAccy,LinAccz,Vbat,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,activity
0,0.0123,1,-0.183,-0.42,-0.14,0.88,213.77,52.16,-7.95,-0.14,-0.04,0.02,4.09,-2.29,32.04,21.06,-0.77,-0.08,0.68,7
1,0.0139,7,0.816,-0.15,0.54,-0.15,326.6,56.38,-47.18,-0.09,-0.02,0.01,0.0,-24.87,74.92,-32.35,-0.91,-0.45,0.26,7
2,0.052000000000000005,2,-0.882,-0.15,0.05,0.44,321.07,3.03,18.11,-0.07,0.04,0.16,4.09,-17.09,-1.07,7.02,-0.09,0.29,1.13,7
3,0.0537,3,0.866,-0.16,-0.05,0.47,70.4,3.32,-19.34,-0.08,-0.07,0.27,3.99,12.97,24.26,-4.88,-0.06,-0.32,1.24,7
4,0.1019,5,0.902,0.01,0.18,0.39,62.71,18.71,9.7,0.05,-0.07,0.28,4.03,-15.11,46.39,25.48,-0.3,0.22,1.19,7
5,0.1035,6,-0.7879999999999999,-0.0,-0.61,0.04,1.04,75.6,-9.85,0.05,-0.12,0.19,3.97,-7.48,61.04,10.22,-1.15,0.08,0.34,7
6,0.1085,4,0.887,-0.04,0.18,-0.43,320.97,16.4,-12.76,0.02,0.3,0.14,3.96,-15.72,36.47,-53.1,-0.08,-0.42,1.08,7
7,0.1109,0,-0.04,-0.58,-0.07,0.81,192.18,70.92,-10.53,-0.05,0.07,0.28,4.09,-1.07,1.07,-4.43,-1.2,-0.02,0.46,7
8,0.1243,1,-0.183,-0.45,-0.14,0.87,214.08,55.29,-7.46,0.01,0.0,0.04,4.09,1.53,-1.68,14.95,-0.86,-0.06,0.58,7
9,0.1266,7,0.772,-0.17,0.59,-0.15,313.88,60.04,-61.41,0.09,0.24,0.2,0.0,-40.89,47.3,-1.98,-0.91,-0.74,0.41,7
10,0.166,2,-0.8859999999999999,-0.14,0.05,0.44,321.84,2.31,17.3,-0.09,-0.01,0.21,4.09,-3.36,-5.04,24.11,-0.11,0.26,1.18,7
11,0.1676,3,0.872,-0.15,-0.04,0.46,69.39,3.62,-17.74,0.02,-0.1,0.36,3.99,21.82,-5.65,-0.15,-0.0,-0.41,1.33,7
12,0.1944,5,0.889,0.0,0.21,0.41,65.44,21.64,11.11,0.31,-0.1,0.21,4.03,36.32,22.43,56.61,-0.19,0.04,1.16,7
13,0.1959,6,-0.75,0.01,-0.66,0.03,351.3,82.27,-20.78,0.25,0.01,0.31,3.97,-10.83,33.26,-2.29,-1.25,-0.02,0.4,7
14,0.1995,4,0.86,-0.05,0.19,-0.47,314.41,16.71,-16.01,0.07,0.12,0.31,3.96,-12.36,-4.43,-45.47,-0.24,-0.34,1.24,7
15,0.2011,0,-0.034,-0.58,-0.07,0.81,190.27,70.96,-11.92,-0.06,-0.02,0.55,4.09,0.15,-16.48,0.46,-1.46,-0.14,0.54,7
16,0.2169,1,-0.191,-0.45,-0.13,0.86,216.01,55.45,-5.67,0.11,0.04,0.14,4.09,-3.97,-18.31,6.56,-0.98,0.01,0.6,7
17,0.2184,7,0.741,-0.18,0.63,-0.14,304.37,61.79,-73.0,0.09,-0.03,0.22,0.0,-3.97,10.83,-12.05,-1.09,-0.48,0.24,7
18,0.2489,2,-0.907,-0.14,0.05,0.39,327.3,1.43,16.87,0.23,-0.09,0.31,4.09,-10.53,5.19,5.19,0.05,0.53,1.22,7
19,0.2504,3,0.862,-0.13,-0.04,0.49,72.61,3.58,-15.39,-0.08,-0.01,0.62,3.99,5.8,-1.83,68.82,-0.12,-0.23,1.57,7
20,0.2969,5,0.867,0.03,0.23,0.44,71.16,21.98,15.9,0.2,-0.09,0.27,4.03,6.26,12.82,43.95,-0.3,0.22,1.26,7
21,0.2984,0,-0.027000000000000003,-0.57,-0.07,0.82,188.83,70.08,-12.84,-0.22,0.05,0.45,4.09,12.05,-9.61,5.95,-1.29,-0.09,0.69,7
22,0.3019,4,0.818,-0.08,0.2,-0.53,305.31,14.67,-20.53,0.01,0.16,0.41,3.96,-46.23,12.66,-143.59,-0.21,-0.58,1.29,7
23,0.3033,6,-0.7340000000000001,0.01,-0.68,0.03,337.33,84.38,-35.53,0.39,-0.11,0.26,3.97,2.75,-21.51,-1.07,-1.22,0.03,0.46,7
24,0.321,1,-0.19899999999999998,-0.44,-0.13,0.87,217.05,54.06,-5.66,0.02,0.05,0.29,4.09,-9.46,-32.5,-5.19,-1.02,-0.05,0.8,7
25,0.3226,7,0.737,-0.18,0.63,-0.15,302.75,61.52,-73.83,0.25,0.09,0.32,0.0,24.11,-34.79,-3.66,-1.1,-0.78,0.38,7
26,0.3659,2,-0.909,-0.14,0.04,0.39,327.74,1.65,16.36,0.15,-0.24,0.42,4.09,-7.02,19.23,-6.41,-0.12,0.63,1.36,7
27,0.3673,3,0.8640000000000001,-0.14,-0.04,0.48,71.96,3.67,-16.26,0.07,-0.18,0.37,3.99,-9.31,-8.54,-2.9,0.07,-0.34,1.33,7
28,0.3938,5,0.8140000000000001,0.05,0.24,0.53,83.53,20.06,20.33,0.25,0.19,0.46,4.03,-9.0,26.86,132.6,-0.61,0.07,1.35,7
29,0.3953,6,-0.75,0.01,-0.66,0.03,349.52,82.11,-22.96,0.3,0.05,0.12,3.97,5.65,-72.94,9.77,-1.03,-0.04,0.44,7
