,TimeSec,Sensor,Quatx,Quaty,Quatz,Quat0,Heading,Pitch,Roll,LinAccx,LinAccy,LinAccz,Vbat,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,activity
0,0.073,2,-0.747,0.23,-0.44,0.44,298.42,27.17,-55.38,0.07,-0.0,-0.0,3.98,0.92,0.61,2.9,-0.44,-0.69,0.57,37
1,0.075,0,-0.069,-0.01,0.08,0.99,201.97,0.1,9.26,0.07,-0.05,0.0,3.95,0.0,-0.61,0.0,-0.09,0.12,1.0,37
2,0.079,4,0.675,-0.28,0.68,-0.04,293.45,63.9,-101.41,-0.0,0.03,-0.01,3.8,-2.59,-1.37,5.34,-0.87,-0.44,-0.1,37
3,0.08,6,-0.62,-0.04,-0.76,0.18,228.35,74.09,-127.73,0.1,-0.01,-0.0,3.82,0.15,0.15,0.0,-0.99,-0.18,-0.07,37
4,0.084,5,0.62,0.46,0.63,-0.06,83.07,57.36,114.36,-0.02,0.15,-0.0,3.88,-0.31,0.15,1.22,-0.92,0.4,-0.14,37
5,0.086,7,0.628,-0.18,0.76,-0.05,260.52,68.61,-124.3,0.05,0.05,0.01,0.0,-0.31,0.0,0.0,-0.93,-0.36,-0.17,37
6,0.09,1,0.059000000000000004,-0.09,0.04,0.99,187.64,10.7,4.38,-0.19,-0.02,-0.01,3.96,0.15,-0.92,0.0,0.0,0.08,1.0,37
7,0.092,3,0.7240000000000001,0.14,0.48,0.47,97.74,34.21,53.21,0.13,-0.01,0.01,3.83,-0.46,-0.31,2.44,-0.54,0.6,0.61,37
8,0.174,2,-0.748,0.23,-0.44,0.44,298.42,27.33,-55.02,0.08,0.01,0.01,3.98,0.15,-0.46,-1.98,-0.43,-0.71,0.58,37
9,0.17600000000000002,0,-0.07200000000000001,-0.01,0.08,0.99,202.37,0.13,9.12,0.08,-0.04,-0.01,3.95,-0.31,-0.46,-0.15,-0.09,0.13,0.99,37
10,0.179,4,0.674,-0.28,0.68,-0.03,293.18,63.95,-101.78,-0.01,0.05,0.02,3.8,0.76,0.61,-1.07,-0.9,-0.47,-0.13,37
11,0.18100000000000002,6,-0.621,-0.04,-0.76,0.18,228.66,74.18,-127.5,0.11,-0.01,-0.0,3.82,-0.61,-0.31,-0.61,-0.98,-0.18,-0.06,37
