,TimeSec,Sensor,Quatx,Quaty,Quatz,Quat0,Heading,Pitch,Roll,LinAccx,LinAccy,LinAccz,Vbat,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,activity
0,0.0728,5,0.655,0.42,0.63,0.0,82.76,55.46,104.53,0.11,0.03,-0.0,3.91,0.0,0.31,1.22,-0.81,0.58,-0.04,39
1,0.0743,7,0.619,-0.09,0.77,-0.15,249.89,67.05,-119.0,0.08,0.02,0.0,0.0,-0.46,-0.31,0.15,-0.94,-0.36,-0.11,39
2,0.0777,1,0.174,-0.06,0.05,0.98,174.22,7.64,4.65,-0.02,-0.03,0.01,3.99,0.0,0.15,0.0,-0.1,0.06,1.0,39
3,0.0792,6,-0.601,-0.06,-0.76,0.24,229.26,70.68,-119.81,0.14,0.01,-0.01,3.85,0.15,0.0,0.61,-0.97,-0.25,-0.03,39
4,0.0825,2,-0.5720000000000001,0.02,-0.13,0.81,263.74,6.5,-14.23,0.06,0.03,0.0,4.01,0.92,-0.46,0.92,-0.1,-0.18,0.98,39
5,0.0841,0,0.091,0.02,0.07,0.99,183.51,-1.51,8.06,0.1,-0.03,0.0,3.98,-0.31,0.0,0.31,-0.07,0.1,1.0,39
6,0.0883,4,0.615,-0.29,0.71,-0.18,277.05,50.28,-106.05,0.19,-0.0,-0.01,3.83,0.15,-0.31,1.22,-0.77,-0.64,0.01,39
7,0.0898,3,0.8079999999999999,0.05,0.09,0.58,85.85,5.18,10.57,0.07,-0.01,0.0,3.86,0.15,0.0,0.31,-0.06,0.13,1.0,39
8,0.1837,5,0.655,0.42,0.63,0.0,82.44,55.37,104.4,0.11,0.03,0.01,3.91,0.0,0.15,0.0,-0.82,0.59,-0.03,39
9,0.1863,7,0.619,-0.09,0.77,-0.15,250.03,67.1,-118.78,0.07,0.01,0.01,0.0,0.0,0.0,0.0,-0.94,-0.35,-0.11,39
10,0.1911,1,0.172,-0.06,0.05,0.98,174.49,7.6,4.62,-0.02,-0.03,0.0,4.0,0.0,0.15,0.0,-0.1,0.06,1.0,39
