,TimeSec,Sensor,Quatx,Quaty,Quatz,Quat0,Heading,Pitch,Roll,LinAccx,LinAccy,LinAccz,Vbat,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,activity
0,0.0017,7,0.9,-0.01,0.33,-0.29,333.77,35.47,-15.08,0.03,0.06,0.12,0.0,0.0,3.81,-0.46,-0.6,-0.28,0.92,18
1,0.0392,2,-0.7340000000000001,-0.05,0.14,0.66,288.74,-8.04,14.65,0.1,0.06,0.34,4.09,-15.26,-0.46,-6.56,0.25,0.42,1.25,18
2,0.0415,0,-0.121,-0.6,0.18,0.77,253.03,62.32,63.58,0.11,0.18,0.56,4.09,-5.04,-9.31,-5.19,-1.33,0.81,0.19,18
3,0.0621,1,-0.11199999999999999,-0.56,0.02,0.82,224.89,66.36,23.16,0.0,0.12,0.04,4.09,5.49,39.98,27.01,-0.94,0.3,0.4,18
4,0.064,3,0.7390000000000001,-0.5,-0.21,0.41,68.16,5.71,-64.72,0.03,0.07,0.33,4.08,26.25,-6.1,-6.26,-0.17,-1.22,0.5,18
5,0.096,5,0.943,-0.09,0.04,0.32,50.94,7.03,-8.05,-0.07,0.06,0.27,4.09,-38.76,-6.87,2.59,-0.22,-0.18,1.22,18
6,0.0979,6,-0.924,-0.06,-0.35,0.14,357.07,41.57,1.39,0.04,0.08,0.08,4.05,4.73,-18.01,8.54,-0.65,-0.0,0.86,18
7,0.1018,4,0.732,-0.03,0.18,-0.66,288.39,12.83,-16.23,0.13,0.2,0.31,4.06,4.12,38.15,-65.31,-0.08,-0.25,1.3,18
8,0.1034,7,0.903,-0.01,0.32,-0.28,334.43,35.14,-14.64,0.06,-0.03,0.07,0.0,8.85,-20.9,4.27,-0.58,-0.18,0.86,18
9,0.1302,1,-0.128,-0.59,0.03,0.8,235.77,68.76,33.78,-0.03,0.17,0.15,4.09,4.12,11.6,10.07,-1.02,0.39,0.39,18
10,0.1322,0,-0.11800000000000001,-0.59,0.17,0.78,248.48,62.17,58.48,0.15,0.03,0.26,4.09,-18.16,-38.91,-10.99,-1.12,0.54,0.17,18
11,0.1542,5,0.9390000000000001,-0.11,0.02,0.33,51.68,6.27,-11.39,-0.11,-0.02,0.11,4.09,-30.82,-10.38,-1.37,-0.2,-0.13,1.09,18
