,TimeSec,Sensor,Quatx,Quaty,Quatz,Quat0,Heading,Pitch,Roll,LinAccx,LinAccy,LinAccz,Vbat,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,activity
0,0.001,3,-0.934,0.22,-0.03,0.28,340.86,-3.29,-24.97,-0.05,-0.01,-0.04,3.88,7.63,-13.28,23.35,-0.0,-0.42,0.88,33
1,0.005,1,-0.961,0.1,-0.11,-0.23,40.3,15.15,-7.88,-0.34,-0.09,-0.09,4.01,-17.55,-2.9,-26.09,-0.47,0.11,0.8,33
2,0.006999999999999999,0,-0.951,0.13,-0.03,-0.28,45.94,7.12,-13.8,-0.1,-0.13,-0.04,4.0,7.63,1.83,4.88,-0.14,-0.07,0.96,33
3,0.071,2,-0.308,0.08,-0.16,-0.93,159.47,14.43,14.95,0.11,-0.29,-0.17,4.03,-14.5,32.65,18.31,-0.13,-0.08,0.86,33
4,0.073,7,-0.048,-0.27,-0.04,0.96,198.71,31.48,-3.93,-0.06,0.2,-0.22,0.0,31.13,-19.68,-38.15,-0.31,0.18,0.74,33
5,0.095,4,-0.152,-0.12,-0.22,0.96,208.43,17.18,-23.88,0.1,-0.0,-0.1,3.85,-28.99,-7.78,100.25,-0.34,-0.3,0.77,33
6,0.096,6,0.16,-0.12,0.01,-0.98,212.88,-13.12,-2.94,0.38,-0.36,0.04,3.87,-3.51,-13.12,-68.05,-0.19,-0.25,1.1,33
7,0.10099999999999999,5,-0.9640000000000001,0.02,-0.26,0.05,6.52,29.8,-4.31,-0.03,-0.03,0.06,3.93,24.87,-0.76,21.67,-0.54,-0.02,0.91,33
8,0.102,3,-0.9390000000000001,0.22,-0.03,0.26,343.38,-3.04,-25.56,0.12,-0.19,0.06,3.88,-24.72,6.1,-2.44,0.06,-0.27,1.05,33
9,0.106,1,-0.9690000000000001,0.1,-0.1,-0.2,36.72,13.32,-8.71,-0.37,-0.35,0.14,4.01,29.45,-11.9,-40.28,-0.46,0.28,1.09,33
10,0.10800000000000001,0,-0.9520000000000001,0.13,-0.04,-0.28,45.42,7.94,-13.25,-0.1,-0.11,0.02,4.0,8.39,13.12,-7.02,-0.16,-0.08,1.0,33
11,0.166,2,-0.258,0.1,-0.16,-0.95,165.72,16.21,15.06,-0.1,-0.06,-0.02,4.03,-30.98,19.53,37.99,-0.17,0.24,0.94,33
12,0.16699999999999998,7,-0.031,-0.26,-0.01,0.97,197.63,30.01,-0.32,0.64,0.21,1.34,0.0,59.97,40.13,-127.11,-0.9,-0.01,1.03,33
13,0.196,4,-0.226,-0.13,-0.22,0.94,217.12,20.13,-22.02,0.03,0.01,-0.01,3.85,15.41,11.14,51.12,-0.36,-0.33,0.86,33
14,0.198,6,0.129,-0.11,0.01,-0.99,209.31,-12.83,-2.48,0.19,-0.14,0.45,3.86,-10.07,34.18,26.7,0.08,-0.03,1.57,33
15,0.20199999999999999,5,-0.965,0.01,-0.26,0.05,7.11,29.68,-2.65,-0.03,-0.14,-0.03,3.93,-1.53,2.9,-16.33,-0.53,0.09,0.85,33
16,0.203,3,-0.934,0.24,-0.05,0.26,343.68,-2.4,-28.57,-0.02,-0.05,0.01,3.88,-39.06,-1.37,9.61,0.0,-0.46,0.9,33
17,0.207,1,-0.976,0.08,-0.1,-0.18,33.95,13.03,-6.76,-0.09,0.06,-0.04,4.01,16.78,14.34,-12.97,-0.3,-0.08,0.9,33
18,0.20800000000000002,0,-0.95,0.13,-0.05,-0.28,45.88,9.19,-12.76,-0.31,-0.08,0.25,4.0,-12.66,22.89,1.53,-0.39,0.03,1.19,33
19,0.266,2,-0.23800000000000002,0.11,-0.14,-0.96,167.87,15.7,12.65,-0.03,-0.09,-0.03,4.03,-25.02,-6.56,7.93,-0.2,0.15,0.93,33
20,0.267,7,-0.026000000000000002,-0.23,0.01,0.97,197.53,26.6,1.54,-0.48,0.38,0.2,0.0,19.99,-79.35,78.89,-0.3,0.52,1.21,33
21,0.319,4,-0.223,-0.15,-0.21,0.94,216.62,21.91,-21.3,-0.02,-0.13,0.0,3.85,0.0,19.99,-16.48,-0.4,-0.46,0.8,33
