,TimeSec,Sensor,Quatx,Quaty,Quatz,Quat0,Heading,Pitch,Roll,LinAccx,LinAccy,LinAccz,Vbat,Accx,Accy,Accz,Gyrox,Gyroy,Gyroz,activity
0,0.09083,6.0,0.9990000000000001,0.03,-0.03,-0.03,10.97,-2.82,3.57,-0.0,-0.0,0.0,3.65,0.0,0.0,-0.61,0.04,0.07,1.0,3
1,0.092125,7.0,0.996,0.03,0.03,0.07,22.59,3.01,3.65,-0.01,0.01,0.0,0.0,0.0,0.15,-0.61,-0.06,0.06,1.0,3
2,0.1099,1.0,-0.005,-0.18,0.03,0.98,195.3,20.82,3.81,0.0,0.0,0.01,3.73,0.46,0.76,-1.37,-0.36,0.07,0.94,3
3,0.11093,5.0,-0.77,-0.06,-0.15,-0.62,92.78,9.14,16.39,-0.02,-0.0,0.01,3.7,0.76,-0.92,-0.31,-0.16,0.3,0.95,3
4,0.17115999999999998,0.0,-0.063,-0.07,0.0,1.0,201.31,7.45,0.58,0.02,0.0,0.0,3.78,-0.46,-1.22,0.76,-0.15,0.01,0.99,3
5,0.17222,2.0,0.81,0.08,0.04,-0.58,303.26,8.84,4.38,0.02,-0.01,0.0,3.78,-1.22,1.53,0.15,-0.15,0.1,0.99,3
6,0.17503,4.0,0.88,-0.08,0.15,-0.44,318.93,10.48,-16.47,-0.03,0.01,0.01,3.61,0.76,0.61,1.37,-0.19,-0.3,0.94,3
7,0.17595999999999998,3.0,0.532,-0.09,0.04,0.84,129.28,11.49,-1.34,-0.0,0.0,0.01,3.67,0.0,-0.61,-1.07,-0.2,-0.02,0.99,3
8,0.17826,6.0,0.9990000000000001,0.03,-0.03,-0.03,10.85,-2.84,3.58,-0.02,0.0,0.0,3.65,-0.15,0.15,-1.83,0.03,0.06,1.0,3
9,0.17897000000000002,7.0,0.996,0.03,0.03,0.07,22.62,2.98,3.6,-0.01,0.0,-0.0,0.0,0.0,0.0,0.61,-0.06,0.06,0.99,3
10,0.21088,1.0,-0.004,-0.18,0.03,0.98,195.17,20.9,3.81,0.01,-0.0,0.01,3.73,-0.15,0.61,-1.07,-0.37,0.06,0.94,3
